	A1BG (1)	A1CF (29974)	A2M (2)	A2ML1 (144568)	A3GALT2 (127550)	A4GALT (53947)	A4GNT (51146)	AAAS (8086)	AACS (65985)	AADAC (13)	AADACL2 (344752)	AADACL3 (126767)	AADACL4 (343066)	AADAT (51166)	AAED1 (195827)	AAGAB (79719)	AAK1 (22848)	AAMDC (28971)	AAMP (14)	AANAT (15)	AAR2 (25980)	AARD (441376)	AARS (16)	AARS2 (57505)	AARSD1 (80755)	AASDH (132949)	AASDHPPT (60496)	AASS (10157)	AATF (26574)	AATK (9625)	ABAT (18)	ABCA1 (19)	ABCA10 (10349)	ABCA12 (26154)	ABCA13 (154664)	ABCA2 (20)	ABCA3 (21)	ABCA4 (24)	ABCA5 (23461)	ABCA6 (23460)	ABCA7 (10347)	ABCA8 (10351)	ABCA9 (10350)	ABCB1 (5243)	ABCB10 (23456)	ABCB11 (8647)	ABCB4 (5244)	ABCB5 (340273)	ABCB6 (10058)	ABCB7 (22)	ABCB8 (11194)	ABCB9 (23457)	ABCC1 (4363)	ABCC10 (89845)	ABCC11 (85320)	ABCC12 (94160)	ABCC2 (1244)	ABCC3 (8714)	ABCC4 (10257)	ABCC5 (10057)	ABCC6 (368)	ABCC8 (6833)	ABCC9 (10060)	ABCD1 (215)	ABCD2 (225)	ABCD3 (5825)	ABCD4 (5826)	ABCE1 (6059)	ABCF1 (23)	ABCF2 (10061)	ABCF3 (55324)	ABCG1 (9619)	ABCG2 (9429)	ABCG4 (64137)	ABCG5 (64240)	ABCG8 (64241)	ABHD1 (84696)	ABHD10 (55347)	ABHD11 (83451)	ABHD12 (26090)	ABHD12B (145447)	ABHD13 (84945)	ABHD14A (25864)	ABHD14B (84836)	ABHD15 (116236)	ABHD16A (7920)	ABHD16B (140701)	ABHD17A (81926)	ABHD17B (51104)	ABHD17C (58489)	ABHD18 (80167)	ABHD2 (11057)	ABHD3 (171586)	ABHD4 (63874)	ABHD5 (51099)	ABHD6 (57406)	ABHD8 (79575)	ABI1 (10006)	ABI2 (10152)
ABCC1 (4363)	-0.021163905879233624	0.13320904239328069	0.02436546871053104	0.06901919890011304	0.008001826916697045	0.06919120465688453	-0.007312801721072638	0.08252169162405616	0.004916303293275156	0.09216361064652764	0.005552969691383214	0.005186749862435928	-0.028683037249009325	-0.0252703296102814	-0.08738497538957749	-0.03864013895724978	-0.02607823283703829	-0.01067193402028765	-0.020309973434680644	0.03594548003354876	0.005142442962649374	-0.019772792541966996	-0.002794935594464095	-0.07667713548114871	0.011019603911257277	0.0486050980285017	-0.08989650760365486	0.02161316536677061	0.013619636187140972	-0.03846790600040639	0.06583339902581183	0.004051910861935478	0.02656977352121849	0.005685812980497466	0.06706207899564866	-0.010569500423795829	0.020621943892161012	-0.04719874940059104	0.10152965616023032	0.10518332497615666	-0.039978549977310804	-0.031553641837617726	0.030485054759274387	0.08199426208758945	-0.05599840784514564	0.18851224417242687	-0.07449924783170317	-0.053337541480912014	0.005826844685644965	-0.002946256133861719	0.059152049744548484	0.10868192163053059	1.0	0.0516222904598615	0.035463077397701416	-0.015736403389234817	-0.027976346253506645	0.07847785244242364	0.12825714224480253	0.04948944245468706	0.06777083617103899	0.05200936099335722	0.03735050643212512	0.0069163269954776625	-0.010237849199463417	0.006902156946302077	0.04633588775793294	0.023527613788745846	-0.029332556465484324	-0.011478706117588005	-0.04769633027593667	-0.0038192252147970455	0.024775237961054682	-0.0037601455939036557	-0.04284864124853763	-0.02382342026966215	0.04696294403785865	0.04494150345594463	0.005528127690873173	0.09917904469124078	-0.009284376501278835	0.07013995282116021	-0.022696044849575985	0.025784617497373673	0.00491606906313001	0.044856519910435995	0.003969980709212999	0.035095192954957055	0.02046724354335564	0.045037455577537	-0.0366874048740073	-0.01764311114455448	0.05087649236408623	-0.07751690366830186	0.08888561815770513	-0.030162674587176808	-0.020720049119632863	-0.06085792470367195	0.10415096578176089
ABCC10 (89845)	0.07751635977987992	0.013850838359698872	-0.0277288240476792	0.06799221529075351	-0.017383026073348448	0.027948306158242883	-0.06288218787634085	-0.021464066810321314	0.011861928812883915	-0.03693357365560669	0.057756115021611695	0.0031021420845003173	-0.006950428879713105	0.014467311964358397	-0.011788358521228254	-0.055430795798571	0.027907192719434457	-0.053400143982301654	0.05349272779853645	0.05286904052224857	0.017845429294414718	-0.012030784018575586	-0.030014823560986375	0.040709414480314725	-0.01626608513135298	-0.004682258482445053	0.013886360717139093	0.054699607147004635	-0.041267255846282616	-0.030496152280363537	-0.10179191678654291	0.044680006107386046	0.15616337546173137	0.011113062428606634	-0.000567279502733297	-0.003929865335182098	0.043921416253484453	0.058772646385189135	0.03510300660162557	0.012621630359651944	-0.03288645374507295	-0.018531443074004342	-0.013158715033133941	0.04895310309032055	-0.05877148925009913	0.0012400531734766563	0.051390240466995786	0.028685964461435107	0.09185680611986984	-0.010377366855722592	0.06148674531250574	0.03660065309963395	0.0516222904598615	1.0	0.0032754877969223706	0.011478805295456829	0.0875307258848814	0.03892543352852103	-0.041102853880507086	0.1062463079820359	0.06470406188448231	-0.05788613283751585	0.008139329149323707	-0.02355711977959149	0.05996025955607014	0.08393157836641554	-0.002445171691407058	0.007333937847217615	0.07197993261138859	0.009766630668823328	-0.053213139852198964	-0.09748191040346661	0.0785756821227484	0.09473455734471213	0.027773427665799315	0.033081432742068116	0.07465560847273894	-0.07644837316399568	-0.027993988583966685	0.039275614337066195	-0.06812307649731794	-0.0042094904780787396	0.02527034356711516	0.04828457798811265	-0.01858922528144813	0.039996057603731774	-0.05595446507491212	0.07670842263757105	-0.018335534325112174	-0.08839334371425077	0.00035729132156783814	-0.004897642066256878	0.05929270993525551	0.05136113189908345	-0.04803797809524385	0.06073380234029753	-0.01637354128055443	-0.022434704662772528	0.017454992019520943
ABCC11 (85320)	0.00808605642601875	0.0341586006139295	-0.01218242303180034	0.011031400994388289	0.02478748179293916	-0.05135505853190702	0.10268777572884966	0.025309396102650362	-0.03870659640707205	0.0377016700766699	-0.04536640440214741	-0.04520182584191589	-0.03333330782682989	0.06702026611723576	-0.020992052490815025	-0.010864591285647297	-0.0010352544028971115	0.0586447577297025	0.014844733182409397	-0.045480049717515	-0.03174038594153953	-0.001386296409875991	0.08135869823819426	0.014865112256288275	-0.04919471756772945	0.025109430951530964	-0.005926662512816782	0.09948041728090558	-0.03274648569217582	-0.1417116602370978	0.06378332516749902	0.10812260021066593	-0.02520068187346222	0.0691595825423358	-0.045381855186464606	0.04389668349938524	-0.05631748400582607	-0.022498317730055617	-0.048499618991001366	0.08617979941716067	0.00562013547924732	0.044968765548060535	0.019564193485710177	0.009299780983336219	0.023292035906227117	0.008080324411179883	-0.029708239821858377	-0.0037740004843087563	0.02720614312302638	0.0765921076909218	0.023826811222102437	-0.10082762461216646	0.035463077397701416	0.0032754877969223706	1.0	0.2510912052228578	0.036148677906360234	-0.048866580153197225	0.011999503587942814	-0.05439582655318435	0.11797575578519676	-0.007308751896502816	0.07570242114415146	0.022531794917957017	0.03289991383762308	-0.0914340116790129	0.046887736782726036	-0.05851671300906044	-0.019576813206299976	0.0027009242203222214	-0.060132752038083104	-0.03460134890366678	-0.038880849550286894	-0.017465475340003932	0.015497095556669145	-0.015528290644408695	0.002654172932762714	-0.02398584495762803	0.004973951031352688	0.04291147098870964	-0.006666251526182402	-0.06279053463073099	-0.038393182344935974	0.03986621431641426	-0.07565915657433814	0.04420162339784957	-0.12338286758335897	-0.051656739806397046	-0.010243928489050117	-0.04403423252718833	-0.05659287240786387	-0.0011458060891951743	-0.0857257577144013	0.0239784711007258	0.02899777739130923	-0.026743304204834062	0.032103103725061984	-0.04898419523691326	-0.0772696430168557
ABCC12 (94160)	-0.025175168716868087	-0.05758474063884735	0.005241872428110532	0.09803074056259709	-0.047868096289693234	-0.04462858072734933	0.06314377976782765	-0.034296644368745896	-0.05891867668758021	0.012322802214615592	-0.0524681475228246	-0.044939482846995636	0.07346509955265026	0.039349771812301634	0.05505162736652517	0.00997069134480503	-0.04678953902292048	0.01114582228908826	0.013367366290961134	0.08621814463602902	-0.0299639255010339	0.04613892359312479	0.00854489476038223	0.03220236590573487	-0.014462467864634768	-0.047738889073684336	0.03252791577226388	0.07200607696530525	-0.040375457395523326	-0.06845575457415745	0.030412692327832395	0.15754826992550872	0.012282634027557698	0.0072926268829667	-0.13010659844644137	-0.03599579352246233	-0.030383512024326962	0.0643718075763728	-0.0038283053489260232	-0.0069236307718424745	-0.06613503140030695	0.11698084187115917	-0.0847328509086483	0.030983152060852805	0.11922786235692215	-0.036108117356349036	0.04582726474009688	-0.052490687297923014	0.16058747659992725	-0.006353789215438546	0.0463602566319958	-0.0733381826927271	-0.015736403389234817	0.011478805295456829	0.2510912052228578	1.0	0.009593345833256467	0.004324375016106158	-0.025811600662976743	-0.011763134096020297	0.023806136428250035	-0.03946089881335578	0.06008339618075834	-0.058531577215365234	-0.0023474055732517663	-0.022159717281832077	-0.013682984276700944	-0.06229769356251253	0.023884183687473696	-0.055105972224066595	-0.04099658330166011	-0.0024492610681645854	-0.0001508946156181539	-0.06277478163566434	-0.029297319468599196	-0.04705613236945714	-0.07286729853147675	-0.08812593151996567	-0.01695156997986103	-0.03102262925625172	-0.04230557324531028	-0.012200482436277398	-0.0013445125171572983	0.08427032190588112	0.027881753042605744	0.02542643514409814	-0.002962211671292799	-0.007376704468871863	-0.007427686099301892	-0.08827618523081403	-0.04535649438243301	0.003979674518756009	-0.05551226552930292	0.0818737191525196	0.006648413436703713	-0.02461183951381419	0.10749131487017648	-0.08802958688404385	-0.05300638726914334
ABCC2 (1244)	-0.03094028475129094	0.09486969336961604	-0.0015671836954325297	-0.03483477992527153	-0.0549015243133906	0.0009916753377254364	-0.0910689160703332	-0.04121580396032495	-0.016856323616636682	0.02766999671940776	0.05828548587070286	0.023744703909032435	-0.051384550594193064	0.08227025133184793	0.0746537182915806	0.04179169378075266	0.056578899319230616	-0.05027703137384876	0.12733790623927538	-0.018770760282563016	-0.018204269438555777	0.0616139378452043	-0.051122550075346336	0.05483089192086983	-0.03387534890533797	0.06476866186933174	-0.05659273011370083	-0.03206762531955244	0.0037698263728710934	0.08933254401925483	-0.00031127968901426445	0.06862185082723178	0.12895666881079865	-0.11581015447323686	0.039610139911014135	0.06771038234589122	-0.030408792577865093	0.051663903561722624	0.15650547901436365	0.06268157219660433	-0.06893548381032173	0.0945795055502343	-0.10755393774370256	-0.0013237711322142277	-0.021469356266637988	0.033481600068094	0.059270252948086306	0.03486537431439465	0.06330019979674315	0.08560934291901769	-0.00864110109567652	0.0338856781235931	-0.027976346253506645	0.0875307258848814	0.036148677906360234	0.009593345833256467	1.0	-0.00012537325829175704	0.06543933245534375	0.13760784027989226	-0.03007285552322381	-0.02699076154647334	-0.0490931524341489	0.11782605017832118	0.03587412038691468	0.04068776752716198	0.030554960001566527	-0.04956498400118119	0.10080612295743835	0.01990778454095626	-0.050637379216853275	-0.06740977716963857	0.05287223450612001	-0.00022293248758977952	0.08542395988274681	0.012959675197728733	-0.02861085762408298	0.18713476637753093	-0.035194933431549544	0.05723732116931955	0.003019876594161108	0.08003879858289376	-0.044413416802122255	-0.045006449308370444	-0.11910519321614413	-0.0577925039602287	0.14459166849608696	0.0331546349520813	0.0007750365945657906	-0.0010688870615825255	0.10630558329789122	-0.045758711445274734	0.19310458487129908	-0.0041331660723039915	0.03899914576589766	-0.03042817882339156	0.05418642430026961	0.15159706205938664	0.026130821412730324
ABCC3 (8714)	0.05221323254065577	0.09318711848417519	-0.029863862704654246	0.010819273392177425	-0.0949438471469254	0.04466411588568298	-0.05972485477243859	0.01965772712816776	-0.012596036214734976	0.0385613013011538	0.04802614515364162	0.04913085616042592	0.11167433437649334	-0.030960834891510153	0.028881560689230177	-0.03823964839675536	-0.039145398033039	0.012570572358259108	-0.012859977884473302	0.03005792600522844	0.12649646176290566	-0.0559430467378843	0.009388549171844993	-0.08084352019440923	0.026016509701610745	-0.010135793298231615	-0.01597580733339067	0.0004923180058780282	-0.032659081505287964	0.06628390808622553	0.019944310655152054	-0.13490307223282588	0.0591450061392695	0.025960571659010584	0.07776673939066518	-0.06277443592338572	0.06202405900197874	0.006746495035749504	0.09293130377369892	0.03821248222348009	-0.01906027874851404	-0.014678966669799984	0.08338194898604509	-0.002152569707394993	0.02103270660644246	0.008102286446160406	-0.02455612144968	-0.0006104039911783733	0.0737919693437358	-0.054375624771980394	-0.031208215107463726	0.02306148370232643	0.07847785244242364	0.03892543352852103	-0.048866580153197225	0.004324375016106158	-0.00012537325829175704	1.0	0.15263593857684518	0.059673141531640224	-0.03913680340488317	-0.12601515807966823	0.07790891259204549	-0.08559554905602335	0.016575138459580335	0.12987402265892609	0.04799882853973853	0.22862782407383023	-0.025030138350327028	0.04429173542776582	0.04064281075238901	0.0939738274551584	-0.007560502305653314	0.008676984481817307	-0.03271841323220054	0.05670855183754652	-0.022649315162103372	0.014045370594362007	-0.005477576762575132	0.05237352609238317	-0.042335208791437616	0.1062673425632605	-0.016185254268784963	-0.10262038324758967	0.047966070747595534	0.013149749406346547	0.0835065285419386	-0.01489019984063357	0.09404619249999357	-0.021108165767225438	0.017491380998527532	0.0463978281031683	0.03141182570260737	-0.016279395072388972	0.032454863561184946	-0.07116353113534443	0.012130890971871637	0.0365070225515472	0.17021505066975556
ABCC4 (10257)	-0.0067933636394521685	-0.00935675096234757	-0.017544537397067503	-0.0016182028619341616	-0.023233727666464175	0.05697106714918274	-0.025569969789710875	-0.005636343158869493	-0.009279197858969	0.01387183507943527	0.004273858375198722	-0.029405166503625017	0.040704448512442634	0.0492857135488301	0.04684499283716031	0.010076240397479654	-0.009520792104735873	-0.07078446500587496	0.06934498369460193	0.02159509287583978	-0.023791614341518958	-0.017495762327288777	-0.081883453247066	-0.14538901848586516	-0.057993104136238066	-0.05246680952267057	-0.06977344329880976	0.043519102734812465	0.03839780945718754	0.02121320009694195	0.05989371682849291	-0.01225591353152351	-0.0058551879803803815	0.00398229889488689	0.002680645363429995	-0.035195142562147834	0.012871041450725549	0.010183816675418617	0.0523830111370457	0.07360084034822066	-0.002723945136305176	0.04644598188240306	0.08614959585985171	0.08792880260530898	0.04566031590952887	0.018848451158892422	-0.01369488061220122	0.019990831939093515	0.05087764554872538	-0.1525207797814698	0.07367397709649394	0.033217013484607774	0.12825714224480253	-0.041102853880507086	0.011999503587942814	-0.025811600662976743	0.06543933245534375	0.15263593857684518	1.0	-0.05679169902942453	-0.05455564871973167	-0.06237992894555152	-0.04331734407445375	0.11779781401679357	-0.08366985595404132	0.05603757838344913	0.06926231115170756	0.14187887008240546	0.025263406166321577	0.07016490461069012	-0.019896094961371232	0.0059567386045603155	-0.012821640693603717	-0.04827811856703222	-0.0038275324353810457	0.0028358800313111185	0.11993319217600412	0.08835858074346123	-0.055067051128566906	-0.0018952804350491517	-0.020989111196952567	0.10666601540818188	-0.00500231337018872	-0.07607138454026115	-0.05161459171280531	-0.06339090340294268	-0.006978732781116091	-0.05252682045053704	-0.019862057787681554	-0.07045984354904418	0.07505162533903657	0.0008958234759875495	0.046567568682167014	-0.0460903124179884	0.017239142507965953	-0.040811945816923295	0.03945088221223582	0.07378383665309989	0.09107572928612695
ABCC5 (10057)	-0.027164398716949045	0.07382821235546158	0.05087384421127063	0.03572478019628937	0.029180217660231298	-0.008336915423755514	-0.021369747585947455	0.024916808647524193	0.11207720021128355	-0.010534125323381726	0.06599829184128514	0.10314890030889094	-0.033345346378963456	0.04829230614252004	-0.010730459345351434	-0.006402362427479945	0.00877835294902756	-0.062376057665082967	-0.041311813574623664	-0.05909940807640049	0.027397392006607842	-0.005277912112056106	0.11921091432308387	0.025256818623692733	0.04195923106552731	0.05172008345869264	-0.058790197522230886	0.03095063552790949	-0.04940560186240338	0.0361519942352875	-0.043233114018667106	0.0034115643079260373	0.030580394464072062	-0.013306472942470584	-0.008861333458141706	0.003497616862472938	-0.05932698784577646	-0.004973198044290104	-0.043205011202600674	0.0035918231867093802	-0.0011322657024517712	-0.014928020195861268	-0.01571975497525467	-0.1444817291279897	0.047614706856937805	-0.048034558811797905	-0.11129431787743253	0.0046605851404178545	0.014639047591052105	0.026404264087325262	0.04813156727748984	0.0793181861471799	0.04948944245468706	0.1062463079820359	-0.05439582655318435	-0.011763134096020297	0.13760784027989226	0.059673141531640224	-0.05679169902942453	1.0	-0.007085761677918794	0.0874043572702919	0.015370007028696439	-0.05814539039042799	0.08574056580177496	-0.10598894770487387	-0.08611747254448095	0.029487758791621344	-0.021984365448966484	0.07515506569487919	0.05922397845785607	0.02246541859846808	0.07979882517374792	0.04905642557191352	-0.05293350399021497	-0.03598949941385214	-0.05799724606322214	0.033205912617444634	-0.00233086771482805	0.021014564453794318	0.04554659607025568	0.060784638128529044	0.053135196346488674	-0.030931501337648083	-0.07258200383755713	0.0360774598001011	0.0850140275887446	0.044826489891308864	0.07618754935220419	0.06146929129249369	-0.05105306640097293	0.023028429461477058	0.02725323287950796	-0.011270706984591754	0.12802364590364948	-0.007533910226319267	0.009626200063465989	-0.010316654421764666	-0.014023686738761353
ABCC6 (368)	0.039106022856168494	0.03353987208531464	-0.011445835528013447	0.07652018849254982	-0.02942246788588921	0.0005313811869783765	0.031104117880717853	-0.0034754610187569756	0.05327094805315999	0.013834904361204258	0.041658638492758325	-0.007631392725465434	-0.043675814477027626	0.019944684646820702	-0.08071223043941161	-0.05960734202917748	0.11106403365438723	-0.015431701212482007	-0.02293033413876189	-0.021626317249500485	0.0020495218616623538	-0.023133395038516212	0.03875988159998973	-0.018876073784258287	0.005584882258151425	0.047635045617577455	0.09833662996979245	0.06699940527083613	-0.02261447533693328	-0.12531567483328945	0.0750569298359763	0.08450518797396828	-0.04979682347945366	0.12255306174255903	0.0013435192323356102	0.031986019966259834	0.07586017254011548	-0.009668836626773656	0.0003480529817749949	-0.036134699516661005	0.030079819162555442	0.015637963550974764	0.04085275848845941	0.05611823221617484	0.011587141476409282	0.0383275388604981	0.027971478632996177	-0.013313158045851068	0.08102702783306304	-0.0036468752962379694	0.04223116739878486	-0.029175621635458938	0.06777083617103899	0.06470406188448231	0.11797575578519676	0.023806136428250035	-0.03007285552322381	-0.03913680340488317	-0.05455564871973167	-0.007085761677918794	1.0	-0.025712348547168057	0.10230241491788467	-0.03404050328473962	-0.015261787178231883	0.05319929726515006	0.027136658121447062	-0.08406962116768524	-0.06495709688022981	-0.024604019464925228	-0.006160064255693102	-0.0563341022304361	-0.016740604563912784	-0.053704165152472096	0.02784169706314967	-0.05964987015219354	-0.008987277543752305	0.007551109435297488	-0.03218241597090918	-0.08913501426057523	0.03852535187826805	-0.03986162582117022	0.04897592659760788	0.03625266742192291	0.00842642703271871	0.031078928356670508	-0.052339545184764615	0.021128328436123223	-0.06519611053864253	-0.09654168562381342	-0.04015548772469562	-0.038745985960028796	-0.005510765497386189	-0.08747789245231972	0.012394565338014349	0.032937813568146006	-0.022533058895205335	-0.09623838505517421	0.033095610946660865
ABCC8 (6833)	-0.1472638752903348	0.07207353416014788	-0.03312241866395564	-0.037041033969085264	0.04544716508293151	-0.024805052063069332	0.015747283638323714	0.013559886099432384	-0.08355692701561444	0.026585376639999676	0.010017605686216086	0.04163147650158798	-0.020747934024436625	0.004031733716760923	-0.04063255578548054	0.048338432216501616	-0.047533879004815704	0.06676451928315928	-0.07847542574254192	-0.0830405399929084	0.038185081989848574	-0.08369063440599309	0.07684835464188566	0.05395492642686041	-0.06537068630523651	0.07130257540797426	0.025460031123011168	0.037715404963154175	-0.007180217461402867	0.004480881572540005	0.03407713451437338	-0.041844536575712396	-0.045427589943896354	-0.035831068049781305	-0.04939588225418309	-0.039252581202740666	-0.12397878923465597	-0.021212805713975203	-0.12368774262502603	-0.04356305831977763	0.0793893274365538	0.023306525125247397	0.018969331769258652	-0.026764608804147275	0.01167453529459193	-0.03610411563738022	-0.06806137772369444	0.018616094359258668	-0.07165845083696444	0.052512766844233234	0.01407082822072676	-0.020611653901407012	0.05200936099335722	-0.05788613283751585	-0.007308751896502816	-0.03946089881335578	-0.02699076154647334	-0.12601515807966823	-0.06237992894555152	0.0874043572702919	-0.025712348547168057	1.0	-0.026634923176660864	-0.0007949600045995481	0.0365117484699073	-0.16524254268512345	-0.10053475678390347	-0.10144220451158333	0.03472287771357524	-0.03430905391084198	0.03555551527510524	0.03306653953064324	0.019202417260455476	0.06583299657744004	-0.014839879677687682	-0.04020642206149289	-0.03710529537354874	-0.015308249615761046	-0.017532817277588427	-0.0021331726386919583	-0.10049770641633174	-0.04712735458423498	0.04417969675647089	0.0009501619598482711	0.007610235289679857	-0.029351640772567404	-0.003369705401264585	-0.033424921330689555	0.08386526044990429	0.061200514656711835	-0.08299567757716486	-0.06707050100633846	-0.0726215586930439	-0.057099391363143584	0.041404893032142835	0.02246336849750623	-0.05242989536379568	0.005926217801036681	-0.04056323301780451
ABCC9 (10060)	0.0456528832236334	0.08759097591663643	0.12367368767876018	0.15695163544165797	-0.07976197285585516	-0.03837241787011578	0.028043877453591784	-0.008274186462700376	-0.008219882807048398	-0.014446829457887648	0.0217786032923989	0.0037819645453045707	0.046721656073791314	0.047309511958000816	-0.08295247169102357	-0.06425692442831334	-0.015724907084896992	0.09695483593409443	0.006335166381677723	0.04705848522071159	0.06329837089911389	0.05143963312000441	0.08368331778105183	0.1044589438573518	0.06170173354999764	0.06764292575957993	0.0015562702236613627	-0.03298826549124053	-0.01861244108294691	-0.09866959964468666	0.05105528267440038	0.024829942699860393	0.044422425404034335	0.07758722392205736	0.019826046587621552	0.04680995205185877	-0.06902097481896548	-0.005015726226738634	-0.015713287589741772	0.07120705189974554	-0.09877222682950196	0.07755618928805119	0.07118939597149214	0.08591639517009085	0.047415061232418405	0.10650375237420771	-0.015182797062681308	-0.13853043857145309	-0.08082790530277258	0.002922449279019368	0.022098815348938764	-0.0025440274833010584	0.03735050643212512	0.008139329149323707	0.07570242114415146	0.06008339618075834	-0.0490931524341489	0.07790891259204549	-0.04331734407445375	0.015370007028696439	0.10230241491788467	-0.026634923176660864	1.0	-0.07453317453418219	0.07357270967684656	-0.04787738306726438	-0.01490734465451961	-0.061303370137778146	-0.009484234476314118	-0.007829070747138034	-0.07654119511992112	0.03285818719883268	-0.07922077576576235	0.003873076555169474	0.02018530928472532	-0.12243142152150643	-0.05932963143539602	0.0571128511198761	-0.0181979996564681	-0.05681892243176001	0.02370817252267492	0.04384986726983338	0.09208010614775573	0.03860364889573525	0.0210963067410073	0.01635338467612212	-0.1209649127814878	0.039006837931356675	-0.03602305594907478	-0.051074731360267404	-0.059647352602423764	-0.08749622889547211	0.06637965803758615	-0.031380657552955264	0.043138212079680785	0.01445486045183922	-0.010496009627713031	0.027219079166734248	-0.1569463148506615
ABCD1 (215)	-0.038446784173490775	-0.027222978937005645	-0.06913104283919717	-0.11436210468129654	0.06435616786515573	0.053553842297382935	-0.08743558424872465	0.013907971365959842	0.028570431988240184	0.004652352747711073	-0.02726026140173641	-0.09415919399266263	-0.042856558250782814	0.06383058337673189	-0.08946984819001132	0.12247020612531322	-0.03693515491899937	0.01937313179732146	0.007621418549467191	0.0332748621015796	-0.09199051070572953	-0.0006543829229137229	-0.018709517369418113	-0.027872071754017447	-0.005546974597942452	-0.024595411537996433	-0.03345896737130009	-0.0014596912722828702	-0.03995852933541632	0.1011706668934739	-0.015009879586435177	0.024580039360153797	-0.039430700431761334	-0.09826384280980299	0.09602449432246844	0.07901699281565008	-0.019234345891714015	-0.010414293269494558	0.0547221644834417	0.09236343979428743	0.020995351802458595	0.033882876789404756	0.06359514309737671	0.015303383830991155	-0.08455205452327663	-0.02409034074412258	-0.01966189919371978	0.01522203153059784	0.03424508937573554	-0.06608185506053257	0.06670783393778296	0.007850612193192507	0.0069163269954776625	-0.02355711977959149	0.022531794917957017	-0.058531577215365234	0.11782605017832118	-0.08559554905602335	0.11779781401679357	-0.05814539039042799	-0.03404050328473962	-0.0007949600045995481	-0.07453317453418219	1.0	-0.033195101021240354	0.014585906234980845	0.0036630763018517614	0.05573879684609895	0.0738146853857299	0.05823281137178185	-0.06216914723012318	-0.009251744131181572	0.01566288195675914	-0.0015352991915716404	0.03433675836523603	0.05254682276329887	0.06407273444054674	-0.06721555846638103	0.034976244420723494	-0.01727916376844256	0.020047922496076058	0.010982443443035058	0.017849309722352113	-0.014979470519965765	-0.03067045943043601	0.06326234911902848	0.07391519922937809	0.0018711759870492764	-0.07606624523608368	-0.01866949832579822	0.0857844478335042	0.030101682484781737	0.0060581047861447725	-0.038971999064360094	-0.1404320345628202	-0.00221216656174222	0.023089582966878772	0.052642082874003404	0.0347685526930515
ABCD2 (225)	0.029475318207886105	0.038351649472244356	0.057848950285648904	-0.0557406889183568	-0.06871760633930353	-0.018227246652653847	0.0985264793704293	0.04448034865605611	0.11406345242925292	-0.11316545410708613	-0.023507085221361152	0.05606240080209366	0.046178204342997006	0.08428055350372714	0.11679366400823704	0.009390262762555647	0.10345282964799901	-0.015418583869903604	0.02788584094231891	-0.027257808711758348	0.001076797222184872	0.01913255972289015	0.009173779803112533	0.025072572329883136	0.018459347884477218	0.06186631032796249	0.01084649283091777	-0.0025776040000275026	-0.05640117773033518	-0.023070361050277186	-0.14645077306937473	0.00341311558722021	0.10044097153650605	0.016919458306385613	0.041240287752150086	-0.0647645114113028	-0.0017474536313707538	0.0019998513842257766	-0.0585860026309888	-0.005893764056385409	-0.06148581292871924	0.07667164929019997	-0.004637481736736189	-0.08911685393698482	-0.07100963530708546	0.0038912175160963907	0.06494777094640408	0.08828181829829028	-0.0843200696111025	0.0881423086880537	-0.0012309603884056257	0.004143332869622402	-0.010237849199463417	0.05996025955607014	0.03289991383762308	-0.0023474055732517663	0.03587412038691468	0.016575138459580335	-0.08366985595404132	0.08574056580177496	-0.015261787178231883	0.0365117484699073	0.07357270967684656	-0.033195101021240354	1.0	0.07104268243482413	-0.06786346221585465	-0.029425002880833204	-0.015521723492620557	-0.011691538965962752	0.025883376730890206	-0.022169205912154367	0.01491278463109719	0.054146308859045346	0.08080816725683146	0.03190788955975485	-0.10217781127438796	0.06039322959856098	-0.012160590071597395	-0.023415244405840006	0.035332697093492516	0.11270680658367689	-0.017020088480902404	0.06735838974172377	-0.06584000635310022	-0.022236137689659416	-0.027670887632227067	-0.024562258069351226	0.0033624780917896457	-0.10303330743854555	0.01897901837390538	0.06110786195795941	0.0249929115227785	0.05901571572875466	0.11786898283789243	-0.04497260324037126	-0.053707149442217744	-0.044325501662680206	-0.024027932558046302
