A	Coef.REF - HET	Coef.REF - KO	Coef.REF - WT	Coef.HET - REF	Coef.HET - KO	Coef.HET - WT	Coef.KO - REF	Coef.KO - HET	Coef.KO - WT	Coef.WT - REF	Coef.WT - HET	Coef.WT - KO	t.REF - HET	t.REF - KO	t.REF - WT	t.HET - REF	t.HET - KO	t.HET - WT	t.KO - REF	t.KO - HET	t.KO - WT	t.WT - REF	t.WT - HET	t.WT - KO	p.value.REF - HET	p.value.REF - KO	p.value.REF - WT	p.value.HET - REF	p.value.HET - KO	p.value.HET - WT	p.value.KO - REF	p.value.KO - HET	p.value.KO - WT	p.value.WT - REF	p.value.WT - HET	p.value.WT - KO	p.value.adj.REF - HET	p.value.adj.REF - KO	p.value.adj.REF - WT	p.value.adj.HET - REF	p.value.adj.HET - KO	p.value.adj.HET - WT	p.value.adj.KO - REF	p.value.adj.KO - HET	p.value.adj.KO - WT	p.value.adj.WT - REF	p.value.adj.WT - HET	p.value.adj.WT - KO	F	F.p.value
PFKP	-2.0309575	2.39594897	2.11328333	1.75394916	-2.39594897	-0.28266564	-0.64199981	-2.11328333	0.28266564	-0.35933417	-1.75394916	0.64199981	0.35933417	1.167763	1.0299945	0.8548584	-1.167763	-0.1948342	-0.442514	-1.0299945	0.1948342	-0.2476799	-0.8548584	0.442514	0.2476799	0.2767625824	0.3333571178	0.4176701816	0.2767625824	0.8504146363	0.669921162	0.3333571178	0.8504146363	0.8106654011	0.4176701816	0.669921162	0.8106654011	0.69102003264	0.74081098833	0.85024860792	0.69102003264	0.99654731184	1	0.74081098833	0.99654731184	1	0.85024860792	1	1	0.4797371	0.7053682105
PFN1	3.6919407	-0.93486685	-1.00012731	-0.81181999	0.93486685	-0.06526046	0.12304686	1.00012731	0.06526046	0.18830732	0.81181999	-0.12304686	-0.18830732	-1.2238812	-1.309317	-1.0627944	1.2238812	-0.1208244	0.2278112	1.309317	0.1208244	0.3486356	1.0627944	-0.2278112	-0.3486356	0.2560625703	0.2270359259	0.3191207871	0.2560625703	0.9068310334	0.8255485706	0.2270359259	0.9068310334	0.7364248721	0.3191207871	0.8255485706	0.7364248721	0.67445914748	0.63654987825	0.82805319478	0.67445914748	1	1	0.63654987825	1	1	0.82805319478	1	1	0.6165058	0.6235964576
PFN2	2.1047235	-1.50490468	-1.82256702	-1.42803371	1.50490468	-0.31766234	0.07687098	1.82256702	0.31766234	0.39453331	1.42803371	-0.07687098	-0.39453331	-1.6024797	-1.9407387	-1.5206246	1.6024797	-0.4783704	0.1157606	1.9407387	0.4783704	0.594131	1.5206246	-0.1157606	-0.594131	0.1479935617	0.0885117836	0.1671184661	0.1479935617	0.6452779001	0.9107157477	0.0885117836	0.6452779001	0.5689577999	0.1671184661	0.9107157477	0.5689577999	0.58335307169	0.45759217225	0.73828284383	0.58335307169	0.99268824044	1	0.45759217225	0.99268824044	1	0.73828284383	1	1	1.2719403	0.3481693171
PGAM1	2.1240317	-6.50502922	-5.81834606	-5.8298239	6.50502922	0.68668315	0.67520532	5.81834606	-0.68668315	-0.01147783	5.8298239	-0.67520532	0.01147783	-8.0182567	-7.1718344	-7.1859822	8.0182567	1.1970219	1.1770138	7.1718344	-1.1970219	-0.0200081	7.1859822	-1.1770138	0.0200081	4.47686e-05	9.85382e-05	9.71909e-05	4.47686e-05	0.2658047242	0.273258768	9.85382e-05	0.2658047242	0.9845304626	9.71909e-05	0.273258768	0.9845304626	0.00986364736	0.01588515912	0.02261308526	0.00986364736	0.96986823178	0.9429959267	0.01588515912	0.96986823178	1	0.02261308526	0.9429959267	1	22.8791899	0.0002902961
PGD	-1.5655429	-3.07466722	0	-2.77995	3.07466722	3.07466722	0.29471722	0	-3.07466722	-2.77995	2.77995	-0.29471722	2.77995	-1.3578734	0	-1.2277167	1.3578734	1.920323	0.1840694	0	-1.920323	-1.7362536	1.2277167	-0.1840694	1.7362536	0.2118225463	1	0.2546959027	0.2118225463	0.0913377713	0.8585720177	1	0.0913377713	0.1210057495	0.2546959027	0.8585720177	0.1210057495	0.64219565942	1	0.78748019021	0.64219565942	0.91076806248	1	1	0.91076806248	1	0.78748019021	1	1	1.7940342	0.2266175194
PGK1	2.9814811	0.63924035	0.31886597	0.67858245	-0.63924035	-0.32037438	0.0393421	-0.31886597	0.32037438	0.35971648	-0.67858245	-0.0393421	-0.35971648	0.6893572	0.3438653	0.7317838	-0.6893572	-0.4885994	0.0600002	-0.3438653	0.4885994	0.5485996	-0.7317838	-0.0600002	-0.5485996	0.5102339698	0.7398743841	0.4853310605	0.5102339698	0.6383306736	0.9536378305	0.7398743841	0.6383306736	0.5983595823	0.4853310605	0.9536378305	0.5983595823	0.82890910273	0.92055672035	0.85024860792	0.82890910273	0.99058173267	1	0.92055672035	0.99058173267	1	0.85024860792	1	1	0.2591868	0.8528480876
PGLS	-1.7683034	-1.4406427	-1.05664167	-2.68146471	1.4406427	0.38400103	-1.24082201	1.05664167	-0.38400103	-1.62482304	2.68146471	1.24082201	1.62482304	-0.6114017	-0.4484335	-1.1380004	0.6114017	0.2304718	-0.7447231	0.4484335	-0.2304718	-0.9751949	1.1380004	0.7447231	0.9751949	0.5580244692	0.6658222781	0.2882843463	0.5580244692	0.8235510744	0.4778951044	0.6658222781	0.8235510744	0.3582278176	0.2882843463	0.4778951044	0.3582278176	0.82890910273	0.86705960842	0.8146658856	0.82890910273	0.99268824044	0.97691592331	0.86705960842	0.99268824044	1	0.8146658856	0.97691592331	1	0.5610736	0.655661328
PGRMC1	-2.2487114	-1.46410581	-1.05664167	-1.05664167	1.46410581	0.40746414	0.40746414	1.05664167	-0.40746414	0	1.05664167	-0.40746414	0	-0.7967844	-0.5750374	-0.5750374	0.7967844	0.3135976	0.3135976	0.5750374	-0.3135976	0	0.5750374	-0.3135976	0	0.4487382076	0.5811866059	0.5811866059	0.4487382076	0.7619049143	0.7619049143	0.5811866059	0.7619049143	1	0.5811866059	0.7619049143	1	0.82209781872	0.8476958493	0.86169969675	0.82209781872	0.99268824044	1	0.8476958493	0.99268824044	1	0.86169969675	1	1	0.2121643	0.8852044628
PGRMC2	-0.2407518	-2.07038933	2.79360726	0.07928794	2.07038933	4.86399659	2.14967727	-2.79360726	-4.86399659	-2.71431932	-0.07928794	-2.14967727	2.71431932	-1.0849394	1.4639249	0.041549	1.0849394	3.6046384	1.5930951	-1.4639249	-3.6046384	-2.0115433	-0.041549	-1.5930951	2.0115433	0.3097813402	0.1816403872	0.9678837884	0.3097813402	0.0070206116	0.1500805032	0.1816403872	0.0070206116	0.0793494246	0.9678837884	0.1500805032	0.0793494246	0.71598468686	0.58696754767	1	0.71598468686	0.32669245795	0.9429959267	0.58696754767	0.32669245795	1	1	0.9429959267	1	4.3584547	0.0429545625
PHB	0.9257666	0.14369795	-1.08446811	0.11512132	-0.14369795	-1.22816606	-0.02857662	1.08446811	1.22816606	1.19958943	-0.11512132	0.02857662	-1.19958943	0.0480374	-0.3625315	0.0384844	-0.0480374	-0.5806321	-0.01351	0.3625315	0.5806321	0.5671221	-0.0384844	0.01351	-0.5671221	0.9628724861	0.7264129414	0.9702512715	0.9628724861	0.5775881747	0.989554136	0.7264129414	0.5775881747	0.5862990745	0.9702512715	0.989554136	0.5862990745	1	0.91193567105	1	1	0.97616597084	1	0.91193567105	0.97616597084	1	1	1	1	0.1498178	0.9268902047
PHB2	0.2569996	1.13323232	-0.6869144	0.31510619	-1.13323232	-1.82014671	-0.81812613	0.6869144	1.82014671	1.00202058	-0.31510619	0.81812613	-1.00202058	0.423128	-0.2564811	0.1176548	-0.423128	-0.9611125	-0.4320043	0.2564811	0.9611125	0.5291082	-0.1176548	0.4320043	-0.5291082	0.6834269028	0.8040982777	0.9092623023	0.6834269028	0.3648402536	0.6772275507	0.8040982777	0.3648402536	0.6111952901	0.9092623023	0.6772275507	0.6111952901	0.88503149938	0.94490147522	1	0.88503149938	0.96986823178	1	0.94490147522	0.96986823178	1	1	1	1	0.3125524	0.8160452374
PHGDH	3.6451858	-1.73262259	-1.4906886	-1.28470238	1.73262259	0.24193399	0.44792021	1.4906886	-0.24193399	0.20598623	1.28470238	-0.44792021	-0.20598623	-2.3976109	-2.0628216	-1.7777769	2.3976109	0.4734636	0.8765777	2.0628216	-0.4734636	0.403114	1.7777769	-0.8765777	-0.403114	0.0435564052	0.0732952395	0.113609037	0.0435564052	0.6486236753	0.4064486956	0.0732952395	0.6486236753	0.6974986115	0.113609037	0.4064486956	0.6974986115	0.32002495603	0.42281055488	0.6720263376	0.32002495603	0.99268824044	0.9649700325	0.42281055488	0.99268824044	1	0.6720263376	0.9649700325	1	1.9862463	0.1952181604
PIN1	-1.9994074	-1.41597584	-2.99242664	0	1.41597584	-1.5764508	1.41597584	2.99242664	1.5764508	2.99242664	0	-1.41597584	-2.99242664	-0.6325602	-1.3368096	0	0.6325602	-0.995959	0.8945752	1.3368096	0.995959	1.8905342	0	-0.8945752	-1.8905342	0.5447983017	0.2183109483	1	0.5447983017	0.3486433127	0.3973146074	0.2183109483	0.3486433127	0.0956170015	1	0.3973146074	0.0956170015	0.82890910273	0.63129039473	1	0.82890910273	0.96986823178	0.95300892086	0.63129039473	0.96986823178	1	1	0.95300892086	1	1.3648894	0.3217058998
PIP	1.2783978	1.32773378	-0.25791327	-0.92471943	-1.32773378	-1.58564705	-2.25245321	0.25791327	1.58564705	-0.66680616	0.92471943	2.25245321	0.66680616	0.6652589	-0.129227	-0.4633292	-0.6652589	-1.1235728	-1.5960646	0.129227	1.1235728	-0.4724918	0.4633292	1.5960646	0.4724918	0.5247299801	0.9003908253	0.6555609679	0.5247299801	0.294007482	0.1494172779	0.9003908253	0.294007482	0.6492873444	0.6555609679	0.1494172779	0.6492873444	0.82890910273	0.99797941095	0.88507070719	0.82890910273	0.96986823178	0.9429959267	0.99797941095	0.96986823178	1	0.88507070719	0.9429959267	1	0.8964763	0.4841384165
PKM	3.8595832	0.30645803	-0.27126981	-0.04052878	-0.30645803	-0.57772783	-0.34698681	0.27126981	0.57772783	0.23074103	0.04052878	0.34698681	-0.23074103	0.3136519	-0.2776376	-0.0414802	-0.3136519	-0.8362097	-0.5022325	0.2776376	0.8362097	0.3339771	0.0414802	0.5022325	-0.3339771	0.7618652164	0.7883808776	0.9679369663	0.7618652164	0.4274782854	0.6291304274	0.7883808776	0.4274782854	0.7470446612	0.9679369663	0.6291304274	0.7470446612	0.92323250183	0.94350105879	1	0.92323250183	0.96986823178	1	0.94350105879	0.96986823178	1	1	1	1	0.2362291	0.8686882812
PLD3	-0.688941	-3.81223718	-2.44363896	-2.52074747	3.81223718	1.36859822	1.29148971	2.44363896	-1.36859822	-0.07710852	2.52074747	-1.29148971	0.07710852	-1.3797505	-0.8844182	-0.9123259	1.3797505	0.7005056	0.6610383	0.8844182	-0.7005056	-0.0394674	0.9123259	-0.6610383	0.0394674	0.205260808	0.4024511284	0.3884519819	0.205260808	0.5036134225	0.5272946683	0.4024511284	0.5036134225	0.9694918809	0.3884519819	0.5272946683	0.9694918809	0.64219565942	0.78907552707	0.84047382362	0.64219565942	0.96986823178	0.97935209382	0.78907552707	0.96986823178	1	0.84047382362	0.97935209382	1	0.6549469	0.6022405985
PLXNA2	-1.3949296	-0.52832083	-3.84509179	-2.04991571	0.52832083	-3.31677096	-1.52159487	3.84509179	3.31677096	1.79517609	2.04991571	1.52159487	-1.79517609	-0.1791198	-1.3036247	-0.6949953	0.1791198	-1.5902901	-0.7295581	1.3036247	1.5902901	0.860732	0.6949953	0.7295581	-0.860732	0.8623289297	0.228879177	0.5068789473	0.8623289297	0.1507094725	0.4866176252	0.228879177	0.1507094725	0.4146141193	0.5068789473	0.4866176252	0.4146141193	0.97238383345	0.63654987825	0.85024860792	0.97238383345	0.92177541338	0.97691592331	0.63654987825	0.92177541338	1	0.85024860792	0.97691592331	1	1.0556994	0.4201850843
PLXNB2	0.7348522	1.67575795	1.49046809	0.12582007	-1.67575795	-0.18528986	-1.54993788	-1.49046809	0.18528986	-1.36464802	-0.12582007	1.54993788	1.36464802	0.6336302	0.5635692	0.0475745	-0.6336302	-0.0990812	-0.8288078	-0.5635692	0.0990812	-0.7297266	-0.0475745	0.8288078	0.7297266	0.544134457	0.5886019894	0.9632299316	0.544134457	0.9235290627	0.4314154593	0.5886019894	0.9235290627	0.4865201449	0.9632299316	0.4314154593	0.4865201449	0.82890910273	0.8476958493	1	0.82890910273	1	0.97011902476	0.8476958493	1	1	1	0.97011902476	1	0.3420295	0.7958899311
PMPCA	-2.0579036	-2.79743914	0	-1.41597584	2.79743914	2.79743914	1.3814633	0	-2.79743914	-1.41597584	1.41597584	-1.3814633	1.41597584	-1.3238516	0	-0.6700921	1.3238516	1.8722089	0.9245555	0	-1.8722089	-0.9476533	0.6700921	-0.9245555	0.9476533	0.2223867892	1	0.5218024662	0.2223867892	0.0983440378	0.3824302869	1	0.0983440378	0.3712449764	0.5218024662	0.3824302869	0.3712449764	0.65773719852	1	0.85024860792	0.65773719852	0.92177541338	0.9429959267	1	0.92177541338	1	0.85024860792	0.9429959267	1	1.3451507	0.3271218711
PMPCB	1.0103099	-6.06250546	-3.57710634	-4.80118156	6.06250546	2.48539912	1.2613239	3.57710634	-2.48539912	-1.22407522	4.80118156	-1.2613239	1.22407522	-2.9522817	-1.7419573	-2.3380499	2.9522817	1.7116572	0.8686549	1.7419573	-1.7116572	-0.8430023	2.3380499	-0.8686549	0.8430023	0.0185102877	0.119963658	0.0477860365	0.0185102877	0.1255972085	0.4105169173	0.119963658	0.1255972085	0.4238872804	0.0477860365	0.4105169173	0.4238872804	0.21533634741	0.50624035455	0.45856317452	0.21533634741	0.92177541338	0.96534166885	0.50624035455	0.92177541338	1	0.45856317452	0.96534166885	1	3.1745781	0.0854981225
PPAT	-1.399526	-0.52832083	-2.23808184	-3.64160417	0.52832083	-1.70976101	-3.11328333	2.23808184	1.70976101	-1.40352233	3.64160417	3.11328333	1.40352233	-0.3375979	-1.430138	-2.326991	0.3375979	-1.545085	-2.8134268	1.430138	1.545085	-1.2683418	2.326991	2.8134268	1.2683418	0.744416021	0.1908174766	0.0486155801	0.744416021	0.1611817037	0.0228882695	0.1908174766	0.1611817037	0.2405903042	0.0486155801	0.0228882695	0.2405903042	0.91654304754	0.59995765172	0.45856317452	0.91654304754	0.93530739954	0.8874201335	0.59995765172	0.93530739954	1	0.45856317452	0.8874201335	1	3.392157	0.0746746854
PPIA	4.1097171	0.4187323	0.26403477	0.07245388	-0.4187323	-0.15469753	-0.34627842	-0.26403477	0.15469753	-0.19158089	-0.07245388	0.34627842	0.19158089	0.581546	0.3666981	0.1006258	-0.581546	-0.3038407	-0.6801238	-0.3666981	0.3038407	-0.3762831	-0.1006258	0.6801238	0.3762831	0.5770015761	0.7234216632	0.9223414356	0.5770015761	0.7690573303	0.5157584067	0.7234216632	0.7690573303	0.7165597678	0.9223414356	0.5157584067	0.7165597678	0.83070515893	0.91145906308	1	0.83070515893	0.99268824044	0.97935209382	0.91145906308	0.99268824044	1	1	0.97935209382	1	0.2036672	0.8909990112
PPIB	1.146312	-3.59487828	-5.9229887	-5.37626663	3.59487828	-2.32811042	-1.78138835	5.9229887	2.32811042	0.54672207	5.37626663	1.78138835	-0.54672207	-1.8111311	-2.9840534	-2.7086101	1.8111311	-1.6587627	-1.269227	2.9840534	1.6587627	0.3895357	2.7086101	1.269227	-0.3895357	0.107977717	0.0176369527	0.0268941484	0.107977717	0.1360250402	0.2402904085	0.0176369527	0.1360250402	0.7071173723	0.0268941484	0.2402904085	0.7071173723	0.50787932804	0.22074314243	0.38310439897	0.50787932804	0.92177541338	0.9429959267	0.22074314243	0.92177541338	1	0.38310439897	0.9429959267	1	3.505679	0.069701327
PPM1A	-2.0013182	2.80735492	2.80735492	-0.65889298	-2.80735492	0	-3.4662479	-2.80735492	0	-3.4662479	0.65889298	3.4662479	3.4662479	2.7463841	2.7463841	-0.644583	-2.7463841	0	-4.7955517	-2.7463841	0	-4.7955517	0.644583	4.7955517	4.7955517	0.0253731955	0.0253731955	0.5373666348	0.0253731955	1	0.0013913762	0.0253731955	1	0.0013913762	0.5373666348	0.0013913762	0.0013913762	0.25667377492	0.24746482134	0.85245888886	0.25667377492	1	0.16186343173	0.24746482134	1	0.24279514759	0.85245888886	0.16186343173	0.24279514759	11.2656915	0.0031072717
PPM1G	-1.997254	2.47765314	2.52832083	2.52832083	-2.47765314	0.0506677	0.0506677	-2.52832083	-0.0506677	0	-2.52832083	-0.0506677	0	1.247222	1.2727276	1.2727276	-1.247222	0.0360703	0.0360703	-1.2727276	-0.0360703	0	-1.2727276	-0.0360703	0	0.2478393459	0.2391075363	0.2391075363	0.2478393459	0.9721164673	0.9721164673	0.2391075363	0.9721164673	1	0.2391075363	0.9721164673	1	0.67445914748	0.64051330919	0.78725028473	0.67445914748	1	1	0.64051330919	1	1	0.78725028473	1	1	0.6398849	0.6105221699
PPME1	-0.9561014	-1.76180074	-3.09513407	-3.02915428	1.76180074	-1.33333333	-1.26735354	3.09513407	1.33333333	0.06597979	3.02915428	1.26735354	-0.06597979	-0.6074377	-1.0671474	-1.0443987	0.6074377	-0.6501277	-0.6179562	1.0671474	0.6501277	0.0321715	1.0443987	0.6179562	-0.0321715	0.5605230609	0.3172677044	0.3270456168	0.5605230609	0.5339599081	0.5539072687	0.3172677044	0.5339599081	0.9751291337	0.3270456168	0.5539072687	0.9751291337	0.82890910273	0.73721316602	0.83960899221	0.82890910273	0.96986823178	0.99319023899	0.73721316602	0.96986823178	1	0.83960899221	0.99319023899	1	0.5075879	0.6880010315
PPP1CA	-1.5835644	-2.49728437	-1.8812854	-1.41597584	2.49728437	0.61599897	1.08130853	1.8812854	-0.61599897	0.46530956	1.41597584	-1.08130853	-0.46530956	-1.1016424	-0.829903	-0.6246381	1.1016424	0.3842976	0.6745859	0.829903	-0.3842976	0.2902884	0.6246381	-0.6745859	-0.2902884	0.3028809374	0.4308313427	0.5497284883	0.3028809374	0.7108431993	0.5190895845	0.4308313427	0.7108431993	0.7790310961	0.5497284883	0.5190895845	0.7790310961	0.70821563462	0.81745237336	0.85573972626	0.70821563462	0.99268824044	0.97935209382	0.81745237336	0.99268824044	1	0.85573972626	0.97935209382	1	0.443074	0.7287542587
PPP2CB	-1.9294468	-2.25162917	0	-2.389975	2.25162917	2.25162917	-0.13834583	0	-2.25162917	-2.389975	2.389975	0.13834583	2.389975	-1.2491002	0	-1.3258481	1.2491002	1.7664945	-0.1085379	0	-1.7664945	-1.8750324	1.3258481	0.1085379	1.8750324	0.2471873539	1	0.2217545801	0.2471873539	0.1155757005	0.9162611341	1	0.1155757005	0.0979190829	0.2217545801	0.9162611341	0.0979190829	0.67445914748	1	0.76097866351	0.67445914748	0.92177541338	1	1	0.92177541338	1	0.76097866351	1	1	1.7720225	0.2305914361
PPP2R1A	2.7154956	-1.35378907	-1.56773842	-1.53508593	1.35378907	-0.21394935	-0.18129687	1.56773842	0.21394935	0.03265248	1.53508593	0.18129687	-0.03265248	-1.4863714	-1.7212737	-1.6854235	1.4863714	-0.3322021	-0.2815021	1.7212737	0.3322021	0.0507	1.6854235	0.2815021	-0.0507	0.1757619682	0.1237830549	0.1306726961	0.1757619682	0.7483346313	0.785520805	0.1237830549	0.7483346313	0.9608165667	0.1306726961	0.785520805	0.9608165667	0.60790565109	0.50624035455	0.69625604477	0.60790565109	0.99268824044	1	0.50624035455	0.99268824044	1	0.69625604477	1	1	1.1067992	0.4017282338
PPP2R2A	-1.8890536	-2.83195168	0	-1.94429667	2.83195168	2.83195168	0.887655	0	-2.83195168	-1.94429667	1.94429667	-0.887655	1.94429667	-1.4109018	0	-0.9686648	1.4109018	1.9953165	0.6254177	0	-1.9953165	-1.3698988	0.9686648	-0.6254177	1.3698988	0.1962228026	1	0.3612827673	0.1962228026	0.0813644956	0.5492421627	1	0.0813644956	0.2081935361	0.3612827673	0.5492421627	0.2081935361	0.63948951141	1	0.84005331988	0.63948951141	0.91076806248	0.99057686781	1	0.91076806248	1	0.84005331988	0.99057686781	1	1.640339	0.2562023391
PRAF2	-2.7386391	-0.52832083	-1.41597584	0	0.52832083	-0.887655	0.52832083	1.41597584	0.887655	1.41597584	0	-0.52832083	-1.41597584	-0.3178556	-0.8518987	0	0.3178556	-0.755251	0.4495157	0.8518987	0.755251	1.2047667	0	-0.4495157	-1.2047667	0.7587911599	0.4192161329	1	0.7587911599	0.4719002853	0.6650742447	0.4192161329	0.4719002853	0.2629646978	1	0.6650742447	0.2629646978	0.92119742132	0.80355769975	1	0.92119742132	0.96986823178	1	0.80355769975	0.96986823178	1	1	1	1	0.5550214	0.6592524317
PRDX1	4.5509625	-0.69661471	-0.49481893	-0.55577447	0.69661471	0.20179578	0.14084024	0.49481893	-0.20179578	-0.06095554	0.55577447	-0.14084024	0.06095554	-0.963191	-0.6841733	-0.7684549	0.963191	0.3945907	0.2753985	0.6841733	-0.3945907	-0.1191922	0.7684549	-0.2753985	0.1191922	0.3638585482	0.51333103	0.4644521906	0.3638585482	0.703529783	0.7900396377	0.51333103	0.703529783	0.9080828853	0.4644521906	0.7900396377	0.9080828853	0.76268248233	0.84493284757	0.85024860792	0.76268248233	0.99268824044	1	0.84493284757	0.99268824044	1	0.85024860792	1	1	0.3139976	0.8150529836
PRDX2	4.022042	-1.12354481	-1.05676622	-1.16675587	1.12354481	0.06677859	-0.04321106	1.05676622	-0.06677859	-0.10998965	1.16675587	0.04321106	0.10998965	-1.455968	-1.3694316	-1.5119639	1.455968	0.1223809	-0.0791902	1.3694316	-0.1223809	-0.2015711	1.5119639	0.0791902	0.2015711	0.1837657257	0.2083335178	0.1692671656	0.1837657257	0.9056374877	0.9388403435	0.2083335178	0.9056374877	0.8453191869	0.1692671656	0.9388403435	0.8453191869	0.61667536798	0.61617286194	0.73842800991	0.61667536798	1	1	0.61617286194	1	1	0.73842800991	1	1	0.8498719	0.5048481922
PRDX3	2.1919051	-6.45997327	-6.18900179	-5.73046876	6.45997327	0.27097148	0.72950452	6.18900179	-0.27097148	0.45853303	5.73046876	-0.72950452	-0.45853303	-7.207249	-6.9049322	-6.393357	7.207249	0.4275406	1.1510171	6.9049322	-0.4275406	0.7234765	6.393357	-1.1510171	-0.7234765	9.5204e-05	0.000128265	0.000217306	9.5204e-05	0.6803418211	0.2831983641	0.000128265	0.6803418211	0.4901444482	0.000217306	0.2831983641	0.4901444482	0.01107539514	0.01588515912	0.02420481656	0.01107539514	0.99268824044	0.9429959267	0.01588515912	0.99268824044	1	0.02420481656	0.9429959267	1	19.1392153	0.0005403207
PRDX4	3.6756448	-2.46091293	-2.1078684	-1.94181466	2.46091293	0.35304454	0.51909827	2.1078684	-0.35304454	0.16605373	1.94181466	-0.51909827	-0.16605373	-3.0399793	-2.6038615	-2.3987344	3.0399793	0.6167638	0.9068573	2.6038615	-0.6167638	0.2900935	2.3987344	-0.9068573	-0.2900935	0.016202482	0.0316206804	0.0434803489	0.016202482	0.5546549547	0.3911668739	0.0316206804	0.5546549547	0.7791748083	0.0434803489	0.3911668739	0.7791748083	0.2056242265	0.28296454984	0.45749061416	0.2056242265	0.96986823178	0.95133964463	0.28296454984	0.96986823178	1	0.45749061416	0.95133964463	1	3.1607878	0.0862475656
PRDX5	0.9425614	-1.97310159	-1.30897885	-0.36646791	1.97310159	0.66412274	1.60663368	1.30897885	-0.66412274	0.94251093	0.36646791	-1.60663368	-0.94251093	-0.8706867	-0.5776238	-0.1617143	0.8706867	0.4144535	1.0026384	0.5776238	-0.4144535	0.5881849	0.1617143	-1.0026384	-0.5881849	0.4094708368	0.5795214853	0.8755692202	0.4094708368	0.689510123	0.345601923	0.5795214853	0.689510123	0.572750266	0.8755692202	0.345601923	0.572750266	0.78304286049	0.8476958493	1	0.78304286049	0.99268824044	0.9429959267	0.8476958493	0.99268824044	1	1	0.9429959267	1	0.4536562	0.7219450436
PRDX6	1.5101369	-6.14068826	-5.69613853	-4.27005665	6.14068826	0.44454972	1.87063161	5.69613853	-0.44454972	1.42608189	4.27005665	-1.87063161	-1.42608189	-6.0056461	-5.5708726	-4.1761522	6.0056461	0.6148625	2.587295	5.5708726	-0.6148625	1.9724325	4.1761522	-2.587295	-1.9724325	0.0003307215	0.000541684	0.0031461311	0.0003307215	0.5558483337	0.0324426079	0.000541684	0.5558483337	0.0842907078	0.0031461311	0.0324426079	0.0842907078	0.02308436372	0.02520636377	0.09367641617	0.02308436372	0.96986823178	0.8874201335	0.02520636377	0.96986823178	1	0.09367641617	0.8874201335	1	13.4648822	0.0017561728
PRKACA	-2.5386391	-1.41597584	-1.1949875	0	1.41597584	0.22098834	1.41597584	1.1949875	-0.22098834	1.1949875	0	-1.41597584	-1.1949875	-0.7151754	-0.6035595	0	0.7151754	0.1578487	1.0114107	0.6035595	-0.1578487	0.853562	0	-1.0114107	-0.853562	0.494984887	0.5629738368	1	0.494984887	0.8785155894	0.3416384042	0.5629738368	0.8785155894	0.4183468159	1	0.3416384042	0.4183468159	0.82890910273	0.8476958493	1	0.82890910273	1	0.9429959267	0.8476958493	1	1	1	0.9429959267	1	0.4720552	0.7102199144
PRKCA	1.9524237	-6.8189118	-5.10504985	-5.65721112	6.8189118	1.71386195	1.16170068	5.10504985	-1.71386195	-0.55216127	5.65721112	-1.16170068	0.55216127	-7.5196925	-5.6296967	-6.2386037	7.5196925	2.6728577	1.8117332	5.6296967	-2.6728577	-0.8611245	6.2386037	-1.8117332	0.8611245	7.06565e-05	0.0005059731	0.0002564026	7.06565e-05	0.0284200591	0.1078785117	0.0005059731	0.0284200591	0.4144104424	0.0002564026	0.1078785117	0.4144104424	0.00986364736	0.02520636377	0.02420481656	0.00986364736	0.77322961993	0.94046537353	0.02520636377	0.77322961993	1	0.02420481656	0.94046537353	1	19.1882078	0.0005355875
