Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
23532_at	4.8857	5.27213	5.39668	5.14432	5.86438	5.14767	5.04608	5.44816	4.98361
23533_at	6.39487	6.8858	6.65893	6.80227	6.6816	6.56089	6.47969	6.76084	6.55766
23534_at	7.24838	7.63712	7.05104	7.78099	7.90536	7.41863	7.53733	7.65916	6.88379
23536_at	6.78537	6.99687	7.21009	6.52428	6.80029	6.53836	6.45906	6.69124	6.67259
23538_at	4.64533	5.14507	4.73469	4.56766	4.88952	4.547	4.61204	5.10378	4.74712
23539_at	5.43528	5.627	5.6264	5.80007	5.5583	5.44308	5.21598	5.52694	5.54247
2353_at	9.10396	6.46571	8.42058	8.21447	5.90454	10.62649	8.21998	6.92516	10.03199
23541_at	6.73833	5.49637	5.33573	5.32899	5.34047	6.39252	5.46806	5.70941	6.18461
23542_at	5.64114	5.22347	6.76218	5.83902	5.78046	5.53234	6.33869	6.17328	5.64595
23543_at	7.65722	7.84147	7.6251	8.20059	7.40511	7.84016	7.5872	7.76467	8.01602
23544_at	5.72898	5.86081	5.79038	5.91003	5.9381	5.76293	5.78373	5.64832	5.7544
23545_at	5.17569	4.76793	4.54319	4.80101	4.92122	4.51387	4.7234	4.55313	4.79634
23546_at	5.1015	5.43841	5.22899	5.40204	5.24216	5.04937	4.75583	5.23327	4.94059
23547_at	5.45836	6.16737	5.77318	5.88734	5.93721	5.72943	5.59939	6.24088	5.82163
23548_at	5.79821	4.6766	5.21467	5.1465	4.94009	5.27512	5.43026	4.96922	5.32698
23549_at	8.31381	9.08274	8.1709	8.33569	8.42779	7.92728	8.64898	8.48749	7.76751
2354_at	6.38381	6.53038	6.35818	6.55003	5.88983	7.10819	6.028	5.81009	7.18891
23550_at	5.9734	5.99123	6.51253	6.55417	6.3157	6.02816	6.18417	6.12332	6.15338
23552_at	6.61901	6.99276	6.47559	6.89004	6.86519	6.81583	7.02973	7.20593	6.70428
23553_at	4.87094	5.36182	4.83398	4.74483	4.82847	4.91359	4.74147	4.72768	4.84348
23554_at	5.76388	4.17244	4.13096	4.31178	4.19685	4.39447	4.30063	4.37691	4.22753
23555_at	7.30637	7.64618	7.10185	7.65237	7.09776	7.46648	6.84844	7.80464	7.67661
23556_at	6.67506	6.33023	6.96676	6.20132	6.23028	6.85882	7.53857	6.65467	7.07148
23558_at	7.81293	7.537	8.04631	8.35546	8.15038	7.89242	7.60426	7.58551	7.98937
2355_at	6.0168	6.07997	5.73317	6.33192	5.96053	5.93467	6.02283	5.84782	6.14702
23560_at	6.98534	7.5425	7.24109	6.10042	7.30769	7.0722	7.13219	7.05756	6.77312
23562_at	4.72803	4.72522	4.83519	5.20951	4.9649	4.65552	4.97233	4.8938	4.77079
23563_at	6.30766	6.47744	5.89494	6.20971	6.20864	6.40999	5.93094	6.7412	6.45437
23564_at	8.834	9.29633	8.63126	8.5109	9.19674	8.91663	9.19912	9.2227	8.66898
23566_at	5.36467	5.33542	5.34436	5.63509	5.28137	5.1465	5.76334	5.42406	5.83792
23568_at	8.2311	7.73967	8.21147	8.06806	7.48048	8.10852	7.50143	8.22723	8.19919
23569_at	4.01602	3.86779	4.19087	4.15732	4.20831	3.98829	4.14631	3.98517	3.99937
2356_at	7.82223	8.14757	7.60393	8.07384	7.81864	7.66424	7.77662	8.12377	8.00396
23576_at	9.21378	8.98226	9.71278	7.9416	8.81046	10.01187	10.27423	9.13259	9.03583
2357_at	7.20773	6.85398	7.1266	7.90912	7.24864	7.3335	6.27907	6.84507	7.41074
23580_at	7.15381	7.40713	7.59312	7.33862	8.14061	7.27276	7.49231	7.55463	7.31946
23583_at	6.54133	6.64457	6.67354	6.51121	6.2355	6.44069	6.54965	6.50059	6.57306
23585_at	8.22927	9.35651	8.76709	8.61091	8.27863	8.99679	8.96403	9.1155	8.59134
23586_at	5.97422	6.39652	7.04818	4.64166	4.69837	5.00083	5.03234	4.99733	5.00876
23587_at	7.42082	5.94048	7.5749	6.21433	6.10256	5.82333	7.0951	7.35661	7.19301
23588_at	9.30389	8.75207	9.88052	8.24333	8.00143	10.0267	9.5068	9.68537	9.69074
23589_at	8.45342	8.51196	8.07384	8.75682	8.55271	8.01276	7.4154	7.81538	8.34667
2358_at	4.61712	4.75217	4.83764	4.92433	4.72478	4.71126	4.73677	4.85579	4.77347
23590_at	5.14809	4.72984	5.09902	4.89628	6.44494	5.28137	5.54893	5.30292	4.98718
23591_at	5.05437	4.98124	5.19081	5.50737	5.14161	5.0741	5.2286	5.13222	5.17774
23592_at	8.18844	8.51663	7.7659	8.14173	7.72336	7.73693	7.63271	8.00023	7.88998
23593_at	9.23527	8.79579	9.10488	9.5068	8.87887	9.76858	10.04953	9.82918	8.96801
23594_at	4.97701	6.34582	5.12648	5.6582	6.57527	4.95787	4.99627	5.1628	5.0023
23595_at	8.48977	7.75064	8.54823	8.25838	9.38857	8.86668	8.82933	8.36636	8.67648
23596_at	7.21223	8.15898	6.85198	9.31301	8.29239	8.01191	8.91896	7.65109	6.8628
23597_at	6.88666	7.1772	6.73133	7.68812	7.35028	7.26124	7.00834	7.04233	7.27006
23598_at	6.34549	6.46158	6.4224	6.7418	6.55368	6.33946	6.83488	6.43213	6.94917
2359_at	5.17774	5.37818	5.1271	5.6264	5.37616	5.41192	5.31656	5.14832	5.41954
23601_at	5.21307	4.64321	5.60271	4.56242	4.83658	4.7356	4.35281	4.70059	6.22722
23603_at	8.19179	8.56317	7.27294	8.51196	9.7703	7.76121	7.61168	7.497	8.3455
23604_at	6.0766	6.45694	6.76297	6.10601	6.79109	6.21033	6.43721	6.48571	6.14659
23607_at	8.02379	7.3732	8.77169	7.09577	7.30281	7.76692	8.38723	7.7714	8.67508
23608_at	7.50906	7.18944	6.90523	7.50976	6.6343	7.65908	8.01913	7.42953	6.88479
23609_at	6.77234	7.14267	7.03817	6.86748	6.92604	7.22717	7.33964	7.04117	6.8538
23612_at	7.54687	7.77543	7.36338	7.60778	7.73604	7.66223	7.08731	7.41388	7.5178
23613_at	8.17732	8.36803	8.66473	9.15851	8.60424	7.60177	7.83546	8.61977	7.47348
23614_at	4.27189	4.53687	4.46291	4.64066	4.66097	4.41362	4.468	4.4079	4.40886
23615_at	6.25866	6.59819	6.39461	6.17156	6.48598	6.32414	6.11407	6.31126	6.28054
23616_at	5.81966	6.28661	6.39863	6.35112	7.07122	6.1836	6.47716	6.56474	6.09348
23617_at	4.59034	4.40886	4.62284	4.60842	4.70993	4.58784	4.66163	4.74386	4.66182
23619_at	5.89292	6.44656	6.10601	5.89729	6.61798	5.83792	5.99966	5.97746	6.02064
23620_at	4.99513	5.58146	5.30099	5.20161	5.32324	5.02724	5.19243	5.00328	5.12391
23621_at	7.08139	7.16591	6.50161	6.91834	6.06357	7.07083	6.14284	7.29287	6.83884
23623_at	8.27198	9.28296	8.57438	8.27074	9.24249	8.75149	8.84787	8.83977	8.89992
23624_at	5.59473	4.41873	5.19179	5.0464	4.50269	5.20374	5.53062	5.06079	5.1376
23625_at	8.20477	8.43198	8.33213	8.78369	9.20581	8.34841	8.51663	8.74613	8.34886
23626_at	3.74033	3.72756	3.78833	3.94517	4.04884	3.87737	3.93181	3.82243	3.77252
23627_at	5.38241	5.14928	4.91233	4.885	4.75116	5.20374	4.98304	4.88823	5.21197
23629_at	4.8938	4.80364	5.03762	4.77517	5.16197	5.05039	4.93636	5.52903	4.87962
23630_at	4.64996	4.74014	4.89881	4.60269	5.19733	4.91359	4.79701	4.85713	4.53753
23632_at	5.88511	6.73833	6.56731	6.11459	6.03566	5.90923	5.63532	6.21287	6.30516
23633_at	6.79334	7.07774	7.47858	6.92366	6.98468	7.13543	7.18558	7.19904	7.12124
23635_at	7.25457	6.49627	7.46853	7.05444	6.74459	6.7232	6.67476	6.33592	5.22113
23636_at	6.82727	6.5621	6.8035	7.46978	7.36823	6.6972	6.89981	7.0835	6.93522
23637_at	8.3667	8.02248	7.97263	8.42367	8.5773	8.13181	8.01491	8.11341	8.06671
23639_at	6.31757	5.71983	6.22541	5.28165	5.46998	5.82865	6.60997	5.9343	5.11191
23640_at	7.42393	7.46592	7.39183	7.49337	7.26184	7.08139	7.03137	7.06071	7.19566
23641_at	9.34842	8.53521	8.23537	8.20609	9.46816	8.59026	7.59142	9.22109	8.91198
23643_at	7.16984	6.09478	5.94088	6.68458	6.88984	7.69494	5.41587	7.21822	6.53789
23644_at	6.94839	6.88944	6.87318	6.70428	6.83422	6.39822	6.84646	6.93303	6.31827
23645_at	6.78161	7.24668	6.72678	7.31341	7.15269	7.233	6.76638	7.04071	7.00126
23646_at	8.38167	6.22714	9.16874	8.91663	9.90662	7.17907	7.65109	7.07496	8.57526
23647_at	8.58547	8.93597	10.29144	9.61172	8.9468	9.27422	9.85728	9.02648	9.36794
23648_at	7.47802	8.59374	7.69048	8.11726	9.00013	7.84282	8.20582	7.87891	7.58511
23649_at	6.08404	6.29238	5.921	6.35361	6.5257	6.08494	6.3219	5.98507	6.31916
23650_at	6.26919	6.64917	6.27356	7.43627	6.86709	6.7773	6.66996	6.96424	6.53874
23654_at	8.51964	8.58282	9.49326	10.09413	9.56826	8.87231	9.12152	8.7287	9.35998
23657_at	4.84159	4.70793	5.253	4.6389	4.73776	4.83612	4.7546	4.71321	5.06447
23658_at	5.10403	4.9103	4.79011	4.16582	4.58014	4.87879	5.17906	4.36371	4.96716
23659_at	6.10479	6.2265	6.41792	6.33561	6.05123	5.88051	5.37027	5.65016	5.94363
23660_at	5.45009	5.50259	5.4498	5.22217	5.069	5.34839	5.40597	5.25398	5.39923
23670_at	6.1387	6.5514	6.1273	6.7212	6.57819	6.66703	6.47227	6.84138	6.82952
23673_at	7.6212	8.08294	7.84999	7.16059	7.45283	8.0607	8.09372	8.03791	7.79481
23676_at	4.4951	4.78547	4.46453	4.56143	4.67606	4.61736	4.49527	4.57016	4.75953
23677_at	8.66418	8.12611	9.4446	9.16139	8.5847	8.82493	8.89539	8.49778	9.57624
23682_at	7.79737	6.65467	6.11218	6.99657	6.16661	6.83037	8.14388	6.58493	7.98248
23683_at	6.12791	5.67411	5.44667	6.29327	6.29327	6.51199	5.57798	5.5435	5.68942
23704_at	7.68622	6.94103	10.48439	5.17293	4.86504	5.56896	8.24846	6.21869	10.12957
23705_at	7.07706	7.01241	7.09433	6.43937	6.73676	7.19026	7.40727	6.70854	7.82173
23708_at	5.75808	6.17622	5.96289	5.16796	5.94448	6.58309	5.54919	6.17806	6.62244
23710_at	6.28871	6.05192	6.65859	6.8386	6.70533	6.60987	6.92992	6.6065	6.10371
23729_at	5.82464	5.81199	6.04671	5.60563	5.516	5.56785	5.5652	5.85292	5.54781
23741_at	6.85954	6.27018	7.55669	6.43192	6.43203	7.39144	6.86559	7.02573	7.63963
23742_at	5.27179	5.72222	5.54997	5.30907	5.23371	5.03138	5.318	5.25187	5.5867
23743_at	6.03421	6.22831	5.86539	5.66339	5.61587	6.28637	5.75202	5.85246	6.04433
23746_at	4.90314	5.15412	5.22532	4.93201	4.98983	4.9307	4.72154	5.09423	4.79352
23753_at	8.22654	7.95228	8.87701	8.59808	8.07843	7.54168	7.97761	7.69169	8.12258
23759_at	7.18439	7.70881	7.36278	7.89896	7.79406	7.35826	7.48761	7.53624	7.35842
23760_at	8.98024	10.04393	9.11926	9.89179	9.46391	9.34258	9.41045	9.2667	9.20157
23761_at	7.30577	7.91174	7.79842	8.16206	8.01653	7.47254	7.76692	7.43573	7.65053
23762_at	6.29984	6.69124	6.66608	7.01062	6.93398	6.51111	6.59107	6.88318	6.39412
23764_at	6.04862	5.86234	6.63656	6.26508	6.38017	6.43831	6.26522	6.29223	6.59664
23765_at	6.796	6.65997	7.18573	7.60574	7.87697	7.01418	6.93659	6.77157	7.24838
23766_at	4.75663	4.86217	4.95456	5.01531	5.28212	4.8793	5.19733	4.87203	4.64829
23767_at	5.72072	4.83275	6.38269	5.11471	4.55803	4.52217	4.0345	4.82918	4.51962
23768_at	5.40297	5.2207	5.16442	5.25204	5.17372	5.86381	5.22031	5.51952	5.25919
23769_at	5.37818	5.58284	5.4716	5.77818	5.68385	5.48914	5.35653	5.6192	5.61039
23770_at	6.36714	5.88263	6.86303	6.78276	7.233	6.46121	6.81899	6.55537	6.48943
23774_at	6.59351	6.92628	6.20403	7.11993	7.012	6.71957	7.17518	6.87229	6.53743
23780_at	7.20729	8.46557	7.42281	7.76032	8.16359	7.34871	7.356	7.88294	6.96641
23786_at	7.20283	6.60306	8.33423	7.51283	7.16446	7.33413	7.82393	7.05799	7.58249
23787_at	11.18059	11.34506	11.00216	11.24363	11.1233	11.21696	11.19067	11.4705	11.0763
23788_at	8.88112	8.82019	8.79231	9.11952	9.14768	8.95112	8.96801	9.1459	8.82019
238_at	5.13726	5.3911	5.17704	5.42302	5.30593	5.24024	5.29026	5.29818	5.17737
2395_at	4.9197	4.96143	5.52091	4.72938	4.70352	4.87656	4.7791	4.54499	4.78636
239_at	5.04149	5.02096	5.01683	5.33097	4.84626	4.8304	4.92908	4.99696	4.7762
23_at	8.50249	8.64704	8.69997	8.65568	9.02926	8.43698	8.6351	8.5188	8.51964
240_at	5.78813	5.08632	6.11491	6.14507	6.29811	5.86438	5.08028	5.25028	6.9318
24137_at	5.74562	7.60279	5.76547	6.27345	7.66447	5.63967	6.1161	6.47951	6.96263
24138_at	7.51688	7.28349	7.56647	6.59923	6.46041	7.29029	6.7232	6.74721	6.82436
24139_at	6.94546	6.67039	7.05456	6.58771	6.65114	6.60802	6.39479	6.57325	7.0002
24140_at	7.66246	7.06014	7.4654	7.17011	7.5252	7.51257	7.42082	7.36152	7.54082
24141_at	7.77919	7.57862	6.28788	6.23904	6.36714	7.83243	6.43282	7.84147	7.50489
24142_at	6.68048	6.89151	6.89421	6.68863	7.15343	6.45153	6.80656	6.99085	6.58079
24144_at	7.21379	7.81511	7.38073	7.65924	7.38782	7.48503	7.69543	7.05214	7.10491
24145_at	6.1114	6.17111	5.96089	5.7006	5.93928	6.37467	6.1809	6.02283	6.10421
24146_at	7.49447	8.11509	7.64618	7.89972	7.76844	7.74561	7.54789	7.63137	7.65897
24147_at	5.75912	5.66013	6.37316	5.63868	5.27379	6.0492	5.83682	5.98851	7.15729
24148_at	7.53026	7.81228	7.35198	7.23152	7.29303	7.29221	7.37416	7.53653	7.4291
24149_at	5.89909	5.9256	6.03019	5.92536	5.97042	6.11087	6.26238	5.90853	5.95501
241_at	7.99838	6.39274	9.00668	8.25633	7.24054	7.9085	6.73996	7.49596	8.86371
242_at	4.37857	4.59358	4.62866	4.22402	4.55724	4.35604	4.62711	4.58722	4.43069
2444_at	3.93809	3.67696	3.98979	3.67383	3.66069	3.68224	3.82003	3.72811	4.03084
245_at	6.43721	6.79463	6.48663	6.64694	6.64574	6.54943	6.41921	6.88219	6.79334
246243_at	7.05504	7.68324	7.26852	7.71926	7.56719	7.40332	7.59901	7.5295	7.22087
246_at	4.40532	4.36056	4.3847	4.4813	4.45567	4.26836	4.40756	4.62017	4.25481
2475_at	6.53578	7.07183	7.04906	6.67373	7.23814	7.06669	7.7416	7.37694	6.67301
247_at	6.06863	6.03882	6.19856	8.23593	7.12037	6.55287	6.33468	7.00476	5.90941
2483_at	7.08676	6.62839	7.01432	6.42094	7.00987	7.18439	6.46739	6.64354	6.65761
2487_at	6.01762	4.88468	4.66284	5.46664	5.0106	6.12177	5.89038	5.65171	6.0526
2488_at	4.15197	4.36772	4.33739	4.44657	4.45861	4.2214	4.26939	4.29217	4.26409
248_at	4.59651	4.76371	5.01114	4.99513	5.13396	4.74361	4.77237	4.67492	4.63583
2491_at	4.34944	4.31712	4.44594	4.1422	4.59407	4.27781	4.20706	4.42496	4.28751
2492_at	4.5691	4.96904	4.52266	4.80208	4.556	4.56647	4.4414	4.82227	4.83373
2494_at	3.83568	3.97563	3.85533	3.76368	3.89443	3.86882	3.77452	3.89443	3.82243
2495_at	10.03199	10.19422	9.81749	9.9706	10.89349	9.78567	9.98297	9.87306	9.71557
249_at	4.58163	4.30926	4.59916	5.00992	4.9845	4.77393	4.9496	4.9	4.55417
24_at	5.81224	5.64087	5.62911	6.17752	5.7908	5.84075	5.56973	5.6555	5.9198
250_at	5.01039	5.22838	5.13543	5.27699	5.15916	5.04786	5.1127	5.31977	5.03188
2512_at	12.34484	11.46031	12.23124	12.48529	13.0448	13.01858	11.61261	11.9881	12.72353
2515_at	3.5602	4.66056	3.57682	3.69506	3.79756	3.70428	3.63787	3.71	3.58528
2516_at	5.15425	5.13522	5.30292	5.16726	5.77994	4.89319	5.24889	5.35821	4.85311
2517_at	8.71612	8.70512	9.77208	8.90832	9.48133	9.75019	9.6721	9.21671	9.01316
251_at	5.66709	6.08567	5.9777	5.78813	6.10042	5.65464	5.6791	5.93928	5.93231
2520_at	5.57531	5.88086	5.87939	6.21229	6.11672	5.73994	5.71309	6.052	5.69953
2521_at	8.10113	8.21447	7.64077	8.30743	8.41131	8.06746	8.15944	8.57867	8.02628
2523_at	5.8079	6.79997	5.81588	5.4829	5.72784	5.73446	5.70709	6.08724	5.81878
2524_at	6.39863	6.72521	6.62253	6.85829	6.3726	6.63688	6.5988	6.76462	6.41848
2525_at	4.97493	5.58521	5.37223	6.49031	5.68298	5.37783	5.75808	5.68212	5.22331
2526_at	5.72495	6.46219	5.76453	5.84584	5.9055	5.79778	5.64217	6.00187	5.9089
2527_at	4.80083	5.04884	5.26593	5.34254	5.04068	4.77816	4.98794	5.36859	4.86839
2528_at	5.39668	5.50403	5.63728	6.06683	5.53062	5.5629	5.67369	5.57944	6.33468
2529_at	5.26934	5.17272	5.51273	5.37126	5.72044	5.21579	5.44536	5.43129	5.17236
2530_at	8.6402	7.91763	8.28848	6.78933	6.96384	7.57985	8.28499	6.54302	7.91016
253143_at	5.48039	5.88177	5.39234	5.51122	5.24079	5.35237	5.09281	5.27843	5.337
253190_at	5.08866	5.40762	7.51358	8.85746	5.73435	5.87014	6.93893	5.83462	11.10092
2531_at	7.18944	7.25953	7.61046	6.41319	6.21567	7.25126	7.07016	7.10781	6.99344
2532_at	7.32608	6.19203	6.6208	7.74293	6.96142	8.99787	7.45627	7.53087	6.46158
2533_at	5.75469	5.65299	5.98058	6.15486	6.87734	5.76482	5.72287	5.70532	5.8304
253461_at	6.82758	7.12646	7.78749	7.70351	6.00164	6.40174	6.32483	6.19856	7.04976
2534_at	5.90347	5.90438	5.76663	6.50837	6.76364	6.23974	5.94263	6.2584	5.95698
2535_at	7.1551	5.89729	5.91358	5.85246	6.08207	5.65016	5.48279	5.67086	6.05933
253782_at	9.20613	9.30143	9.72769	9.10812	8.16077	9.08217	9.66299	9.06036	9.4784
2537_at	9.68916	9.46984	10.79197	8.8758	7.56769	7.1704	6.99073	8.13651	8.15018
2538_at	3.57936	3.49537	3.6305	3.60904	3.52464	3.50629	3.60582	3.66543	3.63587
253943_at	7.97172	8.65442	7.49681	6.97362	6.96486	7.49728	7.76222	7.17801	7.93764
253959_at	7.41153	7.10317	8.02142	5.11779	6.02357	7.16252	7.88792	5.65052	6.93066
253980_at	6.77312	6.63859	6.28042	6.74013	6.92842	6.63504	6.49806	6.99218	6.30854
253982_at	6.083	6.296	6.60424	6.2871	6.1955	5.95648	6.06647	6.74573	6.19203
2539_at	7.41023	8.08294	7.24374	9.11316	9.42908	6.84588	7.09141	7.44461	6.86872
254102_at	6.35905	5.8093	6.41319	6.73486	6.82509	6.55998	6.26277	6.25374	6.55518
2542_at	7.02023	7.58934	7.09338	7.30616	7.60591	6.87318	7.0765	7.1684	7.1584
254359_at	7.81157	8.09507	7.6212	7.94732	7.84803	7.29913	7.09901	7.62566	8.06597
254394_at	4.74483	4.40756	4.56721	4.51082	4.21974	4.39104	4.74178	4.20457	4.95902
2543_at	4.58404	5.12841	4.54681	4.8886	4.48286	4.45216	4.41112	5.0095	4.82918
254531_at	5.70418	5.59714	5.68597	5.92177	6.083	5.94137	6.16279	5.83084	5.60296
254896_at	5.52443	5.83462	5.75635	5.23486	6.19519	5.43112	5.52768	5.76723	5.67086
2548_at	8.43698	7.46333	8.4877	8.55662	9.86714	8.35943	7.79371	8.74824	8.30131
2549_at	5.44608	5.77145	5.40813	5.5867	5.50737	5.5356	5.28137	5.41981	5.47917
2550_at	7.59379	7.66337	7.06207	7.20227	8.31732	7.56329	7.76032	8.00584	7.66929
2551_at	5.76593	5.35277	5.78946	6.20771	5.83327	5.72044	6.46041	5.79699	6.10108
2553_at	6.73474	7.21379	6.78232	6.84958	6.71698	6.82188	7.22717	6.73698	6.98264
2554_at	4.74147	4.69858	4.64004	4.69858	5.11693	4.64271	4.79156	4.913	4.66056
2555_at	3.73602	3.85917	4.1409	3.62154	3.61954	3.79704	3.77522	3.78171	3.73807
2556_at	4.18458	4.63906	4.31097	4.26974	4.71674	4.25998	4.17143	4.49316	4.31257
2557_at	4.98637	5.16537	4.94549	5.34306	5.18441	4.87151	5.00529	5.09026	5.1952
2558_at	4.07659	4.25237	4.04282	4.06633	4.26116	4.1272	4.07789	4.19614	4.21254
255926_at	5.22817	5.59431	5.14161	5.37173	5.30539	5.24769	5.12804	5.52301	5.40553
255967_at	3.97191	3.87737	3.81198	4.25481	4.25732	3.99937	4.15074	4.04823	4.3452
2559_at	3.99703	4.30312	4.22272	4.118	4.36371	4.20384	4.10827	4.16883	4.14768
256051_at	3.88983	3.7156	4.10174	3.8641	3.86338	3.97304	3.88156	3.96847	3.90309
2560_at	4.2272	4.31257	4.45806	4.20268	4.17078	4.21353	4.22979	4.44736	4.31365
2561_at	6.46593	6.92857	6.57086	6.68057	6.56373	6.55802	6.81009	6.97114	6.796
256227_at	5.2562	5.36749	5.26507	5.18698	5.16677	5.35366	5.44667	5.20667	5.52621
2562_at	3.73807	3.96617	3.91791	4.14768	4.08909	3.96528	3.88307	4.12658	3.95529
256364_at	6.75208	6.38857	7.19518	7.27326	7.08731	6.92811	6.97043	6.98503	6.66492
2563_at	5.44259	5.81199	5.88014	5.67492	5.67193	5.76094	5.64884	5.76574	5.78046
2564_at	5.0023	5.93481	4.94716	5.6431	7.78724	5.15051	5.22887	5.21673	5.16011
2566_at	4.57079	4.89156	4.64066	4.61624	4.71157	4.29489	4.42968	4.37402	4.52495
2567_at	3.67749	4.14539	3.96409	3.77608	3.83809	3.82003	3.78223	3.83078	3.99259
2568_at	5.74103	5.39611	4.77948	7.00857	5.43439	5.98411	5.48959	7.56797	4.78198
256949_at	5.02068	5.09182	5.22173	5.31561	5.37027	5.19782	5.46861	5.53272	5.13522
256987_at	8.35308	8.81822	6.95581	8.30627	7.85927	8.14309	8.04468	8.32972	7.82994
2569_at	3.75009	3.79099	3.7156	3.68028	3.79873	3.79408	3.81756	3.85487	3.80568
2570_at	6.32583	6.78587	6.50579	6.15549	6.29726	6.44909	6.39336	6.69937	6.62451
2571_at	4.20831	4.54004	4.14387	4.08092	4.21874	4.24379	4.94002	4.26409	4.40009
2572_at	5.68676	5.82264	5.61063	5.63898	5.54288	5.68212	5.57277	5.77691	5.68643
257407_at	5.86197	6.11926	6.3162	6.4364	6.84759	6.26618	6.4427	6.22863	5.98134
25758_at	4.2214	4.49034	4.18579	4.22552	4.118	4.36103	4.05917	4.21963	4.35677
25759_at	7.312	7.31367	7.09948	6.96373	6.74459	7.24717	7.0721	7.96337	7.22368
25763_at	5.36951	5.20013	5.54861	5.33293	5.65666	5.32478	5.12354	5.4857	5.24877
25769_at	6.20179	6.82102	6.19305	6.06372	5.9874	5.94349	6.00539	6.38279	6.11391
25770_at	4.89578	4.80061	5.04834	5.02326	4.8948	4.59889	5.01091	4.97889	4.87109
25771_at	6.82952	7.46213	7.35918	6.92378	6.65893	6.66608	6.64694	6.58433	6.90243
25775_at	5.34241	5.69322	5.67482	5.72456	5.62893	5.44856	5.1516	5.3037	5.43154
25776_at	8.05562	8.52336	8.05929	8.31449	8.27538	8.281	8.74708	8.14121	8.24871
25777_at	7.45697	7.94732	8.10953	8.22723	8.70737	7.96218	7.88917	7.80633	7.81621
25778_at	4.81314	4.54933	4.8693	4.63821	4.72522	4.84671	4.89678	4.80208	4.78891
25780_at	5.12583	4.77059	5.25799	5.43811	5.09111	4.91599	4.99696	4.86119	4.94716
25782_at	7.69238	7.74203	7.77735	7.66929	7.9322	7.97826	8.29783	7.6937	7.97218
25786_at	6.50854	6.70879	6.48879	6.78537	6.98952	6.78638	6.7658	6.67301	6.84507
25787_at	5.76593	6.03774	5.89768	5.8401	5.97599	5.66406	5.68513	5.89282	5.63339
25788_at	5.52333	6.17658	5.26824	5.19116	6.5717	5.78337	5.66432	5.30264	5.49991
25789_at	6.39274	6.60076	7.01989	6.88318	7.09433	6.75887	6.84578	6.93022	6.63622
25790_at	7.61657	7.64541	7.138	7.08407	7.68812	7.19711	7.34116	7.03104	6.83081
25792_at	7.25408	7.22909	7.32547	7.57021	7.84204	7.3837	7.73642	7.59627	7.35918
25793_at	8.8822	9.6721	9.48281	9.57831	9.22824	9.0335	9.41557	9.2798	9.23164
25794_at	4.43426	4.34543	4.80457	4.62744	4.42794	4.52793	4.37048	4.56923	4.44932
25796_at	9.15711	9.50853	8.41533	8.62581	8.04468	8.72364	8.85496	8.61432	8.36653
25797_at	4.83398	4.38059	4.63922	4.48099	4.83093	4.21298	4.22402	4.00993	4.49543
25799_at	7.62795	7.77843	7.59801	7.94911	7.49043	7.68622	7.66293	7.69543	7.58627
257_at	4.58621	4.56546	4.77517	4.3251	4.55961	4.74178	4.70793	4.9793	4.5577
25800_at	11.17199	11.1842	11.24363	9.09083	7.45109	10.69263	11.81568	10.6578	11.87762
25801_at	6.29628	5.40273	5.96234	6.44889	5.95624	5.92428	6.64829	6.07908	5.80084
25802_at	6.56851	6.69298	6.35948	6.60377	6.18752	6.84489	6.73889	6.60884	6.58886
25803_at	9.13106	9.98297	10.00093	10.30188	10.38624	9.52499	9.96377	9.70298	9.70811
25804_at	8.29783	7.15934	8.63322	8.16892	8.91377	8.1558	8.58282	7.9039	8.29239
25805_at	9.25807	7.32803	5.8604	6.86602	6.5416	10.22562	9.36794	8.62786	6.39552
25806_at	5.00716	5.94363	5.4077	5.62192	5.17592	5.2823	5.1715	5.16011	5.27247
25807_at	6.36279	7.32403	7.01307	7.01736	6.51614	6.25916	7.01404	6.61798	6.71698
25809_at	6.65648	6.36364	6.77195	6.87066	7.19323	6.78692	7.57657	6.32493	6.75317
2580_at	8.26727	9.43277	8.77612	8.79493	8.99362	8.55782	8.62432	8.8758	8.51196
25813_at	7.7928	8.32712	8.66814	7.85286	8.0891	8.04437	9.02926	7.99656	8.13781
25814_at	7.8134	8.25158	8.47388	7.25727	7.3732	7.90034	8.18549	7.57469	8.14091
25816_at	6.49893	6.29089	5.76723	7.12183	6.84013	6.57062	5.75252	6.55668	6.10138
25818_at	5.55891	5.48019	5.94787	6.02116	5.58362	6.04702	6.10138	5.85179	5.66212
25819_at	5.9512	6.59983	6.72542	6.11509	6.67667	6.36313	6.63356	6.36764	6.42899
2581_at	6.99558	6.31094	7.02267	6.83796	6.32707	7.00207	7.27149	5.98797	6.84507
25820_at	6.33116	6.57798	6.92041	6.49426	6.345	6.62816	7.15593	6.57402	6.87318
25821_at	6.71223	6.97642	6.90681	6.20179	6.54711	6.77213	6.749	6.37488	6.9729
25822_at	5.04252	5.16846	5.03694	5.30523	5.32237	5.13889	5.18942	5.1819	5.14024
25823_at	6.55668	7.02931	6.7412	6.48867	6.58886	6.37601	6.03977	7.10174	7.02346
25825_at	8.637	8.42608	7.51166	8.71938	6.82027	8.60509	7.72098	8.17838	7.30681
25827_at	7.66672	7.40406	7.05248	6.79258	7.29899	7.38578	7.15698	7.59142	6.99843
