Probes	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
8139_at	4.0426	4.2231	4.0542	4.2072	3.9165	3.8454	3.7692	4.1024	3.9348
813_at	7.5725	7.4484	7.2088	8.5427	7.6044	7.9897	7.1521	7.9188	8.237
8140_at	6.9465	7.8587	6.3264	8.7687	8.7084	6.4176	6.2286	7.2745	6.8251
8148_at	6.3131	6.8605	5.9107	6.5339	6.4416	5.8132	6.0496	6.343	5.749
81490_at	6.0355	6.1759	6.3138	6.7725	6.0751	5.9976	6.3349	6.0049	5.7893
81491_at	4.1923	4.4429	4.2539	4.1506	4.1486	4.2259	4.2554	4.4436	4.1869
81492_at	5.3007	5.5247	5.3529	5.7067	6.0795	5.4125	5.5335	5.5749	5.3614
81493_at	4.5539	4.1005	5.4836	4.3947	4.1364	5.3794	4.7322	4.6406	5.6032
81494_at	3.5829	3.9175	3.771	3.8061	3.9295	3.6724	3.6516	3.811	3.7465
814_at	4.5975	4.8074	4.7469	5.1053	5.0119	4.7636	4.7128	4.9624	4.6544
81501_at	5.3306	5.8348	5.4061	5.5569	7.2415	5.5089	5.2934	5.8789	5.5983
81533_at	8.9583	8.1593	10.0268	9.4877	8.157	8.7805	8.6676	8.8823	8.8643
81537_at	4.4038	4.5624	5.6991	4.809	4.5064	4.7279	5.7227	4.5062	4.8559
81539_at	9.3627	8.8283	7.9371	10.3162	9.4768	7.4686	9.8223	7.497	9.1818
8153_at	5.2256	5.2772	5.1431	5.0937	5.1356	5.1249	4.9376	5.5121	5.0263
81542_at	6.9541	6.027	6.7379	6.5665	6.1974	6.6748	6.7817	5.9815	7.4797
81543_at	4.6204	5.1065	4.8563	4.8558	4.9962	4.5542	4.7271	4.8242	4.5985
81544_at	7.1545	7.6214	7.1938	7.3138	7.2973	7.337	7.0989	7.462	7.7837
81545_at	5.5347	5.5679	5.4601	4.9975	4.9637	5.0192	5.0325	5.0157	5.4865
81550_at	6.1917	6.2088	6.5466	5.5143	5.7023	5.8551	6.083	6.0224	5.9588
81551_at	4.9752	5.3136	4.7528	5.2339	5.1296	5.0448	4.8828	5.6072	5.0782
81553_at	5.3136	5.3	5.1105	5.1606	5.0017	5.2766	4.7008	5.0722	4.7961
81555_at	6.0212	5.1065	6.3063	6.2047	5.3051	6.1109	6.2582	5.6709	7.0609
81556_at	7.0773	6.9679	7.6864	7.2997	7.1749	7.4562	7.8568	7.5745	7.2513
81558_at	7.5811	7.9455	7.065	8.6696	7.1643	7.3797	7.6961	8.1121	7.1577
81562_at	8.3091	7.6312	8.0802	7.8377	7.6897	7.9707	8.2928	8.2945	7.8226
81563_at	6.136	5.8743	6.5483	5.7396	5.6313	6.6076	6.6573	6.2924	5.7339
81565_at	7.6993	7.8419	8.0316	7.7861	7.4295	7.6258	7.2064	7.8099	7.6056
81566_at	7.6608	6.9824	7.3839	7.2339	7.5468	7.5154	8.2595	7.2927	7.8737
81569_at	6.7215	7.3277	7.344	7.3839	7.3214	7.2559	7.0871	7.4196	7.1664
81570_at	5.7843	5.9186	6.3021	6.2036	6.4725	5.6774	6.0573	5.6888	5.8123
81571_at	4.6764	5.2891	4.7025	5.0026	5.1353	4.6574	5.1618	5.0763	4.7114
81575_at	5.7245	6.5788	6.4948	5.9424	5.708	6.6436	5.9633	6.1829	6.349
81576_at	7.7216	7.7505	7.381	7.4902	7.4801	7.4377	7.8127	7.6277	7.2608
81577_at	6.7896	7.3296	7.1488	7.4754	7.2481	6.655	6.7456	7.0703	6.9864
81578_at	4.6917	5.0781	4.7729	4.7835	4.6077	5.4624	5.625	4.9517	4.7243
81579_at	5.8377	5.6842	6.1042	5.4803	5.683	6.0864	6.1562	5.3996	5.7162
815_at	6.1391	6.6942	6.3428	6.3538	6.4356	6.0229	6.0317	6.5325	6.2993
81602_at	4.8972	5.2006	4.4883	4.7851	4.7282	4.5324	4.6829	5.0771	4.6684
81603_at	7.872	8.0504	8.2134	7.2854	6.5801	8.1207	7.7794	7.644	7.9539
81605_at	8.2151	8.2371	8.0059	8.4296	8.2081	8.1145	8.2462	8.2675	8.0372
81606_at	7.1434	6.711	5.5375	7.6579	7.3802	7.4472	6.28	7.1549	7.0661
81608_at	5.9542	6.018	7.0658	6.0901	6.5051	6.344	6.6405	6.1708	6.3651
81609_at	7.1422	6.9618	6.5029	6.9193	7.1193	7.2972	6.965	7.0862	7.0196
81611_at	6.5165	7.36	5.6649	5.5429	7.0788	6.4701	5.6538	5.9488	6.513
81614_at	7.79	7.8302	7.8675	7.6476	7.5893	7.8538	7.8898	7.9893	7.8112
81616_at	5.2513	6.0637	5.2405	5.2719	5.5629	5.3263	5.4268	5.6394	5.4276
81617_at	6.9635	7.7371	6.8762	7.3638	6.81	6.8108	6.9525	7.4642	7.1384
81618_at	7.3704	7.3075	7.1284	8.6465	8.6622	7.8072	7.1111	8.1252	7.3686
81619_at	8.2757	8.1257	7.9947	8.4258	9.1305	8.6176	8.0874	8.2152	8.2511
8161_at	6.0815	6.2791	5.5204	5.6011	6.3636	5.382	6.0587	5.5618	5.9907
81620_at	4.873	5.0201	5.2104	5.4872	5.3743	4.7673	4.8631	5.0178	4.9135
81621_at	5.2674	5.9422	6.1183	5.8652	5.2512	5.4575	5.3738	5.5472	5.7239
81623_at	4.565	5.2694	4.7031	4.5676	4.939	4.3301	4.503	4.9917	4.6651
81624_at	4.0657	4.6499	3.9143	4.4188	4.1854	4.0637	3.821	4.0728	4.2735
81626_at	3.8268	4.1902	4.0499	3.8985	4.2774	4.074	3.9378	4.0785	3.8303
81627_at	5.8942	4.7736	5.6432	4.1614	4.5142	4.8652	5.1783	4.2363	5.1226
81628_at	6.3437	6.3985	6.7401	6.9743	7.1556	6.7266	6.8655	6.9274	6.2928
81631_at	8.8781	7.516	9.4164	9.3848	8.3304	8.7549	8.2519	8.8978	8.5308
8165_at	8.1528	8.6741	8.1461	7.7358	8.9753	8.012	8.833	8.3052	8.0558
81669_at	7.2455	5.895	7.2242	7.3578	8.3025	7.7312	8.2185	8.089	7.6937
81671_at	9.9885	10.1603	8.9502	9.9477	9.4507	9.2583	8.7553	10.1071	9.825
81688_at	7.8163	7.1745	7.6511	7.5223	7.6662	7.6325	7.5941	7.2027	7.9274
81689_at	8.1084	7.7505	8.0484	7.8554	7.1687	8.1621	8.0308	7.9167	7.9607
81691_at	5.8507	6.259	5.5012	6.1099	5.7801	5.8034	6.0584	5.5879	5.7131
81697_at	4.1291	4.4309	4.0494	4.0786	4.1187	3.8996	3.8925	4.2961	4.2039
81698_at	4.1891	4.6626	3.9621	3.7372	4.2375	4.2239	3.9906	4.3727	4.061
816_at	5.8387	6.0433	6.4549	5.9574	6.1496	5.7499	5.6853	6.1179	5.8907
8170_at	4.8507	5.5357	4.7614	5.0822	5.2299	5.0154	4.9677	5.2832	4.962
8174_at	5.1015	5.3925	5.3497	5.3226	5.1262	5.1353	4.9576	5.4524	5.1054
8175_at	7.0013	8.144	6.7029	7.3512	8.1117	7.1821	7.3494	7.3304	6.8753
81788_at	6.5691	6.9429	6.8868	6.1726	6.2201	6.5938	6.4075	6.5555	6.1788
81789_at	3.7967	3.6121	3.5516	3.5914	3.5771	3.5984	3.6913	3.7702	3.6144
8178_at	5.6064	5.7691	5.8543	6.068	6.0184	5.7201	5.7727	5.7299	5.647
81790_at	5.2829	4.3624	4.9107	4.763	4.5081	5.6374	5.2689	4.5131	4.9691
81792_at	5.4017	6.1645	5.7945	5.8806	5.5066	5.6638	5.5063	5.5216	5.5834
81796_at	4.1513	4.5997	4.1411	4.544	4.8335	3.9154	4.031	4.4227	4.2897
81797_at	5.8234	6.4386	6.0435	5.9884	5.862	6.593	5.8855	6.29	6.2096
81831_at	4.9992	5.7256	6.2067	6.0159	6.0174	4.5392	4.538	5.3586	5.9466
81833_at	3.9324	4.3069	3.8944	3.9189	3.9942	4.1173	3.7946	4.0168	4.2287
81839_at	5.2931	5.8745	4.9363	5.2672	4.8287	5.4141	5.2753	5.5326	5.9993
81847_at	5.697	4.9961	5.7739	5.4186	5.682	5.8558	6.0881	5.5684	5.7521
81848_at	7.1667	7.271	6.9618	8.627	7.1911	7.8079	6.9568	7.6377	7.6077
81849_at	6.0358	4.6841	7.3034	4.1161	4.1161	4.3746	3.8309	4.0973	4.1896
81850_at	4.0923	4.3505	4.2852	4.2854	4.4953	4.1695	4.239	4.2194	4.2206
81851_at	4.7792	5.4317	4.9475	4.9243	5.0164	4.7113	4.7313	4.8129	5.0938
81854_at	4.7461	5.3993	4.8379	4.8108	4.6619	4.6287	4.6733	4.9296	4.8313
81855_at	7.811	8.2106	7.8115	7.0773	7.8407	7.5043	7.0774	7.4432	7.7426
81856_at	6.5869	6.8883	6.9369	6.3207	6.9913	6.7637	6.7843	6.3023	6.8979
81857_at	8.621	9.0201	8.4673	8.6198	8.0279	8.2165	8.7651	8.1873	7.6259
81858_at	7.4155	7.8214	7.9485	7.9319	7.7543	7.4485	7.4361	7.761	7.4067
81870_at	3.6718	3.7351	3.6387	3.5381	3.6415	3.724	3.5817	3.4995	3.6635
81873_at	8.7392	9.5079	9.5241	9.5214	9.4158	8.9656	9.3349	9.2253	8.8035
81875_at	6.3174	5.977	6.527	6.2749	6.562	6.2876	6.6328	6.2893	6.8168
81876_at	7.6815	6.8767	8.5782	8.9615	8.682	7.8562	8.4025	7.9724	8.9332
8187_at	7.3638	6.9161	7.9153	6.0701	7.206	6.8428	7.066	6.2618	7.2174
81887_at	8.6772	8.5341	8.4196	8.5862	8.8456	8.213	8.7371	8.2602	8.2259
81888_at	7.0716	7.1982	8.0309	7.458	7.2102	7.3416	7.3925	7.1957	7.6184
81890_at	7.3232	6.7703	7.0495	7.2021	6.4361	6.6441	6.7556	6.6025	6.6811
81892_at	10.6005	10.348	10.229	9.4868	9.3018	10.367	10.3354	9.9594	10.0078
81894_at	7.2222	6.7088	7.4442	7.3416	7.5797	7.6128	7.8682	7.4569	7.1048
8189_at	6.5281	6.5555	6.5342	6.8819	6.6459	6.2051	6.2865	6.4129	6.1968
818_at	7.1839	7.3087	7.1697	8.0754	7.8295	7.5352	7.4101	7.6396	7.1056
81929_at	6.112	6.6878	6.9501	5.4469	6.4813	6.5053	7.0366	6.1054	6.6308
8192_at	7.8543	7.3189	8.2136	8.0281	7.7824	7.6764	7.8794	7.8812	7.769
81930_at	3.8709	3.9934	3.7185	3.9322	4.169	3.8089	3.9893	4.061	3.8151
81931_at	6.9059	6.7787	6.9289	7.5559	7.2087	7.0404	7.5464	7.14	7.168
81932_at	6.4635	6.3476	6.6089	6.8116	6.8542	6.5463	7.0564	6.3712	6.6186
8193_at	6.8604	6.9347	7.2045	7.4128	7.4542	7.216	7.1173	7.5333	7.0492
8195_at	8.2978	8.0295	7.7915	7.0011	7.4072	7.7348	8.0319	7.6204	7.5015
819_at	9.6892	9.271	9.6207	8.227	7.7458	8.9723	8.9325	8.7906	8.8256
81_at	7.0972	7.7112	6.9481	7.5627	7.0451	7.2206	6.6578	7.1293	7.0265
8200_at	6.3471	7.0032	6.2648	6.5462	6.4578	6.3465	6.2687	6.3291	6.3819
8202_at	6.8282	6.9501	6.6601	7.3073	7.1356	6.2733	6.4814	6.6375	6.6864
8204_at	8.2927	7.2127	7.8583	7.0894	7.4708	7.3276	7.8109	7.4544	7.6908
8208_at	5.6916	6.7544	5.5075	5.3628	6.4948	5.5005	5.779	5.8012	5.4779
8209_at	7.6938	6.9726	8.0529	7.471	7.6315	7.5896	7.651	7.4181	7.4347
820_at	7.4711	6.2477	6.1476	6.0034	8.1347	5.9846	5.844	6.8315	6.2131
8216_at	7.3435	7.2579	7.7377	7.6389	7.4825	7.342	7.709	7.5139	7.4494
8218_at	6.405	6.6628	6.3595	6.6682	6.7536	6.3414	6.394	6.6181	6.284
821_at	9.6517	8.0462	9.7084	9.4612	8.7511	9.1635	9.9794	9.0251	9.525
8220_at	6.1353	6.5176	6.3702	6.5633	6.5281	6.0213	6.2869	6.0609	6.2295
8224_at	5.3663	6.0857	5.688	5.6912	5.5127	5.3533	5.3447	5.5932	5.3208
8225_at	7.5624	7.3973	7.5082	7.6086	7.6831	7.5862	8.3426	7.7716	7.4634
8226_at	8.4254	7.3594	7.5585	7.8841	7.3686	8.1263	7.9331	7.8393	7.2082
8227_at	6.5352	6.291	6.4256	6.7843	6.8141	6.4693	7.1216	6.4509	6.1511
8228_at	6.4457	6.3729	7.5228	5.8193	5.6842	6.3703	7.1911	6.0083	6.1817
822_at	9.2009	6.8854	7.9588	9.1984	9.0964	8.1817	7.8919	8.1685	9.1334
8233_at	8.542	8.8964	8.6279	8.4192	8.8609	8.4281	8.5481	8.7177	8.4719
8237_at	8.4896	8.0799	8.4201	8.5575	8.3039	8.0186	7.7675	8.1556	8.2128
8239_at	8.9245	8.3532	8.935	8.4973	8.5624	8.558	8.8398	8.7886	8.3424
823_at	6.9558	7.1809	7.385	8.0287	8.02	7.0975	7.8297	7.096	7.5709
8241_at	7.9972	8.7195	7.6903	8.0963	8.3	7.6963	8.0635	8.2881	7.3198
8242_at	7.8361	7.9807	7.8586	8.1198	8.474	8.024	8.0969	8.2736	8.3089
8243_at	7.2733	7.4323	6.9111	7.1343	7.7417	7.1795	7.3579	6.8361	7.1905
824_at	11.2624	9.6791	10.8893	10.6148	8.9546	11.4291	10.9112	10.3487	10.7835
825_at	5.0485	5.3509	5.0085	5.4543	5.5328	5.2358	5.5257	5.1283	4.9512
8260_at	7.9942	7.8952	7.9345	8.2618	7.9298	7.6855	7.9775	7.8015	7.3601
8266_at	8.097	8.2562	8.1266	7.947	8.0193	8.2588	8.2149	8.241	7.6427
8269_at	7.0361	6.1459	7.3778	6.7579	6.5914	6.4127	7.09	6.4935	6.5965
826_at	10.3652	8.5122	10.4688	10.8682	10.1935	10.3937	10.8633	10.4946	10.6064
8270_at	8.7137	9.073	8.2156	7.1075	9.319	7.843	8.1485	7.9071	7.5741
8273_at	7.0761	6.9261	6.9605	7.2054	6.7278	7.0229	7.025	6.8615	6.6507
8277_at	4.8189	5.3464	4.8314	4.8259	4.8462	4.8752	4.6645	5.0203	4.946
827_at	4.4366	4.5634	4.3474	4.5606	4.4576	5.0985	4.5602	5.186	4.3536
8284_at	5.0052	5.8135	5.2206	5.2242	5.0307	5.0799	5.0064	5.3093	5.0303
8287_at	3.7719	4.0809	3.9235	3.8015	3.8713	3.9586	3.6172	3.9241	3.8707
8288_at	6.6117	7.1851	6.9734	6.8848	6.9399	6.6379	6.6842	6.7627	6.6061
8289_at	7.7488	8.1339	8.0811	8.203	8.3897	8.3412	8.7347	8.2915	8.389
8290_at	4.8654	5.2363	5.1185	5.1366	5.0369	4.8619	4.9248	4.9505	4.6731
8291_at	7.0524	7.7255	7.1282	7.5049	7.7186	7.2988	7.2601	7.1505	7.5286
8292_at	5.0249	5.5279	4.9746	5.0069	5.5714	4.8084	4.987	5.2526	4.8723
8295_at	5.3125	5.2349	4.9718	5.7373	5.8582	5.3618	5.7196	5.3445	5.0525
8301_at	6.034	5.7842	5.895	5.7342	5.9125	6.0795	5.8233	5.5657	6.5291
8302_at	3.3397	3.4203	3.4274	3.4132	3.6243	3.489	3.4118	3.4735	3.4283
8303_at	5.9754	6.0067	5.5583	6.278	6.3901	5.8144	5.953	5.9361	5.8597
8309_at	8.1269	7.0669	6.2447	6.4282	6.3443	7.2535	6.0583	6.9576	5.9606
830_at	7.8997	6.8581	7.0364	7.1455	5.5049	8.0528	7.8556	7.8703	7.6883
8310_at	6.9437	6.7801	6.9475	6.9943	7.0539	7.0701	9.3699	7.215	6.7624
8312_at	8.0473	8.0833	7.797	7.9858	7.8527	7.8167	8.1277	7.8652	7.9325
8314_at	8.1738	8.0682	8.3828	7.9326	8.4652	8.2173	8.2755	8.3001	8.3353
8315_at	6.0911	6.0865	6.1555	5.9588	5.5923	5.7201	5.971	5.7502	5.6722
8317_at	4.8553	6.7184	5.178	5.3955	7.1793	5.0774	5.069	5.5493	5.4551
8318_at	5.4519	6.7339	5.5926	6.8063	7.144	5.4475	5.5544	5.5017	5.4798
831_at	9.2868	8.1646	8.6654	8.8016	7.7268	8.7632	8.7981	8.1547	9.1954
8321_at	6.0518	6.0394	5.2461	5.936	5.6521	6.2712	5.6187	5.6066	6.3691
8322_at	7.8417	7.9653	6.7034	8.207	7.2455	8.2193	7.6058	7.8632	7.8109
8323_at	6.1141	6.3388	6.9923	6.1094	7.1042	6.9261	6.7032	6.3494	5.5649
8324_at	6.9535	6.2013	6.5026	6.4836	5.4799	7.6087	6.551	7.1866	6.1021
83259_at	3.4288	3.4378	3.3405	3.4617	3.4894	3.3254	3.248	3.3065	3.2564
8325_at	4.7768	4.9733	5.1479	5.4761	5.1233	4.7375	4.8643	5.0294	4.9825
8326_at	5.4541	5.7059	5.544	5.6142	5.696	5.4727	5.3056	5.7628	5.1938
8328_at	4.1996	4.2852	4.2392	4.3512	4.0625	4.1123	4.0834	3.9055	4.1993
832_at	9.405	9.2243	9.5059	9.1938	9.6111	9.5176	9.5305	9.4377	9.7307
8330_at	4.6792	5.24	4.7325	4.959	5.9432	4.7751	4.8206	5.4673	4.6918
8332_at	3.7102	3.9769	3.6413	3.6721	3.656	3.6083	3.7029	3.8273	3.6485
8335_at	5.4511	6.1787	5.7975	5.9017	5.4707	5.2238	5.3528	5.656	5.5942
8336_at	4.8321	5.4252	5.2905	5.073	5.1678	4.9382	5.0272	4.9216	5.0328
83394_at	4.3393	4.4079	4.5652	4.5274	4.6088	4.3684	4.3344	4.7524	4.3345
8339_at	4.2855	4.4635	5.4836	5.7357	4.3449	4.088	4.2449	4.1917	4.342
833_at	8.2801	9.3076	8.5858	8.2724	8.5808	8.1833	8.1396	8.2967	8.0869
8340_at	3.8306	3.9355	4.1697	4.0446	3.7894	3.9713	3.8124	4.1539	4.0289
8342_at	4.2034	4.148	4.5191	4.1697	4.2107	4.2262	4.2955	4.3159	4.1918
83439_at	7.7354	6.9619	5.8432	7.0957	7.3572	7.1507	6.5955	7.1724	6.9406
8343_at	6.7011	6.857	8.1759	8.3467	6.8874	6.7682	6.9274	7.144	7.3623
83440_at	8.8337	9.0285	8.5816	8.7185	8.9058	9.0723	8.9698	8.9776	8.9262
83442_at	8.8128	6.79	8.2767	9.0485	10.5423	8.9804	8.5133	8.7241	9.502
83443_at	9.8756	9.1485	9.6398	9.6085	8.7625	9.5389	9.9387	9.6616	9.4471
83445_at	4.0784	4.214	4.1928	4.1335	4.454	3.9393	3.9878	4.3496	4.2127
83446_at	4.2076	4.5902	4.6272	4.4918	4.4352	4.3793	4.4073	4.9183	4.4247
83447_at	3.377	3.5231	3.3508	3.4532	3.4568	3.3427	3.3986	3.5034	3.5081
83448_at	6.6109	7.1316	6.5451	6.7062	6.6991	6.5655	6.663	6.6431	7.0084
83449_at	5.4357	6.0994	5.796	5.7174	6.0724	5.4272	5.387	5.7865	5.375
8344_at	5.8686	6.2797	6.8424	7.3762	6.2606	6.0814	6.4581	6.385	5.973
83450_at	6.357	5.9923	6.1896	6.3667	5.8735	6.3561	6.3481	5.9249	5.9356
83451_at	8.148	9.1391	9.0225	9.8916	9.085	8.1315	8.7672	8.8311	8.0471
83452_at	5.2428	5.3941	5.5441	5.2685	5.7906	5.9886	6.4508	5.6885	5.6921
8345_at	5.3735	5.9689	7.6395	7.6453	6.124	5.4252	6.2409	6.2406	6.0994
83460_at	7.7008	7.2117	7.7287	7.1592	7.3275	7.1795	7.1641	7.5212	7.1113
83461_at	6.131	6.8689	6.2558	6.3965	6.9683	6.1953	6.1307	6.4002	6.4556
83463_at	7.0018	7.8447	6.7621	7.035	7.3683	7.0807	7.074	7.2816	7.1589
83464_at	6.5924	6.764	7.0762	6.3402	6.2008	6.449	6.7547	6.5158	6.8983
83468_at	8.3944	7.3918	6.3018	7.6985	6.3471	8.7023	6.8056	8.1783	8.4087
8346_at	4.3694	4.3939	5.5361	5.8172	4.4122	4.4228	4.6432	4.4796	4.6637
83475_at	6.6916	7.3673	6.9357	6.7912	7.2771	6.5825	6.8363	6.9682	6.1805
83478_at	4.5101	4.9849	4.561	4.5609	4.5602	4.8398	4.423	4.6955	4.508
83480_at	7.0134	7.1546	6.9188	7.2258	6.8752	6.8638	7.2009	6.8711	7.0102
83481_at	6.5579	8.4531	6.7042	7.5352	6.1766	6.9016	7.1016	6.5275	6.8959
83482_at	4.4322	4.2791	4.3782	4.4002	4.363	4.3172	4.3689	4.3622	4.2529
83483_at	7.193	6.7992	7.2088	7.9232	7.6593	8.0011	7.9245	7.8998	7.7177
8348_at	3.9479	4.1005	4.3474	4.5526	4.2167	3.9531	3.996	4.0573	4.0312
8349_at	8.2709	10.0365	9.9202	9.2805	9.0526	7.4085	7.9954	9.2032	9.5517
834_at	6.4719	5.5848	6.0329	6.098	6.3667	6.2163	5.7705	6.3727	5.8104
8350_at	4.0168	4.2543	3.9524	4.2708	4.423	3.8497	3.9711	4.0442	3.9358
8351_at	4.7198	5.9655	6.6149	7.7634	4.8728	4.628	4.7525	5.6019	5.283
8352_at	5.0775	4.9249	4.9348	5.0199	5.1807	5.0319	4.949	5.0112	4.8976
8354_at	4.096	4.2624	4.0786	4.3797	4.4143	4.0976	4.1382	4.074	4.0664
8355_at	5.5181	5.7933	5.5835	6.6672	5.9111	5.6233	5.5412	5.8493	5.4547
8358_at	4.2142	4.4314	4.4742	4.6001	4.2499	4.097	4.1288	4.4095	4.0611
8359_at	4.7943	5.2137	4.7431	4.7983	4.8205	4.7134	4.6342	4.974	4.785
835_at	5.1075	5.6701	5.1284	5.3837	5.1987	5.0994	5.0049	5.302	5.3576
83604_at	6.9631	6.3915	5.6616	6.0395	5.9152	7.0646	6.2562	6.232	6.3604
8360_at	4.4996	4.4118	4.5026	4.4918	4.6287	4.2959	4.4929	4.9484	4.4812
8361_at	3.7735	4.5274	4.3029	4.4822	3.802	3.6684	3.8101	4.02	4.0298
83637_at	7.7271	8.2689	7.674	8.2597	8.4309	7.8616	8.2341	8.4462	7.7967
83638_at	8.0803	8.1037	8.0982	8.4256	8.056	8.1759	8.0161	8.2785	7.8537
8364_at	9.5855	8.9845	8.7517	9.1796	9.3501	7.9121	7.4145	8.6533	9.7987
83658_at	10.3847	9.5296	10.4487	9.4064	10.0608	9.8383	9.7951	9.7875	10.0678
8365_at	4.102	4.3392	5.9917	7.1977	4.4085	4.0156	3.9961	4.9574	4.2873
83660_at	6.5766	6.8043	6.3033	6.5911	6.5911	6.7959	6.7829	6.9199	6.2655
8366_at	3.9014	4.1624	4.0326	4.2811	4.0475	3.7587	3.9181	4.006	3.8927
8367_at	4.5734	4.8531	5.1377	5.9186	5.249	5.0201	5.0143	5.1027	4.8404
8368_at	3.7784	3.8897	3.9308	3.9385	3.9294	3.7843	3.7484	3.709	3.7666
83696_at	6.9858	7.5884	7.1561	7.1227	7.9081	6.9558	6.9336	6.9116	7.0535
8369_at	4.1996	4.5548	4.3874	4.3421	4.2537	4.1251	4.3541	4.3043	4.1736
836_at	6.4733	7.5018	6.5409	6.9362	6.9952	6.7917	6.9447	6.8732	6.5998
83700_at	8.0449	8.1795	7.0979	7.2229	7.1484	8.6943	7.2869	8.4305	7.4989
83714_at	4.9374	5.3724	4.7611	5.0359	5.0213	5.2596	4.8832	5.13	4.885
83716_at	8.5993	7.7117	6.01	8.2238	6.8531	9.9068	6.9583	8.3576	8.0115
83729_at	3.5412	3.7727	3.7667	3.6475	3.6446	3.5721	3.5833	3.7111	3.5726
8372_at	4.8729	5.346	5.4077	4.6291	5.0555	4.7956	4.7889	4.9906	4.7081
83737_at	5.7385	6.1778	5.8211	6.0217	5.9178	5.737	5.6847	5.8642	6.097
83743_at	7.2784	7.8851	7.6313	7.6188	8.3166	7.6529	7.6292	7.4826	7.1043
83744_at	5.2543	5.641	5.2869	5.2179	5.2243	5.26	5.2951	5.5103	5.2978
83759_at	7.9543	8.0751	7.3893	7.2682	8.5625	7.7337	7.291	7.9836	7.8445
83786_at	6.6999	7.3692	6.7613	6.8979	6.4501	6.323	6.6236	6.9839	7.1855
8379_at	5.0635	4.4485	6.0571	5.6353	5.5648	5.0272	5.7261	5.199	4.9993
837_at	6.5247	6.1028	6.0298	6.9248	6.414	7.1325	6.6971	6.3538	5.8582
8382_at	8.6091	5.4898	7.372	5.9012	5.6061	7.1091	8.1001	6.5266	6.9437
8383_at	4.6399	5.2225	4.3603	4.7955	4.9318	4.6426	4.5545	4.9114	4.7933
838_at	5.6879	6.0959	5.6221	6.1845	5.96	5.698	5.7745	5.7791	5.7975
8390_at	5.8188	6.5092	5.9605	5.9694	5.9336	5.9072	5.7441	6.1234	6.0179
8392_at	6.055	6.9746	6.3086	6.3255	6.4791	6.235	6.3352	6.4683	6.2414
83937_at	5.847	5.7395	5.7624	5.9845	7.1666	5.6018	5.5421	5.8989	5.8864
83941_at	7.6107	7.4652	7.6557	6.6479	6.1815	7.8175	7.5936	7.347	7.6522
83942_at	4.0953	4.4467	4.4113	4.5743	4.4983	4.0627	4.1651	4.502	4.0233
8394_at	6.7037	7.1901	6.5025	6.9606	6.9498	6.9596	6.8406	7.1343	7.1002
83955_at	11.6663	11.6169	11.3652	11.2412	11.0168	11.8162	12.1521	11.5078	11.1871
8395_at	5.3125	6.3718	5.2013	6.4791	5.1923	5.6516	4.9126	5.2901	5.0164
8396_at	7.3517	7.7658	7.5773	7.4045	9.746	7.7097	7.7889	8.0582	7.2965
83988_at	6.4242	5.9048	8.6742	6.5819	7.0062	6.189	5.7221	6.7624	5.8516
83989_at	7.538	6.4941	7.4209	6.2885	6.8131	7.261	7.3866	6.7524	7.3164
8398_at	6.9662	7.3382	7.1329	7.4005	7.3449	6.904	7.1214	7.2895	7.1622
83990_at	3.868	4.1397	3.9676	3.885	4.1703	3.9687	3.9884	3.9699	3.8412
8399_at	8.34	6.4943	5.1904	4.7249	4.6549	5.0106	4.1975	4.3739	7.2633
839_at	7.2551	7.4248	7.3242	7.3302	7.7128	7.5664	8.3139	7.502	7.6022
8402_at	7.9816	7.6783	7.9558	7.1989	7.5127	7.1418	6.8683	7.0988	7.8287
8403_at	4.2293	4.2945	4.1781	4.5571	4.2942	4.1125	4.2061	4.4197	4.1258
8404_at	10.621	8.2127	9.3939	9.9353	8.8458	11.6399	10.2923	10.7404	9.6642
8405_at	8.7707	9.1067	8.7844	10.6316	7.827	8.0556	8.5025	9.0959	8.5514
84060_at	4.5803	4.8085	3.9179	3.9934	3.7685	4.4781	4.4948	3.8158	4.6411
84061_at	7.227	5.8213	6.7029	6.6192	6.5071	6.2195	6.6867	6.0029	6.8821
84065_at	7.9916	7.8152	8.3621	8.0763	8.088	8.1025	8.3378	8.2616	8.2579
8406_at	7.8833	7.0172	5.2218	6.7428	5.6576	8.8537	7.166	7.7354	7.3236
84079_at	7.5991	6.7434	7.0356	7.1943	6.6802	6.9031	7.2545	6.5678	6.9559
8407_at	9.3484	8.4796	8.4714	9.4643	9.5626	8.7699	8.9271	8.9157	9.2326
8408_at	7.6059	7.1586	7.4699	7.97	7.304	7.4018	7.7792	7.5877	7.499
8409_at	9.7851	8.7565	9.1595	9.4596	9.0008	9.4564	9.5937	9.1234	9.01
840_at	6.8182	6.2385	5.6183	6.5908	5.2779	6.1678	5.5896	5.8198	5.5301
8411_at	3.9322	3.7875	3.7124	3.8123	3.8337	3.6802	3.7223	3.7404	4.003
84124_at	6.6705	6.1847	6.6416	6.7042	7.0669	6.9227	7.0501	6.6879	6.1108
8412_at	5.7791	5.5543	5.8509	5.0592	5.1302	6.1541	5.0565	5.6362	5.7604
84148_at	6.4066	6.1927	6.0887	6.4624	6.5963	6.4102	6.3247	6.2103	5.9323
84159_at	9.4436	8.169	6.3633	8.9745	8.9747	9.6378	9.1291	8.5972	8.9429
