Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
23504_at	4.54018	5.8926	4.60622	4.70188	4.82845	4.56218	4.54688	4.91462	4.7259
23505_at	7.19118	6.8863	7.56312	7.41468	7.43585	7.47008	7.92008	6.73022	7.2882
23506_at	6.07358	6.1362	6.62302	5.82898	6.00425	6.19158	6.25308	5.91692	6.0922
23507_at	5.19688	5.4803	5.14442	5.53948	5.52595	5.30628	5.63008	5.53263	5.4497
23508_at	6.12468	6.6491	5.88242	6.50058	5.91145	6.22568	6.32698	5.68463	6.0941
23509_at	5.26688	5.5171	5.17692	5.32557	5.28745	5.36108	5.28958	5.64193	5.2418
2350_at	7.69408	7.7773	8.00532	8.12647	7.87365	8.32528	7.52158	8.08342	7.4514
23510_at	7.47358	7.8452	7.53282	7.98568	7.89815	7.49948	7.48248	7.78462	7.4411
23511_at	6.03958	6.3257	6.20072	6.34538	6.93185	6.29208	6.27748	6.47452	6.1747
23512_at	8.69468	8.965	8.09672	7.84007	7.77685	8.08898	8.75638	7.57012	8.5474
23513_at	7.07728	8.506	7.01772	7.49078	7.18705	7.40628	7.43448	7.24373	7.1358
23514_at	6.43488	6.3808	6.21672	6.01957	6.48895	6.65628	6.46978	6.52742	6.1455
23515_at	5.41948	5.2772	5.02512	4.69858	4.96235	5.24908	5.21708	5.24073	5.4034
23516_at	8.29368	7.8659	8.27772	7.05488	7.63565	8.15358	7.54978	7.25112	7.8882
23517_at	8.83498	7.7186	8.67902	7.94058	8.55045	8.51118	8.98118	8.59402	8.7038
23518_at	7.41928	8.3197	7.30252	7.19148	7.90325	7.24728	7.34318	7.44852	7.7643
23519_at	4.26778	4.6012	4.42522	4.40758	4.55895	4.26218	4.24138	4.42412	4.3647
23520_at	4.43618	4.9683	4.55382	4.49688	5.00885	4.43928	4.69428	4.90292	4.555
23521_at	13.88528	13.1793	13.95872	13.99468	13.35495	14.13308	14.14868	14.14372	14.0197
23522_at	6.59238	6.9682	7.64872	6.97497	7.03145	6.68528	6.73868	7.56313	7.9975
23523_at	6.72418	7.0272	6.84412	7.81968	7.47735	7.31588	7.69148	7.43292	6.9985
23524_at	8.82668	8.8548	8.82622	8.64947	8.73865	7.57368	7.31158	7.69862	8.6734
23526_at	7.72138	7.5545	7.48192	8.42428	8.49605	7.80988	7.20368	7.99762	7.2068
23527_at	6.08528	5.9896	5.85332	5.41468	5.48225	5.84228	5.69958	5.49373	5.9182
23528_at	8.42878	5.9644	7.05402	6.49008	6.67075	7.33198	7.68878	6.69292	8.1786
23529_at	6.58668	7.2776	6.93012	6.85738	6.81245	6.83078	6.70228	7.32392	6.7882
2352_at	6.45798	6.9562	6.73452	6.93958	6.87385	6.75938	6.80358	6.89423	6.6099
23530_at	5.93348	4.8227	6.43072	5.17308	6.28905	5.56318	6.01998	5.39843	6.6168
23531_at	8.39838	8.9995	6.82842	7.50468	8.43485	8.14588	7.54938	8.77903	8.1743
23532_at	4.71868	5.5122	5.31162	5.18558	5.91655	5.08288	4.88508	5.56313	4.9699
23533_at	6.29338	6.9797	6.59072	6.83808	6.72605	6.52918	6.37338	6.80733	6.5629
23534_at	7.22238	7.6385	7.00232	7.77398	7.89635	7.40858	7.52968	7.65113	6.8864
23536_at	6.71868	7.073	7.17402	6.55848	6.83505	6.50688	6.35038	6.73832	6.6805
23538_at	4.47878	5.3954	4.65532	4.60288	4.96245	4.48438	4.45208	5.22452	4.7229
23539_at	5.28998	5.8425	5.52902	5.84728	5.61755	5.39358	5.05488	5.64072	5.5282
2353_at	9.11298	6.6074	8.48462	8.20488	5.95695	10.70378	8.25167	6.96173	10.1103
23541_at	6.66998	5.7213	5.25552	5.36867	5.41935	6.35778	5.30108	5.81892	6.1874
23542_at	5.51178	5.4685	6.69912	5.88178	5.84015	5.48388	6.21358	6.25232	5.6385
23543_at	7.65388	7.8237	7.62602	8.18668	7.42585	7.84388	7.58908	7.74932	8.0209
23544_at	5.60328	6.0551	5.70572	5.95458	5.98825	5.72318	5.62908	5.75633	5.7518
23545_at	5.02108	5.0094	4.47832	4.85528	4.99465	4.44768	4.56858	4.67933	4.7694
23546_at	4.94248	5.6664	5.15202	5.45178	5.31285	4.98858	4.59618	5.35282	4.9112
23547_at	5.31308	6.3346	5.68772	5.93378	5.98755	5.68868	5.44238	6.31092	5.8246
23548_at	5.66288	4.9099	5.13872	5.18678	5.01225	5.21318	5.26088	5.07953	5.3102
23549_at	8.31818	8.9229	8.21142	8.31547	8.40755	7.93358	8.69748	8.46092	7.7737
2354_at	6.28148	6.6619	6.28552	6.58207	5.94295	7.09408	5.89158	5.90932	7.1857
23550_at	5.85858	6.1766	6.45402	6.58728	6.37435	5.98668	6.05248	6.20802	6.1539
23552_at	6.54408	7.0676	6.41242	6.91707	6.89705	6.79368	6.97458	7.22332	6.7175
23553_at	4.70478	5.5981	4.75002	4.79268	4.89875	4.85218	4.58338	4.84822	4.8137
23554_at	5.63438	4.388	4.06852	4.34708	4.24955	4.32908	4.14878	4.49103	4.2229
23555_at	7.28018	7.6469	7.05622	7.64818	7.13045	7.45728	6.76688	7.78862	7.6785
23556_at	6.60488	6.4836	6.91992	6.24168	6.28385	6.83578	7.53138	6.70453	7.0787
23558_at	7.81668	7.5463	8.08382	8.33128	8.13455	7.89378	7.60448	7.58443	7.9919
2355_at	5.90898	6.2554	5.64442	6.37428	6.01135	5.89918	5.88808	5.94723	6.1459
23560_at	6.93468	7.5503	7.20792	6.13888	7.33375	7.05378	7.07998	7.08593	6.7802
23562_at	4.56248	4.9645	4.75172	5.24738	5.03045	4.59878	4.81758	5.01163	4.7429
23563_at	6.20058	6.6162	5.81622	6.25018	6.26225	6.37328	5.78388	6.78842	6.4548
23564_at	8.85778	9.1375	8.72522	8.46758	9.13425	8.94948	9.29708	9.17312	8.7396
23566_at	5.21878	5.5736	5.26252	5.68647	5.35315	5.08098	5.61128	5.53453	5.8392
23568_at	8.23478	7.724	8.26122	8.05967	7.49705	8.11468	7.48258	8.20542	8.1996
23569_at	3.88068	4.0512	4.13152	4.19508	4.25935	3.91978	4.00638	4.09272	4.006
2356_at	7.82428	8.1042	7.60412	8.06628	7.81385	7.66688	7.78458	8.10373	8.008
23576_at	9.21788	8.8178	9.89622	7.92507	8.74125	10.00568	10.35827	9.08302	9.0972
2357_at	7.16728	6.955	7.07952	7.89598	7.27795	7.32498	6.15508	6.89022	7.406
23580_at	7.11398	7.4284	7.59502	7.36158	8.12285	7.26418	7.47138	7.56003	7.3146
23583_at	6.45048	6.7704	6.60842	6.54967	6.28975	6.39988	6.44688	6.56233	6.5795
23585_at	8.23358	9.198	8.87072	8.56608	8.26085	9.03108	9.05448	9.06062	8.6548
23586_at	5.85938	6.5405	6.99972	4.69238	4.76895	4.93808	4.87218	5.11042	4.995
23587_at	7.40538	6.1284	7.57212	6.25558	6.15605	5.78388	7.04178	7.36662	7.1893
23588_at	9.30218	8.6333	10.05612	8.22538	7.98595	10.03018	9.60298	9.67552	9.7632
23589_at	8.45298	8.443	8.11892	8.71357	8.50125	8.01668	7.38838	7.79692	8.3699
2358_at	4.45518	4.9942	4.75532	4.97768	4.79305	4.65908	4.57998	4.97773	4.7438
23590_at	4.99478	4.9698	5.02542	4.95578	6.50765	5.21828	5.38728	5.41922	4.9738
23591_at	4.89488	5.2251	5.11682	5.55957	5.21085	5.01058	5.06988	5.24862	5.1541
23592_at	8.20158	8.4451	7.78962	8.13038	7.72725	7.73578	7.63688	7.97982	7.8957
23593_at	9.24438	8.6776	9.21462	9.43558	8.80745	9.80357	10.15758	9.80442	9.0378
23594_at	4.81188	6.4958	5.05992	5.70808	6.62795	4.89738	4.84048	5.28052	4.9903
23595_at	8.49128	7.7349	8.62002	8.23927	9.32165	8.89787	8.90618	8.32952	8.7468
23596_at	7.17808	8.1157	6.80192	9.26118	8.27435	8.01588	8.99547	7.64412	6.867
23597_at	6.83248	7.2338	6.66472	7.68608	7.37245	7.25128	6.95158	7.07052	7.2622
23598_at	6.24168	6.6032	6.35842	6.77998	6.60875	6.30538	6.75398	6.49913	6.9515
2359_at	5.02248	5.6096	5.06062	5.67488	5.45485	5.35618	5.15438	5.26632	5.4031
23601_at	5.06098	4.875	5.50512	4.59788	4.90975	4.68288	4.20538	4.82082	6.2371
23603_at	8.20588	8.4854	7.24572	8.46838	9.68405	7.75958	7.61168	7.50582	8.3685
23604_at	5.96878	6.5987	6.69952	6.14318	6.82705	6.17518	6.32458	6.54682	6.1457
23607_at	8.03868	7.3977	8.87342	7.13098	7.32595	7.76348	8.43928	7.75443	8.7456
23608_at	7.50508	7.2466	6.86062	7.51738	6.68205	7.66198	8.03817	7.43853	6.8867
23609_at	6.70898	7.2019	6.98872	6.89288	6.95585	7.21958	7.30138	7.06953	6.8586
23612_at	7.54128	7.7587	7.34292	7.60618	7.74155	7.66438	7.03278	7.42093	7.5153
23613_at	8.18818	8.3042	8.75572	9.11368	8.54845	7.60278	7.85158	8.59212	7.4692
23614_at	4.11818	4.7698	4.39552	4.69168	4.72445	4.34628	4.31188	4.52522	4.3919
23615_at	6.15288	6.7246	6.32882	6.21338	6.54685	6.29038	5.97228	6.38482	6.2906
23616_at	5.69098	6.4438	6.33372	6.39438	7.10435	6.14848	6.37188	6.61852	6.0921
23617_at	4.43178	4.6381	4.55032	4.65728	4.77765	4.53088	4.50418	4.86552	4.6481
23619_at	5.77258	6.5908	6.03272	5.94468	6.66515	5.80228	5.85648	6.07472	6.0181
23620_at	4.83178	5.7959	5.22482	5.24178	5.39555	4.96668	5.02948	5.11592	5.0959
23621_at	7.03698	7.2244	6.44232	6.95168	6.11425	7.05218	6.00198	7.30733	6.8449
23623_at	8.27128	9.1221	8.65402	8.25398	9.18515	8.76818	8.92358	8.79452	8.9608
23624_at	5.46368	4.6484	5.11802	5.09427	4.57265	5.14228	5.36848	5.17722	5.1122
23625_at	8.21428	8.3659	8.39192	8.73138	9.14245	8.34558	8.57767	8.71292	8.372
23626_at	3.62888	3.8743	3.70962	3.96488	4.11145	3.82468	3.80938	3.91752	3.7817
23627_at	5.23388	5.3988	4.82892	4.94268	4.82285	5.14228	4.82978	5.00772	5.195
23629_at	4.72628	5.0437	4.96122	4.82787	5.22445	4.98978	4.77808	5.64212	4.854
23630_at	4.48098	4.9791	4.81772	4.65198	5.26575	4.85218	4.64248	4.97853	4.5219
23632_at	5.76438	6.8499	6.51192	6.15248	6.08305	5.87178	5.48158	6.28652	6.3141
23633_at	6.72648	7.1402	7.47252	6.95608	7.02085	7.11918	7.14448	7.21562	7.1217
23635_at	7.22698	6.6333	7.46102	7.08938	6.78925	6.69028	6.58138	6.41012	5.2037
23636_at	6.76278	6.6908	6.74672	7.48078	7.39175	6.66118	6.82778	7.11272	6.9382
23637_at	8.36308	7.9913	8.01222	8.38508	8.51965	8.14108	8.03398	8.09492	8.0672
23639_at	6.21038	5.9348	6.15362	5.32278	5.54435	5.78858	6.51358	6.03172	5.0848
23640_at	7.40838	7.4796	7.37442	7.50228	7.28605	7.06278	6.97688	7.08932	7.1917
23641_at	9.35508	8.4623	8.29162	8.19077	9.39495	8.58407	7.59208	9.17242	8.9647
23643_at	7.13048	6.2694	5.86412	6.72077	6.91885	7.69398	5.24608	7.23683	6.5422
23644_at	6.89808	6.9825	6.82582	6.73858	6.86445	6.36268	6.76538	6.96722	6.3241
23645_at	6.71638	7.2909	6.65992	7.33508	7.18295	7.22518	6.67568	7.06852	7.0054
23646_at	8.38318	6.3892	9.29192	8.88058	9.81675	7.17078	7.65168	7.10522	8.6361
23647_at	8.59578	8.7776	10.41342	9.52848	8.89485	9.31577	9.96788	8.97442	9.4314
23648_at	7.47318	8.5088	7.70652	8.10348	8.94055	7.84548	8.24077	7.86542	7.5798
23649_at	5.97868	6.4481	5.84082	6.39607	6.58685	6.05478	6.19748	6.07913	6.3253
23650_at	6.16298	6.7734	6.20192	7.45198	6.89875	6.76108	6.57698	6.99772	6.5434
23654_at	8.52578	8.4974	9.64902	10.02038	9.48275	8.90298	9.20678	8.69532	9.4254
23657_at	4.67708	4.9436	5.17652	4.68638	4.80775	4.78038	4.59558	4.83342	5.0411
23658_at	4.94538	5.1573	4.71322	4.20528	4.64885	4.81718	5.01738	4.48132	4.9502
23659_at	6.00228	6.3889	6.35372	6.37758	6.09885	5.84418	5.20058	5.75893	5.9413
23660_at	5.30518	5.7267	5.36202	5.25818	5.14135	5.28828	5.23458	5.37242	5.3821
23670_at	6.03508	6.6821	6.05692	6.75688	6.62975	6.63328	6.36518	6.88623	6.8362
23673_at	7.62238	8.0405	7.88082	7.19717	7.47175	8.06048	8.11698	8.02123	7.7985
23676_at	4.34018	5.0288	4.39602	4.59668	4.74325	4.56328	4.33468	4.69672	4.7308
23677_at	8.66618	8.0859	9.59272	9.11617	8.52755	8.84538	8.97018	8.47242	9.6506
23682_at	7.79858	6.7778	6.04022	7.02987	6.21945	6.80938	8.17058	6.64252	7.9812
23683_at	6.02268	5.889	5.36082	6.33388	6.35095	6.47358	5.41878	5.65812	5.6876
23704_at	7.67878	7.0246	10.57562	5.21708	4.93735	5.52828	8.28047	6.29293	10.2037
23705_at	7.03028	7.0849	7.04522	6.48048	6.78315	7.18018	7.37998	6.75323	7.8234
23708_at	5.62868	6.344	5.88412	5.21158	5.99595	6.55108	5.38768	6.25562	6.6346
23710_at	6.17878	6.2333	6.59012	6.86878	6.75305	6.57458	6.85768	6.65993	6.1003
23729_at	5.69578	6.0154	5.97332	5.65588	5.58105	5.52788	5.40548	5.95333	5.5356
23741_at	6.80048	6.4311	7.55382	6.47378	6.49585	7.38528	6.79308	7.05452	7.6372
23742_at	5.12668	5.9357	5.45742	5.34828	5.30245	4.97028	5.15498	5.36852	5.5791
23743_at	5.92688	6.3911	5.78502	5.71168	5.66855	6.25138	5.60108	5.95272	6.043
23746_at	4.73748	5.4015	5.14822	4.98228	5.05615	4.87058	4.56608	5.21332	4.7671
23753_at	8.23158	7.9217	8.96532	8.55367	8.05665	7.53958	8.00098	7.68382	8.1307
23759_at	7.14328	7.6975	7.34162	7.88638	7.79615	7.35528	7.46498	7.54232	7.3525
23760_at	8.99428	9.8268	9.23562	9.84128	9.39265	9.38338	9.50007	9.21212	9.26
23761_at	7.27998	7.8895	7.82262	8.15228	8.00215	7.46368	7.77708	7.44322	7.6517
23762_at	6.19088	6.8128	6.60062	7.04338	6.96555	6.47288	6.49068	6.92352	6.3922
23764_at	5.94168	6.0575	6.57032	6.30428	6.44245	6.39838	6.13938	6.36742	6.6067
23765_at	6.72788	6.7832	7.14462	7.60508	7.87175	6.99578	6.86458	6.81892	7.2378
23766_at	4.59418	5.1013	4.87662	5.06808	5.35345	4.81788	5.03308	4.99022	4.6368
23767_at	5.59498	5.0703	6.31112	5.15768	4.62765	4.45938	3.90478	4.95472	4.502
23768_at	5.25438	5.4672	5.09542	5.29138	5.23585	5.82948	5.05898	5.63422	5.2399
23769_at	5.22878	5.7973	5.38092	5.81898	5.73585	5.44438	5.18968	5.73113	5.603
23770_at	6.26408	6.0787	6.81312	6.81768	7.26235	6.42498	6.73968	6.61122	6.4938
23774_at	6.51248	7.014	6.12902	7.15578	7.04685	6.68698	7.13528	6.91352	6.5417
23780_at	7.16628	8.3954	7.41062	7.75398	8.14545	7.34358	7.31768	7.86852	6.9704
23786_at	7.16158	6.7294	8.39642	7.51978	7.19435	7.32598	7.83658	7.08642	7.5784
23787_at	11.11668	11.2055	11.12702	11.21318	10.94755	11.34868	11.29287	11.57582	11.1251
23788_at	8.91088	8.6906	8.89072	9.06958	9.07775	8.97898	9.05738	9.08972	8.8871
238_at	4.98148	5.6228	5.10412	5.47438	5.37765	5.17668	5.12428	5.41472	5.1537
2395_at	4.75548	5.2115	5.42952	4.77768	4.77225	4.81558	4.62248	4.67332	4.7593
239_at	4.88418	5.2693	4.93552	5.36977	4.91945	4.77488	4.76858	5.11022	4.7468
23_at	8.50578	8.5535	8.79362	8.61508	8.95575	8.43048	8.68588	8.48922	8.5783
240_at	5.65488	5.3349	6.04212	6.18318	6.35605	5.82988	4.91838	5.36723	6.9344
24137_at	5.61748	7.6031	5.67962	6.31358	7.66775	5.59788	5.97378	6.54092	6.966
24138_at	7.51248	7.3227	7.56542	6.63047	6.52385	7.28228	6.62918	6.79483	6.8328
24139_at	6.89588	6.7919	7.00702	6.62207	6.70015	6.57288	6.27698	6.62823	7.004
24140_at	7.65648	7.1261	7.45752	7.20517	7.53115	7.50858	7.39448	7.37082	7.5358
24141_at	7.78088	7.5817	6.21552	6.28118	6.42835	7.83808	6.32018	7.82432	7.5024
24142_at	6.60958	6.9836	6.84862	6.72438	7.18385	6.41468	6.72578	7.02172	6.5858
24144_at	7.17878	7.7987	7.35792	7.65528	7.41105	7.47608	7.69988	7.08222	7.1074
24145_at	6.00778	6.3385	5.88252	5.74418	5.98905	6.34088	6.04968	6.11603	6.1005
24146_at	7.49158	8.0747	7.64742	7.88648	7.77035	7.74268	7.54008	7.62962	7.6588
24147_at	5.62968	5.8768	6.29882	5.69168	5.34715	6.00808	5.68278	6.08143	7.1536
24148_at	7.52578	7.7964	7.32942	7.25948	7.31805	7.28408	7.33638	7.54253	7.4224
24149_at	5.77748	6.1156	5.95372	5.96887	6.02165	6.08038	6.13548	6.00652	5.9535
241_at	8.00938	6.5361	9.10822	8.23787	7.26935	7.91208	6.64838	7.50312	8.9256
242_at	4.22358	4.8219	4.55742	4.25898	4.62755	4.29638	4.46688	4.71253	4.4149
2444_at	3.80438	3.8253	3.92492	3.69148	3.70755	3.63068	3.70238	3.82543	4.0321
245_at	6.33668	6.8995	6.42462	6.67908	6.69475	6.51928	6.30308	6.92332	6.7975
246243_at	7.00498	7.677	7.24242	7.71438	7.57425	7.39838	7.60038	7.53442	7.2139
246_at	4.25208	4.5869	4.32252	4.51198	4.52905	4.20638	4.25128	4.74542	4.2463
2475_at	6.44318	7.1341	7.00132	6.71028	7.26665	7.04898	7.74848	7.38572	6.6806
247_at	5.95818	6.2231	6.12542	8.21977	7.14855	6.52278	6.20958	7.03512	5.9076
2483_at	7.04358	6.7559	6.96652	6.46127	7.04525	7.17458	6.35948	6.69303	6.6676
2487_at	5.90928	5.1285	4.58442	5.51638	5.07765	6.09268	5.73838	5.76013	6.0515
2488_at	4.01528	4.5934	4.27432	4.48098	4.53155	4.16148	4.12058	4.41172	4.254
248_at	4.43728	5.0068	4.92952	5.04898	5.20445	4.69008	4.61518	4.79842	4.6197
2491_at	4.19298	4.5444	4.37922	4.17697	4.65715	4.21578	4.06318	4.54333	4.2763
2492_at	4.41138	5.2155	4.45522	4.85758	4.62675	4.50628	4.28698	4.94812	4.8035
2494_at	3.70928	4.1724	3.77652	3.78048	3.96085	3.81928	3.66628	4.00182	3.8248
2495_at	10.04998	9.9984	9.99922	9.91728	10.78605	9.81438	10.09568	9.85322	9.7875
249_at	4.42348	4.5379	4.53122	5.06508	5.05205	4.71908	4.79468	5.01452	4.5354
24_at	5.68018	5.8561	5.53182	6.21988	5.84835	5.80468	5.40958	5.76212	5.9177
250_at	4.84468	5.4713	5.06812	5.31928	5.22265	4.98768	4.94838	5.43932	5.0115
2512_at	12.29758	11.3092	12.20912	12.42557	13.01785	12.93948	11.73487	12.20492	12.7084
2515_at	3.44928	4.8906	3.53122	3.70808	3.86765	3.65518	3.54168	3.80642	3.5974
2516_at	5.00218	5.3845	5.22632	5.21127	5.83935	4.83148	5.08918	5.47492	4.8219
2517_at	8.72788	8.5954	9.94662	8.86778	9.40505	9.78588	9.77818	9.16492	9.0695
251_at	5.54018	6.261	5.90312	5.83418	6.15395	5.61228	5.52948	6.03723	5.9283
2520_at	5.44548	6.0774	5.79742	6.25208	6.16735	5.70158	5.55988	6.14123	5.6967
2521_at	8.12098	8.164	7.64292	8.28848	8.38965	8.07027	8.18968	8.55052	8.0309
2523_at	5.67598	6.904	5.73142	5.53348	5.78215	5.69348	5.55468	6.17112	5.8218
2524_at	6.29778	6.841	6.55952	6.88568	6.43375	6.60318	6.50138	6.81182	6.4181
2525_at	4.81058	5.7992	5.28782	6.52778	5.73535	5.32068	5.60658	5.79063	5.205
2526_at	5.59968	6.6034	5.67932	5.88688	5.95735	5.75928	5.48618	6.09532	5.9074
2527_at	4.63748	5.2959	5.18862	5.38268	5.11155	4.72268	4.83488	5.48522	4.8386
2528_at	5.24598	5.7275	5.53912	6.10708	5.59405	5.52058	5.52288	5.68883	6.3419
2529_at	5.12558	5.4233	5.42112	5.41667	5.77395	5.15548	5.27568	5.54262	5.1472
2530_at	8.64308	7.8934	8.34962	6.82358	6.99965	7.58358	8.32288	6.59912	7.912
253143_at	5.33978	6.0778	5.30732	5.56478	5.31075	5.29218	4.93008	5.39463	5.3182
253190_at	4.93068	5.6405	7.50822	8.81887	5.78785	5.83578	6.86628	5.93653	11.1604
2531_at	7.14768	7.3046	7.60982	6.45448	6.26925	7.24128	7.01638	7.13783	6.9984
2532_at	7.30658	6.361	6.55702	7.73748	6.99775	9.03328	7.42978	7.53622	6.4622
2533_at	5.62628	5.8713	5.90592	6.19158	6.90785	5.72588	5.57048	5.81552	5.834
253461_at	6.76328	7.1916	7.80972	7.69998	6.05025	6.36618	6.19998	6.27472	7.0571
2534_at	5.78388	6.0996	5.68062	6.54777	6.80075	6.20218	5.79638	6.33143	5.9556
2535_at	7.11478	6.0945	5.83332	5.89568	6.13355	5.60728	5.31508	5.77993	6.0577
253782_at	9.21338	9.1458	9.91422	9.05838	8.14195	9.12598	9.77068	9.01872	9.5572
2537_at	9.67458	9.3058	10.92012	8.83918	7.57505	7.15978	6.92868	8.11532	8.1568
2538_at	3.46668	3.6262	3.57992	3.63068	3.57605	3.45968	3.50958	3.75983	3.6466
253943_at	7.98378	8.5595	7.48902	7.00488	7.00025	7.49208	7.77148	7.19683	7.9399
253959_at	7.39728	7.1656	8.05942	5.16068	6.06925	7.14818	7.90988	5.75952	6.9333
253980_at	6.70968	6.7647	6.20922	6.77757	6.95895	6.60078	6.39208	7.02332	6.317
253982_at	5.97758	6.4512	6.54602	6.32827	6.24965	5.91968	5.92938	6.79392	6.1974
2539_at	7.39618	8.0405	7.21162	9.06368	9.35755	6.82598	7.03738	7.45172	6.8723
254102_at	6.25798	6.0145	6.34682	6.77198	6.85705	6.52808	6.13648	6.32332	6.5603
2542_at	6.96798	7.5914	7.04492	7.33038	7.60435	6.85188	7.02248	7.18862	7.1554
254359_at	7.81438	8.0512	7.62142	7.93108	7.84525	7.29138	7.04448	7.62492	8.0671
254394_at	4.58208	4.6378	4.50272	4.54938	4.27065	4.32688	4.58368	4.31862	4.9375
2543_at	4.42578	5.3738	4.48442	4.94738	4.55275	4.38498	4.25378	5.12103	4.8017
254531_at	5.57678	5.8092	5.58882	5.96528	6.13415	5.90398	6.02908	5.93172	5.5978
254896_at	5.38828	6.0352	5.67122	5.27218	6.24915	5.38018	5.36458	5.87063	5.6672
2548_at	8.43508	7.4782	8.55552	8.51658	9.77135	8.35758	7.80308	8.71562	8.3196
2549_at	5.30178	5.9782	5.32452	5.63788	5.57575	5.48728	5.11708	5.53092	5.463
2550_at	7.58738	7.6597	7.01382	7.23487	8.29785	7.56058	7.77028	7.98493	7.6702
2551_at	5.63668	5.5899	5.70482	6.24897	5.88945	5.68088	6.35218	5.90113	6.0979
2553_at	6.66518	7.2662	6.71902	6.87728	6.76255	6.80088	7.18508	6.78502	6.9869
2554_at	4.57628	4.9324	4.56872	4.74648	5.18815	4.58668	4.63838	5.02782	4.6476
2555_at	3.62548	4.0418	4.07682	3.64188	3.66495	3.74258	3.66758	3.87853	3.7502
2556_at	4.04338	4.8708	4.25312	4.30157	4.78345	4.20058	4.02938	4.61953	4.2987
2557_at	4.82138	5.4177	4.86742	5.38298	5.25085	4.81228	4.84898	5.20922	5.1738
2558_at	3.94098	4.4776	3.98342	4.09168	4.31555	4.06468	3.94158	4.30632	4.205
255926_at	5.07548	5.8066	5.07222	5.41788	5.37675	5.18338	4.96608	5.63732	5.3886
255967_at	3.83268	4.0625	3.73842	4.28908	4.31155	3.92958	4.01128	4.14902	4.3285
2559_at	3.85858	4.5298	4.15812	4.15348	4.43255	4.14658	3.97168	4.27113	4.1434
256051_at	3.75718	3.864	4.04302	3.88658	3.93595	3.90858	3.75978	4.07272	3.9139
2560_at	4.07748	4.5405	4.38962	4.23947	4.22495	4.15268	4.08658	4.56712	4.2989
2561_at	6.36478	7.0153	6.51482	6.71788	6.61695	6.52688	6.72878	7.00242	6.7997
256227_at	5.10938	5.6039	5.18732	5.22788	5.22935	5.29338	5.27828	5.32413	5.5108
2562_at	3.62588	4.1619	3.84062	4.18438	4.14135	3.90158	3.76148	4.22313	3.9667
256364_at	6.68508	6.5336	7.15432	7.30068	7.12195	6.91068	6.89788	7.01623	6.6751
2563_at	5.29738	6.0154	5.79752	5.71918	5.72445	5.71898	5.49278	5.86993	5.7785
2564_at	4.83668	6.124	4.86862	5.69628	7.78775	5.08718	5.07008	5.33363	5.1328
2566_at	4.41238	5.1383	4.56892	4.66678	4.77795	4.23338	4.27198	4.48892	4.5081
2567_at	3.56678	4.3645	3.89502	3.79258	3.90675	3.77118	3.66938	3.92453	3.9937
2568_at	5.61388	5.6293	4.70372	7.04258	5.51005	5.94688	5.32128	7.57033	4.7556
256949_at	4.85908	5.342	5.14472	5.35358	5.44865	5.13798	5.30158	5.64662	5.1106
256987_at	8.35278	8.6904	6.90762	8.28788	7.85195	8.14668	8.06218	8.30082	7.8317
2569_at	3.63828	3.9691	3.65252	3.70038	3.86795	3.73888	3.69908	3.95073	3.8103
2570_at	6.21958	6.8918	6.44632	6.19188	6.35525	6.41118	6.27458	6.74683	6.6376
2571_at	4.06268	4.7751	4.07992	4.11008	4.27025	4.18148	4.78248	4.38593	4.3846
2572_at	5.55868	6.0239	5.51512	5.69278	5.60595	5.64078	5.41308	5.88072	5.6845
257407_at	5.73848	6.2961	6.24512	6.47648	6.88005	6.23428	6.33048	6.30102	5.9785
25758_at	4.07378	4.7202	4.12832	4.26148	4.17725	4.30018	3.92448	4.33492	4.34
25759_at	7.28668	7.3459	7.05272	6.99208	6.78925	7.23758	7.01878	7.94822	7.2187
25763_at	5.22168	5.4475	5.45642	5.37218	5.70945	5.26038	4.95788	5.59872	5.2301
25769_at	6.09568	6.9226	6.11972	6.10478	6.03805	5.90588	5.86768	6.45502	6.1084
25770_at	4.72928	5.0423	4.97062	5.07428	4.96625	4.54468	4.85458	5.08662	4.8421
25771_at	6.76598	7.476	7.33842	6.95628	6.70725	6.63248	6.55378	6.64182	6.903
25775_at	5.19428	5.9041	5.57652	5.76497	5.68015	5.39978	4.98778	5.42012	5.4136
25776_at	8.08098	8.4515	8.10732	8.29567	8.25805	8.27508	8.80088	8.11992	8.2603
25777_at	7.45418	7.9173	8.15412	8.21217	8.64055	7.96918	7.91068	7.79012	7.8175
25778_at	4.64968	4.7853	4.78922	4.68488	4.79325	4.79058	4.74188	4.92093	4.7618
25780_at	4.96828	5.0159	5.18112	5.48898	5.15995	4.85318	4.84118	4.98162	4.9203
25782_at	7.68568	7.726	7.80222	7.66538	7.92515	7.98078	8.33658	7.68543	7.9725
25786_at	6.41198	6.8256	6.42602	6.81928	7.02695	6.77218	6.67498	6.72302	6.8512
25787_at	5.63668	6.2222	5.81812	5.88248	6.02755	5.61918	5.53298	5.98843	5.6259
25788_at	5.38758	6.3442	5.19072	5.23168	6.62365	5.74428	5.51468	5.41912	5.4845
25789_at	6.29168	6.7279	6.97302	6.90867	7.12775	6.73558	6.76518	6.96522	6.6464
25790_at	7.61658	7.6456	7.09262	7.12008	7.69145	7.19028	7.30458	7.05792	6.8366
25792_at	7.22688	7.2767	7.30222	7.56828	7.83815	7.37888	7.74498	7.59542	7.3537
