Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
112950_at	6.62421	6.68161	7.2021	6.69432	6.80644	6.92168	6.84694	6.85664	7.06447
1129_at	5.49749	6.37488	5.92585	5.699	6.11293	5.59189	5.55779	5.8794	5.82121
112_at	7.4506	7.32609	7.58113	7.44045	8.13528	7.37911	8.03878	7.71087	7.32462
11309_at	6.44766	6.30007	6.35781	6.50698	6.50471	6.58848	6.08375	6.7398	6.64656
1130_at	6.60723	5.92459	6.18174	6.46748	6.66963	6.23621	6.19423	6.04779	6.33562
11311_at	8.06807	7.71275	7.69169	6.51508	8.54482	8.09821	8.51965	6.6284	7.96956
11313_at	6.82334	6.56033	7.27756	6.92321	7.23871	6.77072	7.14821	7.03533	7.34811
113146_at	6.27055	7.4554	5.65053	5.23742	4.61579	6.4837	5.04938	6.06491	6.70252
11314_at	6.60321	6.39497	6.73807	6.62724	6.39231	6.55914	6.0835	6.56347	6.5805
11315_at	10.94735	11.00216	11.65503	10.45016	11.00898	10.88678	11.22303	11.19067	11.172
11316_at	9.32155	7.22392	9.65706	9.50027	9.44073	8.59232	9.2227	8.81654	9.32362
113177_at	5.4905	5.44391	6.00107	5.80156	5.68213	5.52334	5.75234	5.54647	5.87223
113178_at	6.55837	5.77132	6.85171	7.3799	6.52763	6.65631	7.31841	6.87319	6.72385
11317_at	4.07452	4.05693	4.28665	4.47862	4.22175	4.34567	4.2282	4.33296	4.01907
11318_at	5.14662	5.33453	5.52822	5.15031	4.95166	5.11471	4.90614	5.07464	5.13564
11319_at	7.1155	6.95285	7.6762	7.01405	7.69951	7.49662	7.68341	6.73058	7.13
11320_at	4.6828	4.40652	5.82164	4.59789	4.50114	4.52898	4.25733	4.26887	5.61981
11321_at	8.84401	9.62777	8.59917	8.75871	8.66713	8.74373	8.75871	8.57111	8.56711
11322_at	5.84507	6.493	6.55946	7.01433	6.60238	6.17937	6.20404	7.00622	6.43163
113251_at	5.38642	5.16095	5.22488	4.87775	4.44095	4.89579	5.23642	4.84835	5.4651
11325_at	8.66095	9.19047	8.58471	8.60334	9.27131	8.51241	8.85994	9.71279	8.22138
11326_at	7.23368	7.11522	8.11147	7.2758	8.42976	8.06845	6.71198	7.76204	7.69169
11329_at	7.98987	8.05563	7.14689	8.08197	7.74022	7.91491	7.49789	7.91455	7.78463
1132_at	6.24717	7.00761	6.4113	6.34422	6.30539	6.34583	6.16947	6.21986	6.27229
11330_at	6.1228	6.15684	6.18361	6.29963	6.20523	5.9609	6.07208	5.82794	6.23675
11331_at	10.36701	10.032	10.57365	10.6215	10.26563	10.27425	11.112	10.74798	10.47616
11332_at	6.5379	7.0485	7.73783	6.52042	7.72034	6.46529	6.93674	6.79642	7.06207
11333_at	4.64658	4.45862	4.61462	4.63923	4.70587	4.56766	4.61164	4.51789	4.48722
11334_at	7.46334	7.22286	7.67382	7.42534	7.73783	7.2705	7.57491	7.61299	7.28494
11335_at	9.07263	9.77031	8.69408	8.59135	8.72131	9.1882	9.23734	8.95719	8.6666
11336_at	7.78463	8.23032	7.86235	7.84512	7.76752	7.38276	7.65237	7.3329	7.32357
11337_at	11.43755	10.25917	11.48497	10.66623	11.15691	10.92886	10.73314	11.20426	11.48497
11338_at	6.83402	7.21028	6.67886	6.69227	6.97473	6.55946	6.82114	6.71674	6.90107
11339_at	5.24186	5.46158	5.42163	5.4318	5.79863	5.57945	5.44772	5.63757	6.16246
1133_at	5.64027	6.15327	5.85114	5.51194	5.86119	5.48571	5.42446	5.79297	5.70077
11340_at	6.43418	5.20567	5.80432	5.30728	5.56547	5.94766	5.85391	5.39037	5.71643
113419_at	7.91243	8.17676	8.00348	8.35853	7.98679	8.01842	8.00396	8.21972	8.09613
11341_at	4.38241	4.58575	4.75584	4.82421	4.55391	5.19231	4.37091	4.46128	4.41976
11342_at	8.66344	7.90466	9.26914	8.93266	8.82272	8.62155	8.47003	7.70693	8.79714
11343_at	8.11903	9.20645	6.81627	8.26968	7.4554	8.37411	7.81229	7.7159	8.61433
11344_at	6.98469	7.4026	7.39145	7.56647	7.68855	7.21838	7.04819	7.23485	7.07766
11345_at	9.95543	9.64914	10.38923	9.18506	9.06037	9.78004	8.95221	9.7314	9.45112
11346_at	6.74443	7.0252	6.05284	6.54303	6.00624	7.82395	6.59146	7.33162	6.72454
1134_at	5.57203	5.7233	5.59619	5.93811	5.74222	5.57532	5.63025	5.69954	5.51872
1135_at	6.8143	7.53139	6.96425	7.22959	7.07318	6.92872	6.83293	7.35198	7.05488
1136_at	5.6042	5.86923	5.78046	5.61246	5.84381	5.73022	5.69996	5.76636	5.80703
113791_at	7.1802	7.31246	7.34195	8.06746	7.60558	7.52435	7.31593	7.5905	7.25882
1137_at	4.68992	4.87204	4.82723	4.86757	4.84724	4.58533	4.7219	4.7371	4.64612
113835_at	3.80944	3.81862	3.67696	3.76839	3.87901	3.69206	3.87334	3.70165	4.03849
113878_at	5.40567	5.23787	5.43719	6.05154	5.6296	5.16963	5.64088	5.60104	5.36952
1138_at	4.23421	4.46559	4.01257	4.17571	4.09332	4.1628	4.17307	4.34073	4.28431
113_at	5.53638	5.4649	4.42573	4.82135	5.06021	4.75782	4.08278	4.27032	4.92973
114034_at	6.64537	6.89523	7.1573	7.14208	7.00476	7.29666	7.2705	6.81789	7.19214
114044_at	3.97903	4.34859	4.05601	3.85441	4.59464	4.18049	4.06448	4.18049	3.9961
114049_at	8.7167	8.54824	9.46392	9.03969	9.1326	8.26373	8.51602	8.18473	8.5025
114088_at	5.41409	4.901	4.60924	4.62097	4.45903	4.86571	4.73435	5.02232	4.81168
1140_at	5.47521	4.99514	5.33334	5.15297	5.15251	5.41075	5.59619	5.02157	5.46939
114112_at	7.06775	8.51091	7.24718	6.69534	6.81914	7.00585	6.9471	6.79566	6.53357
1141_at	7.72098	8.27864	8.02299	8.35524	8.45762	8.01115	7.9451	8.24441	7.92453
1142_at	4.47836	4.86652	4.69564	4.42573	4.59789	4.58883	4.5204	4.80686	4.63209
114327_at	7.07184	5.59281	6.80805	6.61715	6.22919	6.77502	7.57726	5.81823	6.29802
1143_at	4.18832	4.68238	4.24747	4.29735	4.43649	4.30011	4.13034	4.41508	4.31179
1144_at	4.6727	4.6873	4.885	4.59035	4.81757	4.76323	4.74229	4.74015	4.62428
114548_at	4.74179	4.72939	4.85839	4.70297	4.74713	4.83462	4.65683	4.87963	4.81205
1145_at	4.5383	4.59086	4.75782	4.60924	4.66285	4.52827	4.76051	4.72733	4.73561
114625_at	4.70512	4.35975	5.24624	4.24093	4.23799	4.92348	5.1422	4.70924	4.67034
1146_at	6.20431	6.56832	6.64984	6.52937	5.95161	6.2182	6.32878	6.21034	6.07909
114791_at	3.95529	3.8171	4.11544	3.98638	3.86497	4.08773	4.1454	4.02267	4.19401
1147_at	5.77862	5.25222	5.51925	5.32107	5.00876	5.8163	6.07064	5.41792	5.26571
114819_at	5.24754	5.29768	5.27768	5.39772	5.56218	5.11943	5.23509	5.26676	5.25519
114876_at	6.44735	5.83981	7.51603	6.3828	6.22241	7.26616	7.38643	6.82789	7.39337
114881_at	4.93163	4.80611	5.16846	5.19356	5.20049	5.04711	5.14712	5.13647	4.92546
114882_at	7.24376	5.38642	7.82174	6.29802	6.48405	7.81452	7.37821	6.91997	9.14413
114883_at	8.31169	7.97389	7.33224	8.10114	8.56317	8.65341	8.61977	8.14814	8.39405
114884_at	6.63534	4.37222	6.764	5.42886	5.3872	5.72095	4.61022	5.79969	6.68103
114885_at	6.26197	6.19593	6.46439	5.91396	5.94809	6.07557	6.16704	5.61728	6.69821
114897_at	7.33824	7.84312	7.34255	7.44581	7.30121	7.96563	7.1622	7.80341	7.34531
114899_at	8.13855	7.09108	5.88583	6.09223	6.53662	7.77021	6.67444	7.70621	7.8573
114908_at	9.25127	7.52119	8.08624	9.60202	7.97674	9.47685	9.33189	9.04366	9.64713
114932_at	8.54649	7.42137	9.06904	7.91736	8.57314	9.18506	9.17806	8.65443	8.72871
1149_at	6.30784	5.98572	5.80703	5.83526	5.82583	6.11786	5.96313	6.06684	5.78903
114_at	4.2795	4.49611	4.55838	4.61164	4.77579	4.42195	5.03547	4.8595	4.53216
115123_at	6.72349	6.07178	5.57413	5.4994	5.41158	5.49637	5.53638	5.60073	6.5655
115201_at	7.10683	7.27701	6.94002	6.8512	6.9192	7.02191	6.98931	6.69188	7.13076
115207_at	8.34386	7.05681	7.98093	7.81271	7.76338	8.08134	7.05488	7.22718	8.41498
115290_at	5.82297	5.74807	5.65773	5.34853	5.63822	5.91345	5.51039	5.93468	5.57532
1152_at	6.45437	9.04366	7.07783	6.81096	6.92892	6.2187	6.55213	6.03814	6.56907
115353_at	6.7316	6.36407	7.25797	7.35826	6.83096	7.51807	8.04229	7.08774	7.18358
1153_at	10.06133	9.87063	10.40782	9.26475	9.41768	10.44559	10.45912	9.97403	10.14256
1154_at	8.13601	8.95221	8.48098	7.90781	8.50045	8.5025	8.38792	9.25416	8.7886
1155_at	9.19047	9.46816	8.82053	8.96404	9.02067	8.98226	8.82626	9.46985	8.83244
115703_at	6.67987	6.83698	6.77421	6.69392	7.09623	6.86668	6.73871	7.07016	6.80385
115708_at	7.26736	7.50566	7.29945	7.50918	7.57726	7.32662	7.21673	7.49232	7.15305
115817_at	8.20901	7.59836	9.09084	7.96337	8.19838	8.15412	8.65341	7.95346	8.1003
1158_at	4.5432	4.45158	4.65926	4.70587	4.72155	4.60507	4.43557	4.67034	4.50021
115939_at	7.91919	7.81568	7.51807	7.14004	6.96053	7.23222	7.2049	7.18733	7.06104
115_at	7.1082	7.91373	7.17305	6.13271	6.45829	6.98881	6.2849	6.63534	6.51334
116039_at	5.91314	7.5507	4.76519	5.56974	4.74288	6.07882	4.62866	4.95034	5.06901
1160_at	4.70695	4.5383	4.71381	4.61075	4.92306	4.72843	4.87175	4.66691	4.63393
116138_at	7.40598	7.38913	7.48264	7.78573	8.48396	7.62747	7.76338	7.70364	7.5038
1161_at	6.5675	6.42209	6.36115	6.37761	6.45775	6.39443	6.54516	6.70336	6.50856
116285_at	4.28292	4.61462	4.65465	4.33199	4.48529	4.35883	5.10854	4.34812	4.18235
116372_at	4.98189	5.21708	5.20498	5.29404	5.19231	4.84649	5.07598	5.41587	5.00578
116496_at	7.88998	6.94992	9.42909	6.48123	7.37431	7.94837	9.19675	8.01004	9.02067
1164_at	9.36422	9.59683	8.38265	8.40923	9.85728	8.62901	8.3718	9.26914	9.70503
116828_at	5.08651	5.09832	5.11283	5.30939	5.22764	4.97277	4.99343	5.15578	5.17804
116832_at	6.68962	6.78094	5.97747	7.13076	6.8143	6.81942	7.08351	6.3891	5.5712
116984_at	4.82421	4.73993	4.78548	4.89246	5.53401	4.55873	4.54037	4.68107	4.65529
116985_at	7.36598	7.04591	7.331	7.5887	8.07909	7.37024	7.4008	7.59882	7.32584
116986_at	4.61022	4.70859	4.79806	4.86425	4.91547	4.58832	4.66377	4.60595	4.58989
116987_at	7.22693	6.04362	7.40598	7.40655	7.10475	7.65018	6.93479	6.89661	7.84754
116_at	5.02356	5.13761	4.93764	5.28722	5.12014	5.24542	5.06135	5.33334	5.11283
117153_at	3.93873	4.00943	3.77957	3.92855	3.85369	3.89142	3.90379	3.8678	4.00557
117178_at	5.61686	5.74334	6.20681	5.42932	5.63025	5.52399	6.68471	5.87746	5.79911
117246_at	8.09821	9.82569	8.10761	8.97024	9.20157	8.00738	8.31698	9.15207	8.12612
1173_at	8.80023	7.69422	9.4086	9.73994	9.50681	9.20437	9.34725	9.40684	9.52677
1174_at	5.92039	5.73702	5.78407	5.74166	5.78219	5.61246	5.78751	5.86293	5.77591
1175_at	9.56826	8.70807	9.61611	9.89481	9.49144	9.17937	9.22771	9.29634	9.48776
1178_at	4.95061	5.28831	5.07306	5.04366	5.09865	5.24186	5.01243	5.37224	5.09764
1179_at	5.13113	5.35852	5.52603	5.21514	5.39004	5.55959	5.33026	5.66014	5.33294
117_at	4.87553	5.55892	5.16304	5.22071	5.13877	4.81757	4.82847	5.18518	4.98896
1180_at	5.27284	5.30594	5.63268	5.47521	5.7306	5.54894	5.58742	5.45932	5.23943
1181_at	6.31916	6.7389	6.28813	6.68667	6.56655	6.22783	6.52546	6.40473	6.39372
1182_at	6.65895	6.93351	8.14693	6.99276	7.1409	6.60017	7.38673	6.94219	7.7117
1183_at	4.45595	4.52582	4.53973	4.49242	4.43766	4.48654	4.44886	4.64534	4.43998
1184_at	4.78153	5.06447	4.70587	4.87963	4.81388	4.84958	4.68107	5.10108	4.65128
1185_at	6.46159	6.8336	6.62235	6.79406	6.86603	6.88924	6.8003	7.11338	6.41201
1186_at	6.83825	6.93835	6.76639	6.92017	7.07651	6.68337	6.67789	7.00941	6.67668
1188_at	5.4802	5.79779	5.7938	6.09427	5.66928	5.54823	5.35928	5.73214	5.63025
118_at	7.61962	7.68813	8.03464	8.20189	8.16313	8.25947	8.00626	8.23486	7.95346
1191_at	8.73818	7.18916	10.34513	9.9498	8.59705	8.9948	7.61788	8.45314	7.74916
1192_at	10.04954	9.89481	9.94467	9.7314	9.6414	10.35112	10.2943	10.20139	10.21434
1193_at	5.74641	5.44729	5.1113	5.67892	5.95312	6.18174	5.74222	5.619	5.42123
1195_at	7.60519	6.60803	7.94377	6.82166	6.73834	7.94992	7.86099	7.18122	7.87647
1196_at	8.15077	7.46742	7.64172	8.02299	9.15852	8.36287	8.86496	8.10114	8.15539
1198_at	5.71077	5.69398	6.12206	5.88123	6.13398	5.58184	5.82794	6.4188	5.99113
119_at	5.8261	6.65428	5.98947	6.47167	6.4303	6.0758	5.87015	6.45469	5.92942
1200_at	7.54624	7.33552	7.70693	7.78405	7.76122	7.97264	7.30474	7.67831	7.931
1201_at	7.98712	7.3207	7.53168	8.68392	7.79372	8.01722	7.89298	7.64272	7.83457
1203_at	6.92116	5.84474	6.74542	6.06024	5.67532	6.40473	6.23905	6.05899	7.17012
120526_at	7.48368	7.44656	7.5672	7.08991	6.77178	7.14429	7.24838	7.22368	7.32635
1207_at	9.62589	9.9894	9.525	9.46702	9.69075	9.34843	9.48282	9.50854	8.99363
1208_at	4.84835	5.00717	5.26935	5.05082	5.208	5.0243	5.18736	5.19985	5.14662
1209_at	7.66484	7.85192	7.92914	8.61627	8.12377	7.70388	7.69169	7.95978	8.00024
120_at	7.81568	6.25682	7.15935	8.25947	7.04234	8.1863	7.90466	8.35772	7.90155
1211_at	9.92123	10.44559	10.34151	9.94706	9.55741	10.17534	10.24635	10.28253	10.07651
1212_at	8.76283	8.35115	8.58016	8.61683	8.02902	8.19526	8.09508	8.16545	8.77613
1213_at	11.19067	11.72364	11.19067	11.83017	11.64484	11.10616	11.31612	12.25784	11.37865
1215_at	4.40983	4.35089	4.66615	4.33702	4.2795	4.68474	4.44933	4.24093	4.26584
122616_at	7.06072	7.16505	7.22418	7.13988	7.14507	6.85817	7.33071	7.50918	7.09373
1230_at	6.47877	6.98076	6.72928	6.68284	7.74246	7.0186	6.07557	6.57435	6.4533
1232_at	4.67366	4.85209	4.4554	4.66377	4.86757	4.58929	4.66475	4.89629	4.70121
1233_at	5.36372	5.77389	5.09601	5.62894	5.8101	5.35337	5.208	5.48797	5.49561
1234_at	7.47491	8.32103	7.14058	8.04632	9.31567	7.51166	7.17865	7.94341	7.94057
1235_at	4.12843	3.86883	4.09635	4.32093	4.18235	4.36326	6.01124	4.34567	3.85276
1236_at	5.59715	6.21264	5.19985	6.82436	6.77811	5.28899	5.20434	5.7814	5.6476
1237_at	4.77006	4.88279	4.68605	5.27129	5.05246	4.80365	4.77134	4.78985	4.82078
123803_at	7.61168	8.38439	6.94026	7.2705	7.15935	7.50401	7.13784	7.22841	7.02132
123872_at	6.85258	7.15594	7.01633	6.32383	6.20658	6.48752	6.25386	6.68447	6.26523
1238_at	5.89347	6.49547	5.68756	6.22316	5.86368	5.63822	5.7233	6.09574	5.75931
123_at	8.19312	8.19312	6.40936	7.50401	8.94471	8.14389	7.16704	7.64221	6.92655
124044_at	7.08257	7.92866	6.97302	7.16253	7.23109	6.16863	6.63473	6.99038	6.29756
1240_at	5.27794	5.26152	5.38044	5.55304	5.42513	5.38044	5.0429	5.13877	5.31977
124152_at	7.71124	7.68194	7.34611	7.48102	7.10954	7.60827	7.72791	7.17518	7.35957
1241_at	6.09574	6.24772	6.01788	6.16704	6.14851	5.77424	5.84507	6.03365	5.83214
124222_at	8.33454	8.55054	7.60709	8.49481	8.35454	7.89822	7.24328	7.6067	7.3778
1244_at	5.06969	5.44816	5.20191	5.33981	5.19521	5.29818	5.07148	5.32352	5.15251
124565_at	8.21147	8.5248	8.32546	7.75733	8.12221	7.99115	7.52119	7.77784	8.01914
124583_at	9.32703	9.39772	9.72278	10.20139	8.67648	8.9059	9.54918	10.04159	9.26351
124_at	4.30977	4.45176	4.3955	4.52195	4.79012	4.4431	4.65578	4.65683	4.51246
125893_at	7.99333	8.34386	7.19367	7.26553	7.01737	7.5358	7.23674	7.18172	7.40727
1258_at	4.84532	4.75664	4.96888	5.05202	5.01486	4.901	5.00231	5.00276	4.82989
1259_at	5.34717	5.28455	5.29326	5.49292	5.48886	5.56547	5.63186	5.82042	5.3897
125_at	7.49701	5.51157	5.77274	5.78108	5.63702	8.50486	8.43497	8.02902	6.93913
1261_at	3.89953	4.14688	4.04995	4.18624	4.17479	3.9556	4.91234	4.10212	3.96177
126208_at	5.67116	5.96367	6.18823	6.17424	6.0403	5.90891	6.4569	5.78981	5.53804
126231_at	4.86286	4.64534	4.70255	4.46715	4.20087	4.3382	4.41075	3.98193	4.67981
126298_at	7.26227	7.40804	7.04795	7.3872	6.94866	7.05105	7.29477	7.31101	6.72349
126299_at	6.97752	6.72613	7.04234	7.26894	7.41415	6.98121	7.31101	7.407	6.99473
126321_at	7.20915	7.73325	6.66275	7.68702	7.65544	6.74014	6.99784	7.73709	6.61902
126353_at	8.55184	8.60785	8.82392	8.59917	8.39054	8.42976	8.35772	8.85163	8.5367
126393_at	6.05934	6.87077	6.20812	6.05361	6.55803	6.2314	6.00513	6.3519	6.54584
1263_at	6.27335	6.4407	6.04779	6.72105	6.92287	6.11968	6.12766	6.6398	6.25405
1264_at	6.4958	6.3447	5.96915	6.80075	5.99966	6.9083	6.85171	6.4132	6.21434
1265_at	8.42976	8.79166	7.90373	9.24524	8.41498	9.01061	8.01215	9.1882	8.79053
1266_at	7.81768	5.09461	8.41355	8.16268	5.76483	8.6063	8.4362	7.61756	8.20901
1267_at	8.69044	9.62998	8.47676	9.70955	8.40367	8.64951	8.15777	8.73264	8.46557
1268_at	4.67661	4.65926	4.80966	4.69564	4.66475	4.73369	4.74412	4.95734	4.64577
1269_at	6.39553	6.826	6.23103	6.60155	6.54204	6.36201	6.31347	6.49333	6.66721
126_at	4.09005	3.94275	4.04824	4.01952	3.92101	4.27168	4.09233	4.26116	3.98066
1271_at	6.40827	6.61197	6.64048	6.42008	6.15507	6.30693	6.22669	6.19037	6.24835
1272_at	6.04779	6.53579	5.85862	5.7762	5.91553	6.22118	5.72456	5.93089	6.24192
127534_at	6.30668	6.8602	6.60568	6.7179	6.59077	6.41201	6.457	6.77934	6.55213
127544_at	6.93444	7.80658	6.8848	7.64221	7.01433	7.43206	7.05715	7.61863	7.21028
127703_at	7.172	7.90913	7.22193	7.13708	7.15305	7.49974	7.32978	7.37087	7.56647
1277_at	10.168	9.70298	6.5218	9.99193	8.87232	10.87655	8.46794	10.08232	10.84945
127833_at	6.37803	6.80198	6.625	6.80161	6.83467	6.41922	6.57306	6.9062	6.90581
1278_at	13.01859	13.23838	9.34843	12.25784	10.88678	13.31801	11.26183	12.74581	13.31801
1280_at	4.19706	4.52557	4.38059	4.2817	4.38847	4.3962	4.16951	4.49916	4.37656
1281_at	12.2816	12.29367	8.07007	11.61262	10.81867	12.65243	11.13974	12.18758	12.53833
1282_at	8.76521	8.61683	8.59325	9.15053	8.92583	9.19176	8.87232	9.28736	9.58865
1284_at	7.86825	7.14791	7.86825	8.88919	8.35115	8.71209	8.0593	8.51241	9.07263
128553_at	6.65546	6.9464	6.64323	7.00262	7.13677	7.02152	6.73094	7.42346	6.58825
1285_at	4.03085	3.9926	4.01421	4.09332	4.14029	3.9898	4.00138	3.9917	4.03343
1286_at	4.16642	4.91505	4.23483	4.26536	4.60077	4.09005	4.15908	4.41646	4.31974
1287_at	7.56559	7.1338	5.05743	5.63186	7.19284	6.92249	7.25232	7.4475	7.5292
128872_at	5.6928	5.68776	6.15635	5.59867	5.74386	5.63382	5.66263	5.60284	5.7375
1288_at	5.22408	5.36675	5.08109	5.61805	5.4097	5.16095	5.64358	5.54566	5.75913
1289_at	8.59135	8.91664	5.4514	8.42609	7.287	9.03735	6.55767	8.33108	9.05592
128_at	7.63582	7.53254	7.61616	7.76122	7.87961	8.31315	8.18311	8.34991	8.34287
129025_at	5.6081	6.33898	5.77715	5.74555	5.67049	5.75271	5.68756	5.7152	5.66545
129080_at	7.15225	7.02808	6.49806	7.17582	8.98652	6.89523	6.43358	6.80319	6.89661
1290_at	10.2943	9.95294	6.41574	9.13764	7.91526	10.27876	7.90409	9.74578	10.6177
1291_at	6.73762	6.50398	6.25866	6.69299	6.56387	6.89661	6.14806	6.87876	7.01737
1292_at	9.4471	7.85106	6.84103	9.35652	8.75208	9.80495	7.91764	9.2894	9.59952
1293_at	12.10168	12.06477	8.38751	11.08862	10.79859	12.31059	10.53668	11.86334	11.95575
1294_at	6.69938	7.13642	6.72993	6.94116	7.65018	6.73807	6.5675	7.0485	6.74833
1296_at	7.72699	6.77881	6.28529	6.97887	6.51064	8.24721	6.4206	7.53354	8.25377
1297_at	5.36496	5.4054	5.63157	5.44816	5.54949	5.47647	5.59715	5.92146	5.35654
1298_at	5.46939	5.62894	5.39091	8.07531	5.7716	6.72613	6.60885	6.02517	9.29634
1299_at	5.15753	5.54647	5.94766	5.11892	5.72073	5.42095	5.35899	5.10637	4.69766
12_at	12.87156	10.32561	11.45027	10.14256	7.52593	10.80771	11.95575	11.15691	10.97579
130074_at	8.65714	8.89391	8.71613	8.74983	9.3191	9.37351	9.525	9.09084	8.63126
1300_at	10.54591	9.47315	6.73108	9.18203	5.84659	9.49144	6.68573	9.27317	10.73878
1301_at	11.14422	10.84396	5.86616	9.21378	7.48168	8.30607	5.58237	8.65568	11.07087
1302_at	6.29802	6.80319	6.72965	6.63161	6.77502	6.61684	6.41443	6.83314	6.5361
1305_at	4.9406	5.1757	4.96144	4.97775	5.14541	5.02395	4.8416	5.24186	5.03235
1306_at	8.78477	6.28872	6.1826	7.86046	6.40229	9.63684	8.20646	8.03412	8.44397
1307_at	8.00348	8.59743	6.6386	6.34319	6.51102	8.60204	7.81271	7.98679	7.42499
1308_at	5.52942	5.61539	5.53063	6.08665	5.72899	5.65053	5.96268	6.22651	5.64609
130916_at	5.47483	5.5712	5.81092	5.48039	5.24058	5.67972	5.69005	5.20831	5.68012
130_at	4.62199	4.82774	4.72054	4.67188	4.78814	4.57016	4.67105	4.7976	4.81502
1310_at	4.70433	4.85098	4.94427	4.80781	4.92348	5.10712	4.86481	4.83962	5.05891
1311_at	8.03	7.59404	5.70353	6.24364	4.75516	8.8802	6.16181	6.70188	8.16545
1312_at	7.79072	8.17733	8.41251	9.50363	8.71014	8.07734	8.07116	8.11726	8.1967
131408_at	5.85487	6.83767	6.42372	6.65252	6.64156	6.17464	6.53815	6.63473	6.17565
1314_at	7.81813	7.38673	8.05281	7.931	7.87485	7.95048	7.83928	7.9838	8.42368
131544_at	6.85444	7.14389	6.92525	6.65997	6.99993	7.22221	7.50682	6.67524	6.6284
131566_at	5.07411	5.15439	4.92414	5.04885	5.33627	4.77911	5.00397	5.06901	5.2735
131578_at	9.88551	9.46049	6.11377	8.25687	6.89523	9.97766	6.75353	8.70513	9.92123
1315_at	9.64914	10.09695	10.032	9.82918	9.01612	9.87589	9.78004	9.66138	9.9196
131601_at	6.60951	6.02437	6.58413	6.37939	6.65191	6.27142	6.3513	6.05455	6.45095
1316_at	7.57726	7.17241	7.33966	8.09022	7.22693	8.09508	7.33936	7.89211	7.93744
1317_at	7.38913	7.8598	6.75851	8.30279	7.84999	6.45095	6.28131	6.46317	6.73676
1318_at	7.5905	7.41024	6.4489	7.91017	8.11277	8.37082	7.96616	7.60558	6.9953
131_at	4.68605	5.11259	4.6326	4.44777	4.73318	4.43177	4.44354	4.68657	4.5708
1326_at	3.6607	3.52091	4.89185	3.40284	3.58404	3.78172	3.6607	3.45706	4.01856
1327_at	11.00216	12.00845	10.97579	11.1806	11.37865	10.59376	10.75176	11.18421	10.6265
1329_at	10.65781	10.41771	10.55106	10.16554	10.53165	10.11725	10.29145	10.05855	9.94223
132_at	7.61254	7.66673	7.81229	7.72257	7.82534	7.93469	7.71841	7.51378	7.74419
133619_at	7.58721	7.72449	7.82736	8.13809	7.7236	6.96113	7.17639	7.28159	8.09858
1339_at	4.79635	5.47238	5.10854	5.15782	5.14359	4.96144	4.98593	5.30965	5.35403
133_at	6.45033	7.53556	6.96721	7.26853	7.27863	7.14597	6.57478	6.61285	5.9976
1340_at	11.2943	11.13974	10.99589	11.22303	11.22303	10.7709	11.19815	10.80291	10.90459
1345_at	13.73543	13.89624	14.06384	11.54702	12.65243	12.24773	13.59124	12.43185	13.73543
1346_at	7.8808	7.03393	9.57832	6.63534	6.30855	7.92293	7.34556	7.60155	7.32547
1347_at	10.86018	11.37865	11.06397	10.14581	10.92886	10.74218	11.00898	10.87342	11.03786
1349_at	10.38327	10.07651	9.66299	9.19675	10.05177	10.04159	10.36701	10.18236	9.58046
134_at	5.68644	5.7375	5.88604	5.70023	6.36951	5.46219	5.7497	6.24632	5.72785
1350_at	9.83036	9.04979	9.4422	8.69773	8.96934	9.67749	9.51653	9.99493	9.2894
135138_at	4.55222	4.63169	4.36492	4.40332	4.59501	4.61205	4.52145	4.67312	4.65611
1351_at	11.18421	10.9237	11.22303	10.85704	11.81568	10.97579	11.15034	10.98144	11.22303
1352_at	7.53734	8.00738	7.45245	7.63095	7.42377	7.28623	7.12273	7.51754	7.89995
1353_at	7.25194	6.9415	6.788	6.46731	7.38863	6.75719	6.74722	7.28494	6.52469
1355_at	6.18116	6.18402	6.65762	5.96268	5.9377	6.32533	6.57171	5.82649	6.04126
1356_at	5.61143	5.41075	5.57087	9.47841	6.89661	5.69214	5.69159	6.3456	5.32987
1357_at	3.71471	3.64604	3.83512	3.71741	3.5636	3.60583	3.66648	3.65434	3.48481
1358_at	5.77274	6.48868	5.82479	5.84062	5.85391	5.84914	5.53133	6.05612	5.79012
135948_at	3.8975	4.00836	3.98131	3.86821	3.9716	3.92382	3.9556	3.92855	4.04664
1359_at	8.70653	7.5147	7.88543	6.75785	6.34262	10.19801	7.55776	8.7742	7.87864
135_at	5.7152	6.94925	5.72516	6.70159	6.60842	5.86923	5.90068	5.82265	5.79493
1360_at	10.74798	5.12014	13.89624	4.81023	4.69467	7.60394	8.04124	13.41856	13.89624
1361_at	4.55725	4.46292	4.68107	4.56546	4.24657	4.54618	4.48722	4.41113	4.92908
1362_at	6.57882	6.09505	7.22883	7.62655	7.43594	6.41574	7.14004	6.44311	7.31342
1363_at	7.52394	6.97044	11.05909	6.62358	6.9448	8.38029	7.22802	7.64884	8.54181
1364_at	7.52951	6.56703	8.12762	8.22655	6.23826	7.4568	7.53122	7.72699	6.57143
1365_at	7.87925	5.82998	7.87541	9.08001	7.55881	7.03749	7.48715	7.45377	6.40411
1366_at	8.72658	8.24265	8.94471	8.20127	7.79525	8.12221	8.10114	8.16313	8.48098
1368_at	4.71126	4.42632	4.48772	4.90423	6.17181	4.65811	4.41921	4.49611	4.98399
