Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
25822_at	5.04254	5.16853	5.03688	5.3052	5.32234	5.13883	5.18942	5.1819	5.14026
25823_at	6.55663	7.02927	6.7412	6.48872	6.58896	6.37603	6.03979	7.10179	7.02344
25825_at	8.63702	8.42608	7.51159	8.71947	6.82026	8.60515	7.72098	8.17847	7.30679
25827_at	7.66681	7.40406	7.05245	6.79279	7.29899	7.38578	7.1569	7.59135	6.99843
25828_at	7.58594	7.78497	8.05053	7.94957	7.735	7.57486	8.04499	7.69318	7.97251
25829_at	7.01879	8.01052	7.74291	7.72448	6.71986	7.40406	7.85747	7.33551	7.78078
2582_at	6.51485	7.22352	8.66099	7.05599	7.47047	7.24323	7.83235	6.98264	7.37956
25830_at	6.74359	7.57843	6.82093	7.03133	7.13793	7.13591	6.98686	7.53727	6.92394
25833_at	4.08732	4.01272	3.87597	4.02697	3.7849	3.83523	3.93622	3.91334	3.89814
25836_at	7.48172	6.86144	7.09807	7.0082	7.30881	6.99074	7.34476	7.0308	7.08499
25837_at	7.73005	7.09713	8.38463	6.96426	6.97875	7.28038	6.69857	7.06943	7.78008
25839_at	7.80662	8.5226	8.07596	8.03227	7.87732	7.70692	7.89901	8.15261	7.29417
2583_at	5.94359	6.33848	6.06084	6.0593	6.15775	6.293	6.04231	6.34487	6.09803
25840_at	8.45263	8.29875	8.34363	8.74652	9.07333	8.88488	8.68391	8.80365	8.11802
25841_at	6.08352	6.31321	6.36712	6.56064	6.28612	6.33158	6.31917	6.47824	6.12039
25842_at	6.72556	6.16606	6.84783	6.18191	6.78976	6.64699	6.9482	6.00321	7.07626
25844_at	7.38086	7.25232	8.02239	7.4053	6.60887	7.61003	7.71241	7.52251	7.43018
25847_at	9.97402	9.9047	10.03199	9.05944	9.93502	9.62106	9.97402	8.74548	9.87945
25849_at	6.47087	7.44938	8.0286	8.68892	6.54851	6.31014	5.92989	6.68539	8.31593
2584_at	5.92506	5.67099	5.74638	6.08703	5.85969	5.58972	5.80383	5.92373	5.69908
25850_at	3.86414	3.73316	3.79383	3.8968	3.74184	3.86338	3.80208	4.18983	3.9374
25852_at	5.47708	5.55112	5.49237	5.20671	5.226	5.44588	5.5559	5.17483	5.3942
25854_at	4.11926	3.92753	4.34035	4.23697	3.86402	4.30907	4.0852	4.1442	4.05779
25855_at	7.94916	8.215	8.04352	8.54021	8.0217	7.45403	7.91086	8.02028	8.05822
25858_at	6.01863	6.55806	6.31746	6.20654	6.19388	6.01003	6.24343	6.17175	6.03894
25859_at	5.54898	6.05613	6.01275	5.57854	5.86921	5.51439	5.74779	5.75924	5.58719
2585_at	4.70275	4.55992	5.24764	4.78804	4.45476	4.79496	5.30211	4.65746	5.17344
25861_at	6.81132	6.66713	6.89651	7.02525	7.05351	6.78643	7.30415	6.87657	6.34799
25864_at	7.20963	6.91919	8.26538	6.57062	7.23451	6.626	7.09313	6.91919	7.24323
25865_at	7.96914	8.53262	7.78339	8.86928	7.95577	7.75924	8.19919	7.84999	7.50067
25873_at	11.21696	11.28278	10.98142	10.57921	10.46277	11.53716	11.59511	11.2693	10.77467
25874_at	9.62896	8.87887	8.82493	7.93372	8.18557	9.36599	10.4038	9.27422	9.17437
25875_at	8.16029	6.66272	8.16029	7.88008	7.43099	8.12254	8.47683	7.95877	8.14744
25876_at	5.54037	5.65754	4.79759	5.13302	5.06486	5.50136	5.99123	5.25581	4.97218
25878_at	10.89349	11.09652	7.30479	10.38327	9.82569	10.9049	8.96	10.06748	10.62149
2587_at	4.16504	4.3876	4.23794	4.56086	4.43358	4.31546	4.38947	4.19145	4.20905
25880_at	7.70039	7.44993	7.25582	7.12918	6.71306	7.34358	7.45332	6.75036	6.79772
25888_at	6.25319	6.48648	6.15872	6.3398	6.31033	6.26242	6.50393	6.21176	5.69001
2588_at	6.94575	7.54389	7.04503	7.61657	7.33465	7.24905	6.56912	7.38316	6.72108
25891_at	6.49924	7.15012	6.14532	6.78976	6.66777	6.72196	6.78955	7.12089	6.51559
25893_at	3.47514	3.67749	3.75784	3.51916	3.64076	3.96914	3.64292	3.6999	3.57144
25895_at	6.99166	6.81737	6.79658	6.84207	6.60318	7.0513	7.09172	6.49513	6.68792
25896_at	5.91494	5.9102	5.93559	5.66803	6.17325	5.87421	6.51332	5.44434	6.12278
25897_at	5.45638	5.01896	5.74393	5.81167	6.62767	5.37616	5.89038	5.32234	5.30454
25898_at	5.91049	5.7667	6.62335	5.70909	5.87603	6.3162	6.56064	6.27019	6.66633
2589_at	8.9392	8.3611	7.78153	8.23014	7.53861	8.60424	8.50043	8.30661	9.2243
258_at	4.67075	5.13871	4.93604	4.6041	4.78068	4.73961	4.88151	4.76141	4.9103
25900_at	7.48583	7.89812	7.23578	7.92728	7.95287	7.79375	6.93235	7.67779	7.57535
25901_at	7.85194	7.08966	8.40929	7.10412	7.408	7.96526	8.5477	6.96953	8.1518
25903_at	7.6972	6.34495	5.6476	6.86895	5.99118	8.69997	5.97173	7.32212	8.70264
25906_at	7.57382	7.83306	7.72864	7.86248	7.46747	7.49182	7.59406	7.25815	7.59629
25907_at	7.47348	8.20844	5.95373	6.47501	6.83651	6.58487	5.82305	6.67509	6.94009
25909_at	4.91738	4.81511	5.42019	5.32345	5.57582	5.08468	5.42641	5.04468	5.12807
2590_at	6.83676	6.50755	6.89556	6.10259	6.82376	6.63655	6.73671	6.82114	6.93667
25913_at	6.72215	6.69601	5.81217	6.25189	5.90734	6.86058	6.73396	6.47824	6.44177
25915_at	8.05366	7.14685	8.55887	7.77748	8.20038	7.62605	7.87045	7.59292	7.94582
259173_at	7.16095	7.8304	7.07811	7.41878	7.7504	7.06835	6.98838	7.45059	7.37505
259197_at	5.6057	5.96227	5.76122	6.22382	5.93182	5.65902	5.55841	6.11972	5.67848
2591_at	4.91428	6.162	7.18704	8.77726	6.39081	6.91377	7.64691	7.27951	7.311
25920_at	7.92866	8.74372	7.91918	7.78228	8.49304	7.95456	8.2634	8.07926	7.68539
259217_at	5.92726	5.97426	5.55598	5.59352	5.55134	6.32636	5.82264	6.07739	5.76482
259230_at	5.58972	4.21846	4.31375	5.17931	4.2967	5.43914	5.31887	4.67341	4.97695
25924_at	3.65433	3.6813	3.69644	3.45289	3.64652	3.68019	3.46897	3.48442	3.7137
259266_at	4.92846	6.21303	4.47615	5.31887	7.35264	5.38745	5.94171	5.31949	6.09899
25926_at	8.71759	9.88847	8.313	7.75558	9.65967	8.58371	8.78206	9.80071	8.18844
25928_at	4.8101	4.69951	4.73252	5.06002	4.76962	4.97624	4.8866	5.38939	4.75275
2592_at	6.51559	7.28516	6.40565	6.75768	7.06319	6.39976	6.15346	6.32373	6.14029
25932_at	6.91919	7.19806	6.53301	6.96473	7.291	7.11189	6.87672	6.567	7.57294
25936_at	7.89624	7.97695	7.35481	6.38077	7.37986	7.71714	7.98183	6.78437	8.10865
25937_at	7.31891	6.67405	6.46189	6.98303	6.56867	7.50461	6.53869	7.03456	6.89435
25939_at	7.15452	7.28132	6.78337	6.98233	7.44044	6.97175	6.25057	7.09673	7.03456
2593_at	6.62818	6.09671	7.34137	6.56111	6.20713	6.26962	6.5056	6.0887	6.71854
25940_at	8.24798	8.52694	8.2033	9.01213	7.78302	7.74011	7.6499	7.49563	8.29135
25941_at	7.23451	6.83073	7.22429	7.31037	7.05987	7.41998	7.75829	7.64345	7.73967
25945_at	4.13997	4.07969	4.12897	4.38349	3.97422	4.32766	4.06334	4.20507	4.05513
25948_at	8.17998	8.6534	8.13988	8.77917	8.69334	8.39799	8.11179	8.62432	8.35075
25949_at	8.7237	9.81749	8.73681	7.45242	8.13015	8.67966	8.88019	8.60063	8.78611
25950_at	6.21997	6.11462	5.79613	4.79108	5.12478	6.73893	6.43195	5.25946	6.82016
25956_at	6.77672	7.61915	6.88025	7.33044	7.30143	7.03423	7.06438	7.41728	6.94475
25957_at	8.46497	9.11159	7.89949	7.85498	9.29654	8.38222	8.3492	7.85292	8.17594
25959_at	7.85466	7.82243	7.17741	7.73778	7.57305	8.85419	7.70361	8.23803	7.94837
25960_at	6.45675	6.34539	5.5867	5.83469	5.74569	6.72001	5.61098	6.30727	6.12306
25961_at	4.45916	4.03131	4.16148	4.10772	4.24038	4.41742	4.45682	4.18677	3.96483
25963_at	8.75195	9.1979	8.79052	8.77163	8.3364	9.91959	9.80494	9.50699	9.43838
25966_at	8.1831	7.1307	6.79608	7.99	6.49473	7.84572	6.87751	7.1714	7.16123
2596_at	4.44759	4.52174	4.32292	4.56269	4.33916	4.89293	4.35378	4.31573	4.51901
25970_at	6.9904	6.70056	6.96645	7.11498	6.94115	6.83721	6.96715	7.09286	6.89704
25972_at	8.40079	8.01653	8.61724	6.81412	7.11189	8.34202	8.55684	7.4572	8.20038
25974_at	6.07063	6.36143	6.16939	6.29439	6.12588	6.00267	6.05315	5.89881	6.19284
25975_at	5.1396	5.87901	5.85795	4.89159	6.38442	5.14832	4.72974	5.6952	5.21728
25976_at	8.57663	9.27296	8.92881	7.70352	7.73705	8.61992	9.127	7.68137	8.60629
25977_at	7.6422	7.66205	7.99751	7.24492	7.18981	7.42418	7.45761	7.8683	7.6274
25978_at	6.92641	6.9169	7.37691	6.98974	6.30727	7.26367	7.1307	6.81288	7.28464
25979_at	7.39563	6.20664	7.80141	6.91264	6.52007	6.95594	6.52348	6.83209	7.02369
2597_at	13.41854	12.18758	12.98153	12.98153	13.59123	12.5958	12.87156	12.90574	13.0999
25980_at	7.97455	7.99332	7.7468	7.82449	7.69203	7.67435	7.60092	7.89652	7.78751
25983_at	8.02113	8.29648	7.86687	7.81237	7.95672	8.11802	8.28287	7.84443	7.80404
25984_at	6.5756	5.19692	6.08061	5.64822	5.14126	7.95672	6.15649	7.16056	5.64627
25987_at	7.55096	8.49099	8.61802	7.69795	8.19919	7.8703	8.01403	8.30812	8.34804
25988_at	6.28849	6.43904	5.99589	6.21705	6.30776	6.41573	6.49346	6.5756	6.28664
25992_at	6.89608	6.90037	6.10259	6.89623	6.68672	7.39486	6.04847	6.98439	6.84757
25994_at	9.93718	7.86105	9.7703	7.9996	8.92996	9.53078	10.30953	9.13641	10.53668
25996_at	9.07127	9.20787	8.38794	9.09397	8.65648	9.84993	8.844	9.33811	8.49789
25998_at	6.35221	6.49336	7.32443	5.66013	6.13376	6.50003	6.61822	5.5683	6.94357
25999_at	7.46364	7.65281	7.58444	7.81282	7.79856	7.62568	7.53026	7.75112	7.46286
259_at	5.55548	6.21759	5.80093	5.53652	6.45091	5.44082	5.56903	5.54037	5.31464
25_at	7.6004	6.56642	7.41079	8.04173	8.4935	7.24519	7.41469	7.29199	7.9732
26000_at	8.09247	8.24138	7.75732	8.09092	8.28946	8.07527	7.86483	8.08753	8.14309
26001_at	8.39727	8.24633	8.5226	7.85927	8.60314	8.31192	8.45446	8.37024	8.10198
26002_at	6.15636	6.26426	5.62371	5.99878	6.03017	6.91814	5.5071	6.32746	6.20385
26003_at	8.57818	8.76709	8.94214	8.99612	8.14528	8.66814	8.84094	8.67574	8.54021
26007_at	6.13396	5.56801	6.65352	6.48771	6.23754	5.86471	6.70541	5.91251	5.94649
26009_at	7.15829	7.29038	7.25078	6.48817	6.89969	7.60557	7.62222	6.80384	9.03959
26010_at	7.69318	7.39517	7.45387	7.28743	7.24971	7.82614	7.76946	7.78568	7.61003
26011_at	6.02818	6.17452	5.30195	5.35428	5.60513	5.63168	5.12583	5.71676	5.70207
26012_at	7.06927	6.81288	6.46631	6.22833	7.2305	6.66884	6.67524	6.68607	6.80814
26013_at	4.44032	4.46156	4.5922	4.51143	4.60019	4.62861	4.6736	4.57167	4.52581
26015_at	7.14951	7.20217	7.25462	7.04979	7.42136	7.43667	7.60655	7.42535	7.23131
26017_at	9.11665	9.61172	8.39151	9.29171	8.59543	8.76378	8.93131	9.53402	8.7266
26018_at	8.76082	7.33753	9.4784	7.49316	7.97455	9.47051	10.57364	8.19453	9.27674
26019_at	7.28003	7.16198	7.16557	7.14104	7.53205	7.63641	7.57589	7.60456	7.06912
26020_at	9.525	9.93946	10.09694	9.95293	9.18399	9.92978	9.93718	9.93946	9.96019
26027_at	6.50731	7.12687	6.68313	6.53504	6.88542	6.56716	7.05629	6.90265	6.74275
26030_at	7.21977	8.09677	7.71396	7.23531	7.495	7.41388	7.64008	7.17562	7.20105
26031_at	5.52709	5.59015	5.37522	5.91602	5.743	5.46153	5.36182	5.46521	5.74467
26032_at	3.48136	3.43583	3.38257	3.52348	3.46897	3.61258	3.38257	3.39604	3.64012
26033_at	4.15514	4.13102	4.00476	4.03242	4.02818	4.19202	4.03242	4.06079	3.96789
26034_at	4.93119	5.17499	5.11318	5.08108	5.35584	4.93767	5.46389	5.21223	5.06486
26035_at	5.20859	4.37331	4.62962	4.32421	3.95888	5.11048	5.54946	4.92262	6.51715
26036_at	6.76855	6.5769	7.39229	6.30056	6.85427	7.10138	7.55096	6.47687	6.83152
26037_at	6.81234	6.49847	6.87373	7.21915	6.96319	6.56374	6.41234	6.67188	6.89556
26038_at	4.9086	5.11048	5.07891	4.8467	5.15737	4.91952	4.93734	4.91085	5.02716
26039_at	7.30424	7.10124	6.50426	5.76855	7.89232	6.57885	7.29587	6.52147	6.21009
26040_at	5.71366	5.43929	6.37178	5.62247	5.42693	6.97666	6.53625	6.24177	6.49924
26043_at	5.78258	6.06662	6.16451	6.52681	6.626	5.81251	6.15872	6.35043	6.23449
26045_at	4.46863	4.42438	4.27878	4.29319	4.6766	4.44244	4.50315	4.65388	4.22016
26046_at	7.75813	7.71721	6.91814	6.492	7.02806	7.36605	7.57069	6.99973	7.56022
26047_at	4.70851	4.63105	4.92372	5.08108	4.90839	4.62198	5.13721	5.02441	4.62962
26048_at	6.67959	6.16849	6.29024	6.24694	6.49547	6.54236	6.59959	6.40286	6.30056
26049_at	3.57144	3.50237	3.92887	3.46187	3.65101	3.44858	3.47726	3.46897	3.43823
26050_at	4.25971	4.20612	4.24579	4.37919	4.25245	4.24406	4.30473	4.24059	4.15368
26051_at	4.94005	4.58693	4.58828	5.21571	5.64936	4.96912	4.86385	4.81493	4.69987
26052_at	4.78769	4.86683	4.63821	4.72522	4.49768	5.34572	4.64188	4.94481	4.76515
26053_at	9.22109	7.0364	8.29397	8.40221	8.36705	9.61764	9.65967	9.65604	9.08262
26054_at	5.71317	4.93939	5.93769	5.32605	5.58925	5.84884	5.9734	5.31146	5.83288
26056_at	7.09077	7.53529	8.09371	7.10179	7.03566	7.27006	7.2263	7.53788	6.99877
26057_at	6.59705	6.57035	7.30616	7.16643	7.60971	7.18113	8.02632	7.30406	7.49929
26058_at	7.30871	7.31537	7.68333	7.45332	7.50098	7.26287	7.87108	7.0434	7.67435
26059_at	3.86338	4.04642	3.84526	3.7156	4.10827	3.84972	3.83147	3.9385	3.79965
26060_at	6.29729	5.66302	6.25057	4.87296	5.08453	6.31033	6.28215	5.96248	6.0848
26063_at	8.66909	9.24579	8.44228	8.47683	8.28287	8.28568	8.37347	8.75474	8.12873
26064_at	7.97435	7.81368	6.39438	7.46373	7.01625	8.01318	7.4267	7.72354	7.684
26065_at	8.24954	7.57299	7.75006	8.0779	7.83514	8.13455	8.19529	7.65913	7.88724
26071_at	6.89176	7.24519	7.05599	7.40772	8.38443	7.12928	7.32402	7.12037	6.83721
26073_at	8.66587	9.40156	8.5873	8.41634	8.09471	8.43781	8.73967	8.4474	8.23486
26083_at	4.80853	4.65525	5.27263	5.01093	5.04937	4.91106	5.34853	5.41025	4.83398
26084_at	3.85897	3.80877	3.73006	3.77794	3.86776	3.90462	3.846	3.51524	3.72767
26085_at	6.06985	5.9691	5.50298	5.81251	5.84937	5.80483	5.64478	5.81489	5.66013
26088_at	9.14111	10.01708	9.44929	9.84741	10.0267	9.23733	9.38134	9.45417	9.33811
26091_at	5.23578	5.09349	5.64352	5.76447	5.4198	5.58298	6.04048	5.49508	5.54337
26092_at	6.65737	5.50349	6.70821	5.88176	5.99607	6.63778	7.18399	6.10037	7.30821
26093_at	7.19959	8.18926	7.5572	7.54932	7.69696	7.54691	7.41006	8.1069	7.5743
26097_at	8.49237	8.86006	8.19421	8.14946	9.09954	8.74652	8.51453	8.48264	8.72447
26098_at	5.81782	6.32989	5.82052	5.31146	5.69994	6.30974	6.05006	5.79862	5.98927
26099_at	7.46747	8.00135	7.62729	7.81864	7.83	7.7254	7.55426	8.03227	7.96713
26100_at	8.17148	8.99467	8.35852	8.56516	8.46523	8.12963	8.09936	8.50671	7.84016
26102_at	6.80726	7.11921	6.85091	6.74802	6.83258	6.91513	6.88458	7.50118	7.05179
26103_at	4.25278	4.66792	4.1946	4.49909	4.33481	4.00094	4.15993	4.24896	4.17028
26112_at	4.87859	4.38099	4.54856	5.49508	5.43021	4.88845	4.92486	4.76322	4.4664
26115_at	4.82231	4.83546	4.83847	4.82918	4.65127	4.82993	4.76701	4.81454	4.8473
26118_at	8.44098	7.9701	7.93291	8.43323	8.6433	8.50348	8.00341	8.01318	8.299
26119_at	6.73734	7.6329	7.53582	7.34248	6.82873	7.2064	6.90834	7.54854	7.59523
26121_at	6.88156	6.37411	6.8188	6.96603	6.35104	6.73078	7.10897	6.68809	6.60253
26123_at	7.85386	7.99114	8.3211	7.76755	7.11823	8.07298	7.91736	7.89348	7.91763
26128_at	7.63851	7.19013	8.34117	7.37034	6.9225	7.89994	7.84811	7.7428	8.21045
26130_at	7.45566	7.36836	7.34934	6.92787	7.24107	7.17741	6.97175	7.13705	7.32694
26133_at	6.90265	6.20434	7.0513	7.07626	6.83301	6.8743	7.05351	6.95594	6.56111
26135_at	8.62836	8.34667	8.95329	9.11808	9.02648	9.45829	9.55495	9.2348	9.38702
26136_at	7.34077	7.36945	6.24753	8.47365	7.67634	7.31712	7.37601	6.86799	7.25498
26137_at	7.74057	8.06837	7.71894	7.22519	6.41927	8.16462	7.6677	7.86307	8.0073
26138_at	3.63678	3.77965	3.72663	3.8282	3.55191	3.67552	3.67234	3.77646	3.66658
26145_at	7.84313	8.56056	8.23486	8.25522	8.14006	7.80353	7.97199	8.20412	8.11179
26146_at	4.22505	4.07203	4.27651	4.19119	3.9757	4.22644	4.45156	4.02036	4.13474
26148_at	3.81423	3.84355	3.90062	3.89749	3.77675	3.90195	3.84125	3.82707	3.90195
26150_at	4.57404	5.02249	4.33409	4.54856	4.78636	4.22211	4.43701	4.35573	4.21163
26151_at	7.71721	8.22092	7.40518	8.69835	8.28633	7.48583	7.5425	7.92505	7.45035
26152_at	7.44488	7.5836	6.98303	6.96252	7.27076	7.24396	7.03823	7.37424	6.8322
26154_at	4.05141	4.24873	3.81839	5.52656	5.14921	4.0518	4.96889	4.06642	3.96401
26155_at	6.02038	6.31485	6.76156	6.54731	6.68047	5.84668	6.6429	6.30878	5.98637
26156_at	7.23516	6.5366	7.29019	6.88594	6.67464	6.99102	7.81564	7.35306	6.85143
2615_at	7.79524	7.58507	6.97423	7.61097	7.28254	8.56786	7.09663	7.92612	7.83373
26168_at	6.79347	7.12898	6.99787	7.12918	7.82228	6.83239	7.02661	7.22571	6.74676
261726_at	6.88257	6.64559	5.59961	5.10507	6.01119	5.94348	5.86463	5.32112	6.45909
261734_at	5.63061	5.92179	5.30337	5.55025	6.09698	5.92144	5.99551	5.74175	5.51388
26173_at	6.51309	6.57729	6.84145	6.84523	6.74867	6.47337	6.78091	6.53092	6.13508
26175_at	6.96102	5.85777	7.35595	5.92582	6.05739	6.79053	7.15367	5.20243	7.52007
2617_at	9.16853	9.41095	9.74352	9.98939	9.37668	9.49633	9.01453	9.42223	9.13855
26184_at	5.38766	5.89333	5.46998	5.12521	5.32708	5.17737	5.29819	5.40162	5.37832
26189_at	4.44415	4.53343	4.27836	4.50581	4.45563	4.21209	4.15	4.45538	4.41108
2618_at	6.42579	6.5026	6.37932	6.13756	6.40475	6.36734	6.60479	6.3162	6.36295
26190_at	7.31712	7.07276	7.23605	7.40847	7.51602	7.61657	7.42977	7.21376	7.60704
26191_at	3.8438	3.89367	3.93963	4.07217	4.65892	4.05911	3.82933	4.01658	3.90825
2619_at	6.9032	6.78364	6.30179	6.71545	6.40627	7.01287	6.52739	6.92982	6.96251
26205_at	7.87589	8.66814	7.60859	7.67041	8.03227	7.69543	7.76195	7.78697	7.45566
26206_at	5.05654	4.96554	5.0033	5.19462	5.08108	5.20859	5.1516	4.95516	4.95449
26207_at	6.81324	7.17195	6.17005	6.68178	7.21355	6.47032	6.27105	6.99956	6.20108
2620_at	3.75896	3.76682	3.89015	3.73994	3.70485	3.85612	3.77616	3.80478	3.6698
26211_at	5.53527	5.74207	5.71931	5.71382	5.45946	5.49945	5.49827	5.40464	5.38102
26212_at	4.27185	4.53758	4.22065	4.20695	4.24389	4.38099	4.29581	4.37229	4.387
2621_at	9.01624	9.44072	8.74548	8.81878	8.68081	9.5035	8.42907	9.53617	8.29358
26225_at	8.58769	8.81523	8.48943	7.89652	7.7322	8.5555	7.97581	8.1518	8.87568
26226_at	5.31557	5.22483	5.43382	5.5303	5.3437	5.25805	5.42702	5.43174	5.35779
26227_at	5.87804	6.24922	5.94854	7.72556	7.7714	6.76612	6.45739	6.58927	6.4675
26228_at	4.66628	4.26378	4.35366	4.78333	5.20951	4.52702	4.243	4.45804	4.45819
26229_at	6.30328	6.36229	6.78437	6.43216	7.19959	6.29045	6.58004	6.41573	6.20829
2622_at	7.73967	8.26292	7.82949	8.30571	8.00025	7.67634	7.72831	8.29358	7.96859
26232_at	5.85969	5.88675	7.97826	5.82013	6.15341	6.24612	6.13845	6.07997	5.78573
26233_at	6.44253	6.48721	6.30366	6.85195	6.74533	6.19232	6.65169	6.19388	5.97751
26234_at	7.30128	6.94296	7.9003	6.61389	6.85537	7.59792	7.62804	7.2277	7.70419
26235_at	4.82204	4.74611	5.17874	4.59942	4.21209	4.71674	4.88807	4.69467	5.08028
26239_at	3.75599	3.81322	3.86744	3.93622	3.7182	3.81182	3.8255	3.86882	3.78787
2623_at	6.40036	6.97263	6.49284	6.28239	6.67188	6.32666	6.44963	6.6229	6.42953
26240_at	7.28254	7.82314	7.48044	7.18445	6.65303	7.38677	7.24414	7.04979	7.13143
26249_at	6.66487	6.63283	6.49978	6.46606	6.6331	6.58946	6.28865	6.42125	6.25091
2624_at	6.59939	7.73921	6.71581	6.81324	7.62948	6.98456	6.38859	6.85195	6.47399
26251_at	5.1396	4.89047	4.97904	5.06586	5.3939	4.86424	5.26147	4.69014	5.29382
26253_at	5.63239	6.45698	5.60897	5.64902	5.59352	5.45929	5.35505	5.72561	5.94673
26255_at	5.19926	6.09301	4.9908	4.93553	5.56679	5.15737	5.09698	5.17321	5.39234
26256_at	5.07701	5.17674	6.53128	4.90816	5.43174	5.33101	5.48029	5.1549	6.01682
26257_at	4.63518	4.71321	4.62768	4.59084	4.89293	4.59407	4.70377	4.69858	4.69675
2625_at	10.01708	10.48439	10.9049	8.45263	9.08827	9.65604	10.08231	10.29504	10.38922
26261_at	4.53452	4.31607	4.75956	4.68338	4.57182	4.58986	4.98137	4.5605	4.50437
26263_at	3.97422	4.01658	4.01802	4.03819	4.011	4.16699	4.10985	4.31978	4.12404
26266_at	6.11815	7.29661	6.50231	6.39778	6.47792	6.30592	6.3546	6.69588	6.27464
26268_at	8.17676	8.22473	8.6402	8.65972	8.25335	8.37269	8.51123	8.40628	7.96471
2626_at	4.50113	5.1912	4.71033	5.02205	4.52677	4.56216	4.74097	4.54826	4.7259
26271_at	4.05069	4.243	3.53591	3.74719	4.43912	4.03902	4.23847	3.91655	4.20592
26273_at	6.48931	5.07631	6.8226	5.41147	4.32853	6.57506	6.82967	5.90171	6.58727
26275_at	6.96484	6.04392	7.09337	6.16862	5.78979	6.44873	7.28132	6.19757	6.68169
26276_at	6.02156	6.32051	6.66091	6.33501	6.35515	6.16661	6.24738	6.26495	5.95786
26277_at	7.37583	7.68727	7.63533	7.33312	7.3343	7.61862	7.67678	7.86613	7.72498
26278_at	4.4677	4.34889	6.87078	4.1442	3.75896	4.52485	4.39961	4.61803	4.53119
26279_at	6.39827	7.20206	6.64422	7.27098	7.66874	6.31334	6.41157	7.07223	6.65292
2627_at	3.72973	3.85713	3.52399	3.70545	4.39146	3.96371	4.04539	3.69644	3.92516
26280_at	6.14548	6.6272	6.08528	6.45243	6.33019	6.36844	6.13171	6.7532	6.12704
26281_at	3.75667	3.879	3.88739	3.75944	4.08288	3.879	3.82089	3.70606	3.744
26284_at	6.58594	7.30572	6.58136	6.61187	8.89007	6.29475	6.91295	6.44639	6.52739
26285_at	6.92609	7.54313	7.19148	7.29991	7.02568	6.94445	6.96038	7.2064	7.0951
26286_at	6.86668	6.43793	7.41284	6.73102	7.21292	7.00663	7.45181	6.35686	7.10687
26287_at	5.13808	5.15255	5.43773	5.25672	5.35142	5.23131	5.6577	5.3939	5.27774
26289_at	5.56523	5.58419	6.41659	5.27779	5.29323	6.21507	5.74638	5.50298	6.70999
2628_at	6.033	6.02065	6.29103	5.8003	5.36646	7.23768	7.52821	6.24177	6.9383
26290_at	5.02161	5.26109	5.33539	5.74532	5.4298	5.24101	4.91353	5.05632	5.13612
26291_at	4.94433	4.95667	5.07404	5.35505	5.29583	4.97976	5.0822	5.10748	4.87617
26297_at	5.30789	5.10833	5.72843	5.44434	5.68779	5.4175	5.84806	5.66147	5.24943
26298_at	3.92009	3.85276	4.28426	4.55783	3.94012	4.07407	6.02566	3.58926	4.77795
262_at	7.21664	7.32012	7.34768	6.87491	7.3609	7.53861	8.80597	7.56096	7.48172
2631_at	8.40481	7.05196	8.39442	7.5122	7.94916	8.38509	8.71519	8.06379	8.13656
2632_at	7.17313	7.2591	7.35955	6.14656	7.40772	7.17623	7.18113	6.63833	7.77237
26330_at	4.31045	4.71265	4.64141	4.59286	4.68097	4.43061	4.42107	4.52813	4.45476
26333_at	4.97347	5.34595	5.21517	5.10887	4.92486	4.94852	5.02161	5.27886	5.04254
2633_at	7.44603	7.9038	6.83152	8.18035	9.09737	6.45058	4.95727	6.99173	6.44353
2634_at	7.89035	8.53948	8.04173	8.71013	9.16693	8.14928	7.29038	7.53229	7.15531
26353_at	7.22429	6.43793	10.32128	6.00056	6.01197	6.89353	6.48891	8.19306	5.74329
26354_at	9.19217	8.98641	9.55495	8.68307	9.74913	9.39551	9.86841	9.63246	9.80494
26355_at	10.1078	11.02151	9.62992	8.50107	10.34102	9.75522	10.06463	8.78757	10.39274
2637_at	4.23286	4.23021	4.48002	4.36491	4.32015	4.19022	4.3353	4.13489	4.25971
2638_at	3.70709	3.91966	3.76424	4.04274	3.78946	3.77616	3.77823	3.71728	3.82629
2639_at	6.78631	7.12908	7.8515	6.81632	6.69576	6.50446	6.58703	6.77392	6.65646
2641_at	3.88147	3.86338	3.8469	4.04207	3.89952	3.87501	3.89561	3.98749	3.89015
2642_at	5.88274	5.99703	6.17347	5.9212	6.04231	5.53527	5.70418	5.81649	5.7862
2643_at	7.40998	7.50745	7.74125	7.39209	8.62656	5.71908	6.00382	8.05325	6.63925
2644_at	6.50176	6.6243	6.40487	7.50767	6.8998	6.65103	6.58082	6.86875	6.85276
2645_at	5.81251	6.07249	6.0824	6.03198	6.10149	5.98713	6.05454	5.99007	5.82543
26468_at	6.55212	7.02897	6.43489	6.85377	6.70382	6.98344	7.03957	6.87026	6.4431
26469_at	7.58627	8.21634	7.84085	7.75409	7.85682	7.85208	8.05325	7.69491	8.23803
2646_at	5.03643	5.07799	5.32234	5.5159	5.46861	5.03688	5.29399	5.07171	4.9618
26470_at	7.49046	6.95912	8.73018	7.03214	6.33681	6.73697	6.4818	7.07993	7.5607
26471_at	9.05711	8.78611	9.29654	9.15366	9.68454	9.14768	8.66706	9.03093	8.97183
